ll,T_NDH,T_ND,T_LY,N_A,N_ND,N_Afr,N_Yor,N_Los,N_Nea,N_Den,p_S_D,p_H_N,p_N_Los
-28.007302397246814,793978.5852870591,734963.5065798742,65545.29730794912,16216.8780248298,2846.5020870546577,28775.224006249173,28865.85939464876,2172.555334629443,2432.5836238857555,3104.5848779346406,0.0109589337936586,0.0615929996774147,0.024686370350698
-34.139969112258285,841173.220878874,746231.8380970343,62972.79778823717,15383.128356917478,4904.871622911931,30648.384314814302,22721.348136054057,2167.7238560179417,2503.335291299382,3051.1846052708183,0.0094058317168392,0.0462244559626831,0.0211604978902622
-30.35182870746908,822835.1852913414,630512.5621907266,59347.15118204089,15547.683055173147,10648.12652740772,31071.550363624512,28608.86617186451,1965.2935383150864,2408.680263403858,2900.244120948184,0.0163888845211017,0.047624809498572,0.0213632853674716
-27.214710491794044,827430.0453812318,664806.5593080234,65420.62408696105,15456.317791435322,8078.906346509641,30601.210904786876,33673.54742662361,2203.96838204476,2513.649461148628,2965.823905978329,0.0182716124855529,0.0291534438315303,0.017566687794908
-27.14910537324376,809455.2710355835,700783.5788058565,62468.28557361877,15628.357424995997,5434.472238895009,30355.04306099617,24391.853836786497,2085.146810180089,2576.4100058692648,3017.0156469437825,0.0249467903662299,0.0490339291198609,0.0163191092242066
-26.554339282156704,800570.356550454,699586.630746534,57471.6441706063,15979.671556949552,5074.881871534683,30373.133752102352,27449.522205771387,1923.7364924190613,2527.8487724992583,3003.6940852007383,0.0181201761687979,0.0416054459055949,0.0191427166008261
-35.96352034564394,829525.4920366661,696503.7933632579,50000.00000000303,15472.670552329071,6452.195835651464,31773.62911261407,29424.07286425544,1405.8336958487023,2548.1655130830463,2935.142674974557,0.0169413587751446,0.0422027341960298,0.0279849825729881
-32.67288027221969,797750.1770562263,695205.8528179714,53558.89473956268,16086.685668970116,4979.010805812241,30675.445886418973,20438.22167467231,1677.9579433714273,2366.381492017085,2979.5624942288296,0.0217708061965748,0.0589218754613084,0.0172918503050178
-44.36538537625028,809105.6227534052,689520.915577034,61370.87311758341,15920.05038684832,5876.83914748466,29600.34644029619,28924.316874638356,2069.983233970987,2296.0137663073474,3001.659117625737,0.0076462706377752,0.0728010942545036,0.0121661251929771
-26.073976679346625,795310.2719676077,704672.7836808956,64753.11149347651,16179.228951419014,4752.5070929625845,29695.96894469531,28498.50083298852,2181.408040680376,2536.739047874845,2917.319446978805,0.0144689118397186,0.0510613152642902,0.020668754018592
-31.51828936872544,821368.295405621,718641.1429744548,55853.15745076835,15683.704608471102,4745.005523347859,30765.327707787965,32276.54350835002,1780.3780437494083,2358.0041257558046,3073.7921517339337,0.0189854789051295,0.0561411981938107,0.0231116389664028
-31.316963803584688,812872.0435445915,710906.5666941623,50000.00000000001,15879.53458558943,4818.582392565895,31520.36274064191,27219.98177558186,1569.3995814053628,2248.107386465196,3027.3321794734456,0.0164521860780158,0.0676870062229819,0.01430302720262
-30.178117302944717,840064.6797533414,745787.3040623394,57594.07514332415,15405.668468173077,4573.18094404973,31119.29876158402,22193.07324786726,1774.8945943010929,2448.5658565526264,3054.3978794012387,0.004787476948634,0.067901908080242,0.0224905634702424
-36.01822953431624,809346.0454350616,685896.9246123872,67397.37254881769,15774.225469611414,6443.169574771298,29555.98174682378,32699.83512561012,2200.7994351009925,2468.2756812445336,2957.468999552216,0.0088526593165197,0.0573123361788938,0.0249948252459636
-38.36429271881303,798923.3113693892,745317.9158060701,55569.95014760825,15902.69397355439,2664.701312706244,30437.136551272724,27353.28405702082,1829.7729563188404,2425.0227930066303,3023.399487575908,0.0122488236445394,0.0607338249415608,0.0166209672614615
-34.25201488774712,829494.0768761288,710503.7562114042,84665.98948546954,15479.308808415712,5699.12167149578,30187.50005033446,32189.06705209357,3007.958453265587,2457.83573253501,3005.0332896722075,0.0200872882832734,0.0430620287728646,0.0170040770269225
-24.803900283114537,784810.8573242113,677369.514829774,54359.12731471547,16184.01874036222,5466.552145613087,29929.514308044618,21839.68302474436,1867.8283768584288,2392.7077605418167,2904.616015339823,0.0161632991337302,0.0586247315535912,0.0253745513202226
-33.37089991890897,796158.4712610374,718064.8236846102,62561.616567593206,16186.130613344456,3905.4904936413577,28699.89247015704,59616.54341953366,2226.6421768431146,2323.904492965195,2995.609124853198,0.0145610678041615,0.0685452855955819,0.0221374860978186
-27.406647923326812,810476.3197485899,715993.9360315574,62776.30729067222,15837.742282082005,4685.708654076546,29751.36544015792,24279.635915840856,2288.2035905577272,2350.124283477136,3009.5580965484487,0.0131759298363523,0.0685016636421828,0.0227313748804003
-32.506299270573535,795299.5212658172,686930.9650334553,68652.55379012076,15915.892190857665,5569.77008527001,29684.862404219177,26417.16968646392,2371.612340498843,2473.709706525082,3019.901678335266,0.0232081528465279,0.0480008360853782,0.0150676366318817
-21.667423167496157,828014.2346325174,732872.1438919904,50917.76774725937,15505.72517955011,4386.885438603775,31007.00166478314,26685.084438191392,1618.0624141185913,2500.304920429714,3033.8828746217578,0.022329446591854,0.056455412984387,0.0172431785503117
-67.93729722274843,815623.2514577648,720160.6030241321,66443.64948021575,15661.443687177562,4725.831998034336,30869.892381126298,31311.50630298026,2326.631386108242,2480.8495420359973,3079.6828097793104,0.0186339424577281,0.0643196950001276,0.0222996127671316
-38.73978848865872,790315.3579465721,755628.4552237126,63950.66155853674,16089.702176387136,1631.8299690460556,29797.37753435954,37410.37580247712,2282.286900938017,2619.014087132637,3031.876349829137,0.0288228758944244,0.0402669214736036,0.0197983547019751
-40.00927701921965,799510.4348890821,690191.3779395126,60951.66201187584,16005.0406606405,5140.196869847409,29871.285135682698,33519.319115342034,2240.574343477515,2659.0307317739907,2924.845010231584,0.0269836077599408,0.0398852779247903,0.0172643876712298
-32.80031723750719,791179.3417044454,702557.9901530053,58027.40611384813,16180.228844555491,4118.085910190546,30931.82199951682,29214.47633339769,2173.6890348456536,2380.3566051136568,2975.220674084691,0.0185807350851723,0.063077296124622,0.0182867169292027
-27.932181029028605,816829.5245637896,696558.548770784,50000.0000000096,15734.03602477001,5841.641825601617,30849.42570619875,25981.415678647576,1542.3072341747868,2463.4897069099807,2990.7172160473765,0.0182236330897989,0.0583474096467034,0.0234745275371767
-23.21849493747743,806679.3333371228,721919.9433338674,71601.7115447247,15989.664895520438,4250.07127489759,29497.55620962919,31322.544776984272,2483.205172822023,2477.6931974326503,3021.0998181312707,0.0155404414623747,0.0468187033744435,0.0243502271461167
-24.70211373228991,784273.4005083318,710563.0773706714,52096.84521043118,16237.622710606567,3737.9618825808457,29955.31583771794,25331.466665017804,1849.7886558164828,2572.320427547957,2967.605988982487,0.0212570740041927,0.0383018679393843,0.0236640411830985
-30.287357053166332,806455.407112058,710041.8248633554,62598.429345608194,15847.991388512326,4585.769105351121,29572.73067041832,30545.602735854707,2211.7692452269484,2455.905428785237,2950.904114434416,0.0157576647215523,0.0435483797426283,0.0185240925904822
-23.447837706848624,805766.066789352,651571.3442689438,57693.38723554512,16031.809135645555,8073.042645140359,30587.784992331646,37448.08674831298,1843.8290466515748,2574.795360073956,2891.270698571139,0.0200936295003062,0.0379726583392509,0.0179578297454141
-26.18669065289152,820955.492408092,689208.1253193489,55003.95658118616,15645.66502528282,6442.753634274186,30726.478120840253,33783.85950950129,1846.5574017094327,2482.2208582981493,3011.7586756019086,0.023594962677794,0.0441116931520681,0.0246646864230277
-35.65726447877739,812332.212504738,721081.4130166948,61657.3427404098,15594.15665976227,4682.933828407173,30735.60751028832,26052.088729059044,2093.294124336533,2431.534875159606,2985.409804556184,0.0207458226504175,0.0536448947014576,0.0186504278694188
-27.91712383453425,808515.4590444041,695738.320995723,73219.34117206366,15850.579377437338,5739.647134885722,29200.200482663466,51699.447219785456,2549.8593247551025,2534.28550742378,2940.7003322633896,0.0207135522350483,0.0490106447617216,0.0200374946954074
-38.69034309173962,828519.6204665663,717856.8331864318,63706.647644159566,15448.513056083251,5416.151604927387,30297.120034122658,29439.87502308184,2086.586099804087,2530.1653645507304,2975.744404165045,0.0228909447663806,0.0453310143975208,0.0221407766012455
-28.225044941278927,788722.0917446574,705771.9904928234,50285.828570530015,16119.525902498426,4258.14734372264,30177.05061216663,30458.57550578189,1645.6104028328675,2597.2128943295515,2961.6507302160944,0.0251106288197048,0.0530838956499315,0.0217723115611602
-28.859988549409632,769361.0916747514,700492.1468551687,55918.12732487792,16525.334249028023,3570.801967325338,29818.21546922597,32802.05253965097,1771.915197383459,2491.4544137878925,2941.146812974604,0.0285052678100741,0.060537250666218,0.0269756042383518
-24.83829015450064,802320.0985350494,733036.5877165599,69255.26274703335,15872.428637805544,3288.4042059274266,29554.50723584852,39399.29744231886,2396.755297742176,2546.885782031546,2981.492994133265,0.0251908778765182,0.0426716987134069,0.0181681642784084
-25.860984530983927,814958.2060779235,727486.4888564096,71620.45562548208,15735.215327540289,4309.069974300272,29691.98625468253,39405.80725249495,2443.527186377106,2541.534621295715,3034.247422498746,0.0206316734090854,0.0465353572300524,0.0195110073628565
-29.896744127914385,771750.9593779165,718497.8453599089,50000.00030032306,16388.17504470684,2550.1541595321314,30236.71525322077,32122.02304193688,1510.5844690543636,2571.770422494557,3028.730736094964,0.027818856316173,0.051426929586989,0.0276977746467663
-31.11737928543141,809217.7742086786,661955.5174231691,61102.39615474055,15886.486106245437,7335.90448924936,30546.70195039684,24199.952939509367,1936.3024955518667,2508.584404538586,2877.757037488544,0.0184256728632184,0.0453266135541782,0.0227782600528956
-28.88085789278586,819830.8840839141,707012.0742212333,57821.052041481445,15698.715823215089,5471.613859105037,30175.72155887354,40351.10711073651,1807.4649931496976,2412.999869853904,3028.1277612759027,0.014258314681644,0.0644610711879555,0.0219833125527045
-56.613353793454685,808708.7194239448,723102.620834328,58569.55631528495,16057.278690352749,4414.643387581476,30019.12201521641,29451.2814638324,1943.436432345388,2498.5862410310738,3011.876374769958,0.0228758882658751,0.0500933531912922,0.0227096511865118
-19.518586777714315,807045.2208810144,702965.4870262598,51488.4144053358,15990.417919332413,5013.443255278317,29511.89075581176,42054.82445310627,1791.585635544407,2267.106864801394,3058.1565657418896,0.0214065275067144,0.068021463956434,0.0237514666999485
-48.113442146818514,800174.4273613554,748647.1507607022,53094.03011209445,15975.17727072471,2596.0502881379903,30802.22324813807,36926.163692639486,1797.2113839878098,2374.718297021261,3050.9801388887045,0.0097139030618415,0.0814410103356489,0.0202586914671799
-27.96256178898896,788358.2039032568,751626.7192995846,73257.97242390388,16301.85039089855,1670.0348693312224,29195.57372804011,26874.79188897475,2559.3741091551683,2375.4383449807747,3078.703416921955,0.0189171427170472,0.0815087870826051,0.0235389423736263
-34.05014881273676,810125.1373071041,641287.2185484209,54523.626693886006,15593.14401280013,8435.090094566254,30973.19238447266,28697.47093385214,1857.9252284378003,2321.773771346381,2916.7322027322334,0.0220628555014342,0.0576163494484313,0.0233551887219348
-56.95832542270086,804869.6215659991,699970.2713268108,53097.81218872874,15688.95244580772,4749.070751709387,31449.80178100289,23304.371801804755,1691.091135246883,2578.322779212649,2989.3917154166115,0.0318748157434103,0.0326082236954148,0.0172448002567237
-27.569422993211194,815666.7912513603,668986.3612344752,65350.92495312964,15630.401435910995,7347.937535965562,30523.65781781984,29916.30484901794,2313.9994318837794,2453.4275273758635,2962.798958510256,0.0163935052364684,0.0647907730222304,0.015564664984029
-64.23421541350108,824671.2014512974,712821.1956956069,67254.63184637751,15759.40423652174,5266.331458252284,30308.11648510742,34470.86647617352,2275.650620925715,2392.777129340839,3059.984797678676,0.0198569768740338,0.0594082875297111,0.0196238305736655
-34.68680658970514,817083.6061857753,684351.9253939803,59997.657234378654,15801.079332224928,6891.226769299917,30589.946036287525,41092.083515644736,1904.2047535687589,2567.886092169466,2907.751400487485,0.014441238812229,0.0492198916908031,0.0202963244840336
-34.27692556425988,815544.9037981981,731932.9607627298,53308.95460629415,15752.180171187389,4079.440997404394,30856.92497751337,27159.07365771507,1831.3583410555104,2547.930431054087,3033.112913730427,0.023994013305096,0.0384541566447359,0.0175958756258125
-45.8997197545164,806227.2552991611,711917.0053943994,50010.79132287952,15827.869164537182,4628.036490760748,30887.3812791939,22438.578633664336,1541.5545705837092,2527.3253283239765,2991.8041412212674,0.0148623656422006,0.0345540691371616,0.023620382474175
-22.812655004736467,784208.7550513903,705513.876950278,59495.0651309255,16416.846922462722,4146.403982879414,29816.086888919137,21732.59451167837,2086.108444896977,2565.546929632673,3002.071021437164,0.0136778258051135,0.0411510379833524,0.0124764481593776
-37.10857403602604,838995.7611475642,714853.8034966397,64900.96759822942,15128.118025904729,6102.930308175373,30139.34190141327,24077.77990400106,2330.536861769164,2565.927716485143,2986.449572380943,0.0182605335806105,0.0482081545014561,0.0168346376514896
-45.972119935662775,811747.2424305629,702234.3434139517,67012.17160347395,15743.033766318174,5195.280122496664,29535.52040931226,40078.78964732322,2300.2944630047155,2450.124335959571,2999.1355363688717,0.0138589578255181,0.0650697201735134,0.0161969311357969
-49.56113981338064,783911.495029739,669105.5316235662,50000.36163147589,16195.70201334285,6169.339627530634,30765.55219701676,24594.764567218688,1589.7972333405432,2352.261309199668,2910.310765585722,0.0159166115462019,0.0718347821393125,0.0136754768735205
-27.829836832407278,809961.5479059023,679685.1132999198,73569.51820139204,15823.494675677788,6712.002856538342,29371.040488501352,37116.375624619526,2454.216720264317,2580.529657746374,2954.70913210206,0.0182389612476223,0.0347765832331339,0.0256414366641737
-37.72805862780906,788292.1644180758,741543.7499768394,58363.06281674316,16074.99048740306,2341.4149403260453,29664.327242532017,37477.07923236934,1972.170980708176,2432.203857269641,3010.887859040711,0.0273395726825337,0.0519557331252198,0.0149716567905737
-31.367498139971183,794789.3653554406,704573.3722506127,50009.50854019031,16047.273282877242,4832.510473135069,30461.09111278837,27051.294895638697,1517.7807719209632,2533.8135329925194,3102.187194234042,0.01446484476705,0.0494490348405916,0.0253358353667831
-34.25842003994921,820056.0977996772,728680.9670703493,60712.25337651126,15666.03275031098,4462.885344691284,29945.710984861493,24566.47437061074,2089.583207034955,2518.419977281321,2985.528292056726,0.0174730986269846,0.0555078490562256,0.018276517238021
-24.09834522030573,791307.5196771574,698717.6899297804,63098.42204990896,16236.356597379474,4819.075453848024,29183.424753010684,33575.1137268111,2174.355341499224,2424.029770212296,3021.651893287074,0.0202579202602877,0.0559210253527918,0.0163724169870327
-40.43435358182039,834377.6283663093,663517.5740866741,59729.96404684296,15301.647006307212,8910.949515657621,30251.012175018852,36489.99351851032,2028.5817978280731,2649.0538500951484,2980.5019090686483,0.0220405612610486,0.034174696374676,0.0224950159217453
-34.413733883495155,813096.0933997271,721970.3639667486,61952.65272720643,15977.02595958911,4418.626418752335,29719.76348333791,30509.105522230268,1932.8275156936825,2385.0741617976064,2997.749646787829,0.016824159991117,0.0542753488340495,0.0142380951013725
-29.532079011860866,794943.2859292909,687860.2810426934,60832.5677249424,16127.536867797611,5235.822613660303,29317.16729060379,28130.25157658427,2010.8336359635432,2436.581420612261,2966.364881199884,0.0252455757665681,0.0612444793991399,0.0136571360678068
-31.82406576381959,814991.3367343171,692467.4235843538,53142.03041800245,15549.935088432983,5787.445892091309,31019.491390725638,20410.336328644604,1706.243333308805,2471.7861852977912,2938.925871034674,0.0284250051909106,0.0453349735592247,0.0165969294764517
-30.78222355129908,817807.4571338032,680865.1345035831,66458.01061231941,15734.92486342001,7120.634473376804,29352.029636689545,39701.20644516438,2397.476665825158,2548.225685723585,2939.569625681775,0.0157609185871402,0.0518837788057186,0.0151521186908655
-33.6536442760341,795034.512935665,745120.7740548687,63461.01899962084,15939.251394670806,2453.8036639885063,30513.255283372717,20537.16469773488,2135.7381414974707,2641.951990916064,2967.837457630333,0.0253961456124205,0.0410070149768177,0.0171715575724199
-23.91965477986554,801756.7346673136,724742.0539777349,50000.00012529347,16123.320983657866,3755.165224305983,30125.714153675657,16878.61264633824,1646.1758919976908,2413.952702597153,3006.12357919147,0.0127608783116934,0.0640628858950463,0.0216991154142098
-35.81564285663963,782976.9398645323,671393.318056553,69647.6086510986,16378.974085725398,6085.607044980522,28309.013129567094,69284.0362546646,2442.6130142522547,2592.135906420681,2908.8950631102225,0.0118310171431829,0.0461958782321176,0.0202656569248477
-28.299921197973116,834793.1580810167,732060.8378543273,65488.428874393474,15332.383527052203,4947.086472273267,29567.97736618796,41205.08245184709,2214.967074118949,2569.279724093706,2962.3537410577446,0.0181234244191376,0.0477338884470288,0.0127028165809977
-20.51588748068886,809288.5453263677,744698.9822857756,79244.79359228248,15718.537384992924,3043.1767626404016,28964.677502182454,52705.17482510104,2985.931532279613,2562.43815313722,3002.26689284997,0.0269947080927461,0.0442804105980821,0.018512067738205
-45.834566419047306,805678.0823113851,652396.7634069608,50000.031350768,15919.886662680618,7893.280743846678,30598.403355209204,31736.019932647752,1582.5573986033285,2447.086220349774,2974.15225517178,0.0166109528165913,0.0444280314977697,0.0225930718478237
-40.751875898235824,789788.3663391621,702670.339164055,64810.987082636624,16217.453558289211,4790.621978144775,29689.487953640742,29275.855880195915,2268.370847290148,2643.1501269453124,2991.783674389258,0.0205237799480522,0.0359013233595269,0.022735067688696
-43.17730220011188,776455.2532911099,715870.210556895,59587.19187489864,16549.84105746917,2944.193493397678,28664.898653546126,25694.70820007824,2061.6553848206786,2529.4011131724847,3056.817296156084,0.0137403025024844,0.0512461806602426,0.0216619590868095
-30.98362238994746,793571.5412072333,692947.8143629225,51160.69665876255,15902.360934535527,5196.738138506798,31012.874619153,20606.888333344574,1733.2177960136987,2550.842803018937,2977.522441229931,0.0203555899771294,0.0483319480424387,0.0130510754095414
-29.499037278817877,811243.2858978179,693061.5137362487,50000.010890991965,15700.047136571367,5767.461872980572,30615.427482631538,36626.12218143807,1414.690313575448,2335.746191826236,3005.485365071898,0.0185999211848963,0.0749810934611096,0.0190595973577395
-39.52722491844419,787298.1886512123,629925.7689526706,60799.25699681143,16319.797805537151,8687.075822517969,29407.99242754037,62431.99397761844,2004.332822772642,2509.9064124260826,2862.9608479521185,0.0213929250162579,0.0386570789436094,0.0148820257217772
-31.14600181533698,786279.9600905243,664223.7452281775,65418.21258651918,16391.81191439887,6294.239597314182,29246.367720026323,35794.497154984645,2158.0822036899567,2577.292590056772,2925.149775733185,0.0155678408669044,0.0451166213195214,0.0215385622151297
-25.44103600734641,811866.2952392237,700525.7186167631,67253.23881666004,15756.320485214048,5376.535075492382,29828.92746802412,27533.442415923502,2325.248855004937,2455.572959191344,2944.398692619095,0.0231660632716804,0.0478953626102387,0.0184695790375015
-41.80387668702626,774518.8239245447,707028.6540676651,52568.08550751924,16506.40310667474,3415.346462460265,29806.647268540844,24455.95718508844,1718.8731152836758,2438.1391543886944,2976.4745622829764,0.0127500140256448,0.060181722585465,0.0188768687053759
-40.88744600513297,831086.5852900299,713329.6370245727,70252.08459698995,15446.600520325534,6060.619221598311,30299.81309301133,21049.987157031712,2392.5840955674007,2540.918403714151,2959.5377425546767,0.0127981083574076,0.0451622078700979,0.0200802629544278
-24.8901895435649,803352.9997575252,772898.0897813375,57268.32764197832,15909.972580875366,1430.451003493521,30441.43705876519,36662.88249762255,2009.4337550405228,2535.2675775672124,3032.9707694543936,0.022456998039533,0.0516865505327794,0.0175187492277407
-28.917295126662857,814686.4639321255,721182.0766699815,60731.086489770416,15618.707499981314,4188.637195261518,30346.63141690544,42487.894756077054,2025.7984863477295,2665.255934321275,3010.2236198017163,0.0371703916043326,0.0467608341804816,0.0192540287762814
-21.562403537374383,790602.5262903955,717389.1229677314,54604.54658191912,16299.999718801968,3700.626879465453,30296.71166884932,29994.962993851543,1891.4135481653068,2557.735860272844,3026.455045866503,0.012152985523854,0.0528961157528106,0.0155151981973658
-38.706190872328825,794171.5618302269,702938.519572388,62237.84214812285,16143.657174631337,4628.758975670153,28995.221769508866,46911.43142671117,2141.768611505541,2490.1205576568545,2933.8082750632875,0.0193020828636312,0.0551958453704489,0.013357710079877
-21.83895407269804,823931.7940715703,710128.6705639802,52381.96903033258,15626.536871979186,5150.651540299009,30406.91468629941,23103.387148628422,1676.0283395820811,2378.601681965411,2998.8935520012787,0.0196281153200437,0.0579698433058403,0.02026254719474
-34.055273660392295,788225.2215333964,686094.0972838356,50000.00000000027,15882.749979183576,5243.167260161995,30672.817328411515,28378.61918800381,1662.0606743237174,2520.8798502087884,3038.4510696135967,0.0252782783118689,0.0568309138387453,0.0156950467183941
-41.3394368032187,838943.2166171,727355.5551599708,60123.31993792098,15179.81204819629,6064.756963382995,30263.78160609734,31247.374698504605,1994.869210391742,2447.7708623876906,3039.812236407422,0.0200278623438738,0.0552255978810967,0.0231860608535051
-27.117751203368503,797957.3019170932,713234.8726910483,50004.49344742208,15807.85577228416,4087.7000890628256,30482.914038692637,46327.98828055805,1551.9025941805237,2709.7494357058517,2984.979249363051,0.0211188533805186,0.042726603764954,0.0178378541689859
-31.626842592103657,807752.0792175829,663012.7585451069,52588.43639699038,15782.169551157544,7203.886444895147,30984.84841544893,27050.893177424416,1675.245374546701,2461.664109845124,3017.184739398035,0.0239991950277549,0.0536752149171579,0.0172551833163535
-37.4823506078408,769321.8607359354,671774.7181356988,58749.48040647826,16620.996429985305,5453.8522460833365,29515.57392695158,41649.04027952979,2017.7108675858497,2605.1851060177705,2929.603211843575,0.0098225883568025,0.0304409426745503,0.0248456356414687
-47.79203556825001,778227.1566073981,687834.8194727106,67951.99193121883,16362.219483931947,4843.637867912996,28989.506423390176,34839.92222871993,2340.549747528795,2472.825256372856,2935.5878023241034,0.0210642461603227,0.0387240083276771,0.018501300023415
-48.66489060590861,805945.2135498099,718024.2462586397,56789.39310331414,15910.518760309047,4228.101554671289,31351.36526129276,23945.421723063977,1770.8153835750218,2436.6318323888327,3080.6227764772566,0.0273962476061828,0.053594574366728,0.0226640860675701
-44.15963940475103,814783.6218749438,710020.515306844,58370.6419743314,15638.57663448244,4880.659263911732,31030.57345071777,22629.881197399853,1959.8421901201184,2616.813524869484,2918.673211422311,0.0330315984357089,0.0443753443658564,0.0205985268796003
-50.440987879455605,808433.8197699201,691315.1664587765,61216.87125864647,15744.877046770258,6041.6571490759015,29331.73382714845,40013.615210956734,2078.745439220129,2638.3501678423327,2994.7720191409207,0.0274501841628312,0.021590105207933,0.0163400194612654
-54.27765075690603,809476.7698247196,702064.0388835713,53210.56327194737,15930.24938440868,5213.054804598505,30988.771857366373,23297.92634084964,1649.218153046208,2401.266960181505,2982.113493578153,0.0144833333547612,0.0599823672990722,0.0180032471899554
-26.711484648588797,790563.3229088893,688624.8139147417,50000.00000009113,16241.943317174238,4748.690992050918,31125.99707975482,29420.021600060256,1639.4465727951244,2374.40458630073,3002.021526813228,0.0166127763732097,0.0663195492604544,0.0190406414052068
-34.62964404017093,809487.0146901992,683842.3014823532,60584.23736633529,15888.778710566186,6061.756674825326,29608.540831922743,31927.96231386429,1973.7692515531787,2454.531133742017,3014.07265064028,0.0203377942019561,0.0511503846683181,0.0221551460992783
-43.60791076700458,782748.7762484429,685203.6990650683,50000.00000669332,16201.563182714906,4979.985580345834,30507.48789536076,26724.58027569789,1719.5351025687198,2518.927836910359,2985.660923285964,0.0216126867904598,0.0450856889103246,0.0150179740950714
-25.27549399202785,839331.6307985232,660496.0762002148,58824.40377607051,15348.58672221241,8895.621714700048,31153.26351009054,24011.30412296341,1907.0932246245288,2420.629457014636,2903.051908593901,0.0171527424898326,0.0614145007775515,0.0088832176581365
-26.056360989764197,822625.0611533817,702482.5932386239,50202.61513942303,15383.744454127163,6135.799873485146,31148.00925482146,38748.55697129787,1769.7119845250666,2553.3477692696943,2928.284301535992,0.0247911332513216,0.0402648008924727,0.0170443015238698
-37.30563275774208,832868.0660427618,682964.2424513581,50000.00000000001,15346.06398030446,6973.913277728951,31340.034036078672,41645.05509493857,1700.3734129979982,2458.462870017677,2915.625611332387,0.0235080792734294,0.0520802453796235,0.0151048811241807
-28.54448594960333,807714.2659334505,690361.9154972308,50000.00000000001,15683.889629093324,6291.866744070624,31539.7229190722,22695.00645338224,1580.9854038136257,2555.6683045329364,2979.4334547318563,0.024575420178754,0.0486521295422042,0.0196123211528207
-37.63349768202732,816284.7776449267,700863.2478778351,52736.84881951348,15421.806884520434,5988.618588754455,31016.369809177708,34940.61495102452,1640.0861236600947,2779.7289987953877,3040.4095681479216,0.0304588115923339,0.0270797050405981,0.0209449226699518
-67.23714534327625,825275.1385478588,720775.1764901272,52799.35339491876,15540.279484287556,5193.548588748236,30226.93046695872,36478.344208775656,1754.7578529898128,2460.876412334103,3012.454965835517,0.0195043831495421,0.0424738588436777,0.0202618824180138
-31.67939228847807,794747.5450813689,664473.0621877192,51873.08874432349,16159.222193634712,6390.052740897375,30094.07603008485,25635.85768981532,1741.2321205635258,2428.953679868513,2999.7315870181146,0.0178992466536286,0.0603503448829501,0.0242944033586133
-18.044006912361155,794396.9545344285,715481.3370998689,51172.692067246695,16024.18901124333,3951.0018273624023,30195.54277458282,28952.58566839934,1698.2377751578872,2523.672961643976,3030.256170935994,0.022367928938246,0.0425201645758442,0.0228860859800537
-31.576752101254403,792708.6551961616,687513.6063459801,60006.89962860208,16045.673498234652,5786.39267445404,29824.673682991648,31967.633925632646,1959.6674417279876,2631.55164488944,2968.710358524154,0.0226048748490728,0.0320454918754152,0.0222275976366162
-29.40721796848125,806257.4887958661,713336.9826426174,59579.34205083123,16062.4997890646,4616.871722922223,30342.160150599448,28211.29145295268,2009.633584920077,2468.738236949452,2974.6932502672867,0.0138601181791038,0.0498752506179561,0.0109874819283554
-71.10663971502109,791738.474898215,718532.9346894545,74105.94449481338,16107.66007728852,3451.9846102779256,29167.37902218844,31338.57197834499,2598.1746963893497,2352.524872800747,2967.7155003715807,0.0116235969438305,0.0757571801699571,0.0204297196577523
-27.66692116366701,829243.2915427051,705792.8060933377,63532.26292818789,15413.574840157977,5970.508515295613,30697.51466619109,25225.575278058597,2171.3924796488777,2494.352055881491,2974.760468054619,0.0231225886250864,0.0659001376155693,0.0131139420969509
-38.68828446130623,822095.6116873928,702616.3012828531,50739.03698285694,15527.417847725535,5954.6443773311685,31059.291906803508,16656.38679821994,1583.805563996278,2425.950651004539,2953.292781241329,0.0254171057981674,0.045477433370765,0.013847778204662
-23.2156244787818,783931.0351740627,713317.621984088,50455.02016705121,16143.68322098504,3640.4704638264648,30193.31957820369,34854.35814862034,1758.6710897395326,2560.291604179875,2986.129154230514,0.0220943030853626,0.0410955397491265,0.0172653801014036
-40.15287641312612,799476.5068553257,719288.9757603513,50000.00000000001,16078.580612937303,3469.050917992284,30685.27136934337,27602.94908110279,1523.3920574951744,2471.5727059533465,2937.711562904584,0.0235265202681047,0.0652777655081241,0.0235308896128255
-27.775061145047296,804622.9054012338,738394.7385163811,56267.63116908984,16086.171792651949,3062.0605559604933,29827.90464094297,28415.469235316326,2036.8620893423536,2399.6930531775934,3096.246873395432,0.0125457547140932,0.0746874690076111,0.0123965249584987
-33.98284367901502,776760.1092377511,670805.3254803157,76045.21983134588,16267.165393587293,6166.310636894476,28500.688847205285,33641.31007700069,2649.215759315667,2615.75335185658,2984.9535663781203,0.0247672233349073,0.0411468665881167,0.0208019196508908
-22.548721238698192,794191.9848378681,699281.1073008655,58989.05572795224,16231.346774854726,4880.695369960872,29220.81019503973,24698.629381826373,1993.1360592313188,2470.820234812709,2958.4329219556184,0.0092848196770307,0.0552587580496844,0.0267252608190521
-30.49138773531605,821827.1926242,709590.2099548784,50000.00000001093,15927.791716752285,5259.13321224629,30471.55600184504,24877.390138494942,1586.138551738465,2275.3030559956087,2976.6203943966398,0.0116010053034949,0.0812877498569524,0.0258780921699701
-28.618847612490345,803571.6306579764,657882.9562296025,73201.31656452874,15970.136424553872,7267.191947478124,28919.283011581567,37950.68238420855,2576.7995554176728,2265.9763751400915,2939.037900015523,0.0179658793914983,0.0777814797534595,0.0184885092563662
