sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,T_H_N,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_V_L
387,-501.49190155040833,775117.8894196707,738698.3600809181,120788.5708259741,66927.04736895049,48000.00000116359,499226.77609197824,17142.948081266037,1641.8199148000626,3194.2217144126967,3044.4618064361107,215.1347302731871,697.6223804852531,1264.6946025735424,30371.08138643366,11491.249147182514,771.577764140197,6.125616492476114e-06,0.0001831366651889221,0.251200853734302,0.027978359882707072
388,-434.17611725977576,778999.2258706825,701772.5300695412,117889.83068392579,63063.150253903485,49092.616935323334,525003.5398987696,17260.586353959774,4071.046148528414,2933.287489152667,3037.515631083162,115.79575471233801,385.3433616226592,1051.596785205749,37546.583831641045,6304.739379255174,621.6847128427327,6.815351593984869e-06,0.00024416070145575453,0.2408121209409446,0.041266035775549374
389,-575.5736743377348,837763.0707983319,706626.6494046183,128942.73092171318,70208.44811416122,48000.00000002044,687900.8959166813,16246.546124945975,5325.813512577342,2860.4124650385443,3202.3226343800698,539.3084518629292,686.1964933643699,1573.2625747092159,35447.92179860191,7228.032177323455,725.4415044626365,7.2924582982337415e-06,0.00020354037425869304,0.47382868966309544,0.02421201122064277
390,-496.1602697312173,786765.7286924904,723420.7426385292,120404.69548807101,66829.9225430006,48000.00000000441,578103.4730592206,16844.557429803168,2182.628799494157,3104.5560827689847,3070.8494453287203,249.9346027480373,781.6943767296102,1095.936335951304,35011.83654377538,7541.846929951814,667.1939088543927,6.848068762673906e-06,0.00020872303965113233,0.4163580436953252,0.021528559751422455
391,-492.13408365239314,839585.9896449655,757645.824601135,120924.27583240207,60911.156733682685,48000.00000032774,475358.74061210704,16056.77584117427,4043.5146482231244,3487.9910075792127,3182.0131768402653,254.7651802767861,307.84523046024475,995.4539824949885,34077.51582358735,7342.669268542315,744.7592415457574,6.065688628013709e-06,0.0001857994126766799,0.15710427013724787,0.03484112581281319
392,-488.0939313883754,812179.2175735234,758427.0163792428,124095.38433502508,66023.21026112472,52628.17865171896,540068.9726194143,16709.71824769541,2379.3023911861637,3184.495474321999,3104.8049336386644,419.89167332106604,496.4391921983725,1347.8565109570686,35035.99373129902,8246.706127880498,819.0005348088209,6.351169165962459e-06,0.0001866669228093265,0.2801416413908968,0.03389074679179546
393,-693.0961546093231,780230.397847608,696551.8690495308,119018.82799665519,68500.33159168957,48000.000000000065,299431.89702068124,17143.76511534381,4129.794954614541,3294.2472223048435,2916.995084621756,148.81107420708074,616.696907696298,1193.1536301085837,37604.98313396317,5010.537025962239,572.727236794775,4.56008709908917e-06,0.0002844789071982743,0.09007507929315302,0.05937778887389841
394,-527.0180390533503,808112.8108717062,741800.4734662577,128766.43890670367,77274.24078446947,48000.00000088972,584569.5148505643,16741.043526792102,3214.569292644651,2976.004170773087,3035.1649001735627,564.709114364814,1000.2536310774972,1989.0379200089983,31528.606526949356,9550.8869953165,810.1872869223282,7.344280207612582e-06,0.00015928151100898791,0.2959911575680891,0.04299946138904043
395,-604.2337400473546,813185.0531172324,639840.6964532102,128494.98707866533,78074.87319002635,49982.02531665711,633637.0011533691,16865.951237554284,5504.721787414513,2846.237842325287,2963.404103338766,552.4686508587633,1223.541774908903,1959.9126474814475,33794.75422731506,8379.631240679826,738.8477193926614,7.801251908003633e-06,0.0001903911431446567,0.4934973482557231,0.04296161459033845
396,-821.4663201718909,768145.2107280439,644360.9600727644,119340.23617327756,61459.790886380506,53837.27962261259,571474.0686877876,17551.284751275245,3797.9462463586005,3162.402445449045,3331.62695586595,225.35103617144023,289.4142064021179,720.494696883196,29696.655435311935,15891.776969573004,924.5238793078173,4.625578369749642e-06,0.000126662039321245,0.35760865814222415,0.032974782016828255
397,-646.4003669081984,837156.3658775504,774080.315922983,137198.32362773435,88587.23960583842,48133.624013312845,587037.8434376955,16272.708494965778,5166.773116059724,2665.180460498998,2901.6257652912736,684.6616930772366,1935.1995406490082,2535.7491016363197,35869.495312911684,7362.338188732066,658.0939539502135,7.90894329920078e-06,0.00020106962362212048,0.1833166732286719,0.04788425754625924
398,-528.9424460663834,811894.1201621845,749114.1687109462,121668.87972317755,61944.43810159415,48000.00000170358,623331.1971627292,17105.769725784892,1803.0743602299588,3586.8080464324466,3292.6529577594715,291.283731815999,346.6859786060532,1176.1322894318976,33712.87709486044,8334.615128987673,745.3696459845186,7.029098164965014e-06,0.00021975064526691003,0.48149762754355563,0.030442992500021374
399,-522.0221055198949,846979.5420562671,706515.8177854337,124802.5293692111,67232.4591977657,48000.00000032842,674697.4934527504,16227.516840173179,5960.436367643075,2736.4616112906224,3176.255852560653,391.0044365519313,512.930722352262,1293.5212623237328,32989.49768916159,9534.005748448639,811.266519030743,7.867711526834665e-06,0.00015346423094760308,0.4422549578560495,0.0269822739513287
400,-576.3077408349191,848999.4107323822,776248.70950957,128640.23346657328,70848.15614242466,48000.00000009454,421465.9316187765,15979.417030782883,3933.562317242266,3181.2683853300546,2969.6949961364016,591.5455790611226,945.1979106854367,1597.2171846692816,42920.72893567744,5068.059586445262,514.9837485589002,6.5296038330134915e-06,0.0003169416228066446,0.1531933261680574,0.05270247059414302
401,-717.212495766198,801961.7615402924,703811.6399959318,118394.49404039752,60803.896729172906,58670.43877458433,476830.6276206725,16939.13349760872,4144.24506762897,3193.2194455103922,3231.62243216766,144.7355756092284,288.159128679484,758.6082734762385,31075.5402876343,11474.777067755198,1017.7383954060932,4.943581055901793e-06,0.0001234112346586465,0.20203200883179584,0.026412582354731574
402,-541.6757790479242,832857.2170860394,736152.3513494071,135388.17246803164,84512.19788516765,51933.34001574416,633740.4306790535,16307.030122639104,5667.402398269377,2905.2302637971534,2939.593918978674,885.1980669776156,1407.956041896149,2181.101145944404,36492.34603227524,6362.841198251075,708.0757472937862,8.185605891899168e-06,0.00021646369994350576,0.3636196428879615,0.04567245688065299
403,-622.3043514517439,795076.8496955684,732686.8303575565,117186.91676562978,67033.83055733531,51327.747860944146,428250.08698600926,16753.321720698874,3274.6313674361045,2947.9729401587892,2946.5577837892474,97.04163647722336,645.1035347585419,1287.648225371714,33473.634788934505,9455.586789939236,817.337513209575,6.06098098130173e-06,0.00015107099308527133,0.19002007769242238,0.022070265655355168
404,-569.7168180564302,809808.3002899842,749842.4472200809,117951.67306654694,59577.091561715824,52224.104163463424,454004.0313784249,16920.740625018534,2057.7690674191213,3436.6003503526777,3318.8741586172964,111.8463697325432,179.88667018087463,760.2860395690384,33546.096334944654,7894.913983458147,839.4312376536875,3.3924595496087175e-06,0.00020636668517687374,0.20000886746016722,0.03117698877393844
405,-651.0904752677634,797614.9160400578,624741.974798974,122329.14846045474,62816.292842509494,48000.00000059922,624741.9659377084,16698.72972028252,6638.528468343204,2851.0883865975297,3194.724900813391,251.97705185769183,312.6059203617066,832.709551957764,35970.052171785406,6260.189269660628,638.5541045820252,6.758864144221215e-06,0.00025717083911858585,0.39547164982763394,0.06441979181075233
406,-522.4875701492467,800287.6420067111,745869.9867003886,118711.47711554069,61033.638616515134,48000.00000047636,523576.35520866135,16697.506734163624,2807.820861466995,3149.4349938909136,3133.209369433583,148.4282604644673,233.93577468838598,832.3271650437308,32116.875924633343,9540.822953309636,782.162494486386,6.858710272958347e-06,0.0001616535429485408,0.2504867795863391,0.02617901873717831
407,-679.5198695542499,785702.0294603118,728901.295997952,124326.96480171247,68647.53258001979,53159.13201594551,559228.0497358324,17154.951364391298,3164.7592357448175,3161.07716112237,3252.151535278431,375.7704462234883,819.1793126595942,1375.319047703449,32835.64328911196,8323.156426230495,837.9580933424121,6.122937854304047e-06,0.00019153747114760653,0.19589652779027628,0.03261458663898696
408,-618.0503809188963,832750.3927670936,773450.1248397446,118759.97603678082,59038.09976077683,68020.97609445971,490431.1677678633,16293.831924343605,2637.4674695994045,3036.0072158429857,3188.320113338726,132.04242843388343,174.57359705807283,739.694372493356,31284.366967273454,13286.209123323439,1155.109284204097,5.756850738801674e-06,0.00010472716821824809,0.23494318819642812,0.02289424601378744
409,-467.5460626790175,821510.0516318775,787097.802656475,118939.44053786638,65626.82035468673,52719.7565592187,303161.6051004138,16422.656907632467,1499.1093685470712,3519.229717595417,2905.368260742922,168.10980730543938,513.3282918275149,1091.4061430398563,30768.823983445014,11587.332901477483,854.9298104872819,3.7619108332297015e-06,0.0001354411186333781,0.11630415968305165,0.02597565575314054
410,-690.2149730517717,799147.2841039473,737151.5690654742,121027.01146084638,63035.810789681724,54863.459282090254,358541.71789360046,16687.9066004048,3406.7734856987954,3156.289460040538,3051.9782835952874,235.3287480699015,402.05159737166537,943.0597285610714,32409.352392032564,9802.225744089721,847.6760384906739,5.7175627980928e-06,0.00016504431126265485,0.0944818686545129,0.03800535532347716
411,-640.9426145679653,809920.5359791341,794991.229950899,120344.85874974253,62319.58820364739,58422.628976755106,305000.36307897733,16504.8757910219,873.6579791276234,3313.0904510985565,3143.80896763948,196.80174421187596,339.18888152143523,896.9056277053261,36810.29477732923,9015.812598683446,821.1392256688888,5.145660046069578e-06,0.0001785446339145997,0.06312195704665045,0.03879309410739324
412,-622.3519335067799,792527.5787642475,777535.3158243387,135027.3798568624,81781.88121618894,48000.00000000023,627587.3786581577,16918.839611379044,524.4388401687163,2949.6213472962154,2900.1082316914785,884.851108851277,1375.5540843252254,2214.6600776721057,38543.264792018446,5920.046682104781,604.9110632273569,8.01912714718042e-06,0.00027766468464949227,0.5165141988984234,0.03820705817993053
413,-541.1853907654629,827223.5835111078,781434.1040073053,125989.10463555006,68698.11282912586,68029.14885077484,641659.5156546423,16436.80991872547,2062.495442672983,2883.3176751006004,3132.79698234826,445.8375387948626,754.9871331071172,1276.5587924836163,34882.325098297966,11481.06163647107,1103.755342180356,8.256271365399314e-06,0.00013135379594242865,0.47696458303914,0.0245155487506039
414,-714.4883730858047,843092.9831437205,790707.5435830451,123913.56022089964,69755.32879521715,55915.07385706153,526890.7984924751,16441.42228028963,3065.3751188545707,3070.801225319501,3020.4071278450915,325.62017584597805,736.8841637246559,1257.737645811434,35427.35152041113,7583.716542424841,817.147718792488,7.507115505369159e-06,0.0001928836125027704,0.2654809228213553,0.026693961080427077
415,-585.0585905035616,805729.7553123578,786283.0900430859,123735.73724234357,68375.84079582407,81236.43342455332,553457.3982392686,16940.41421905558,1230.9639431194412,3024.0426079333797,3100.978107857448,330.13713648598116,596.7295634860417,1308.9354431311895,35699.219549578855,11959.972483329233,1197.2928087297373,7.757280906891142e-06,0.00013362878453297095,0.2803824760062663,0.029530149146823854
416,-443.96063414584967,805880.6230106393,760544.8612527987,118633.30338515475,65053.362310867495,49611.132862906146,342522.74491759844,16832.841098754147,1634.391245780077,3554.945678179914,3126.1287326900933,152.32783839086076,499.5326259009132,1229.2318808405112,32596.72258133241,12027.71667363066,784.7475531799654,2.6175005904659737e-06,0.00017553307366368628,0.14078360729347536,0.02433262383133357
417,-550.0587733182786,795134.1540465421,731853.2931879162,119282.71374083024,69301.52289719912,56264.218849938276,237986.4390196814,16929.162276311858,3063.573903299055,3643.867625427193,2745.1710675344743,212.58912911517308,789.8900011997995,1490.9042266447047,33669.87858329355,8992.123684818594,843.028923233515,4.111303763926151e-06,0.00016390785743719202,0.07367580647020495,0.029994985498725358
418,-520.6315227424836,850332.296674371,814654.4898047787,118888.58357966284,61191.908895256274,48000.00000002206,450645.3895842345,16014.538247212635,2020.9570888515723,2994.751862739566,3124.5435478063596,130.0292277478824,229.64296354091138,734.7550512141025,33271.741847831785,10393.67955214043,799.1904013043064,6.64560613080027e-06,0.00017038152419323777,0.16322438880839965,0.0411571682519687
419,-502.29917705810647,793046.6464800655,753931.9903985597,127011.44150340298,64690.262871672356,54966.81563100012,622664.7251174479,16782.78915743295,1248.894172152444,3350.066262326154,3254.695139225562,548.5185198826146,424.6019180271117,1322.365606863806,35410.76856266959,9568.04678802896,813.8701967179699,5.960426583704412e-06,0.000199517052747465,0.40696731803628217,0.0310754336107473
420,-513.040645802517,836999.2468739307,796887.9406430116,125265.67431012366,68682.29517503887,54594.40091194573,397648.53095349256,16198.546659327003,2602.8230453930196,3081.8820253294502,3125.756523828711,375.2554461892469,646.0227106687372,1444.7452152009341,35043.57091131596,8017.501273937963,816.9127884262555,6.101554521011018e-06,0.0001888732570280914,0.0823035618752086,0.04544260008840165
421,-555.6454423566473,792058.6947861616,733055.0728091963,124023.7940786069,68437.07395050574,48000.000001369335,652605.7654228606,16911.830740403577,1330.6755597095782,2730.5202112294205,3177.4432290965474,373.48827516478934,740.6844521665096,1174.0627385854323,32080.745202416252,9401.073044792292,785.9505057500866,7.400289036453221e-06,0.00015043898344006305,0.6077415186762399,0.03269871568936601
422,-561.2400036221969,778226.7105253383,733875.9215492972,122195.72386873538,61619.44902620393,48742.60522576217,479023.7722138004,17334.024668406153,1935.2074527263953,3193.4637112678297,3107.2674787470255,319.1099642264223,286.95302200529926,841.1313619385518,36433.61469661762,6017.104154849125,669.1190339380801,5.6523087153488256e-06,0.00025719119937049005,0.2132338063036624,0.03475126616707155
423,-637.311977096847,826505.488458847,783743.1049469807,126186.84723359418,76961.77000728606,52125.299097952986,404596.097083327,16573.055426022587,3282.767526179369,3028.5763917320082,2797.652385544087,486.39117404806194,1191.2218100293792,1693.8193871823462,31796.614478740925,14126.62922426884,955.7677857884656,7.956580602782736e-06,0.00011336482803299145,0.15118704596850033,0.028591095365058394
424,-669.7053646183911,770965.9374618512,688439.4261833589,125757.31599930348,66817.0794731545,55904.096614283444,441694.41149108537,17521.246793049475,3605.2049146159147,3365.079125984693,3078.937540942228,541.0283203011779,570.4360636588601,1387.695891012746,31443.819283381672,8988.096807162052,893.9981312536013,5.44915202935872e-06,0.00016641052503288742,0.18025527088104476,0.04180741374115489
425,-675.7628582787079,777433.0698282124,714027.5657549279,119408.14567633919,68460.02005720549,48240.891509287634,522934.2137338276,17246.143786298595,4167.4390275681735,2718.952239235423,2810.801397301871,157.21957612879692,692.310324320156,1295.1082210898062,31289.712467225236,9781.138987099519,825.6492695327125,9.587055378294854e-06,0.00016871486157777384,0.3542966533011566,0.03796726672715631
426,-626.6099741229526,783739.5460428637,687520.2416485738,119420.99360107761,60192.24916054254,56033.34012511068,491359.4333029377,17100.58582971045,4278.613236475594,3230.864939990875,3166.026578018687,172.05079439118143,247.92225674663828,776.5309646668343,30878.610981520764,12429.425571039428,974.4477237471979,5.561642892603088e-06,0.00013709168371103952,0.21554482556676366,0.020605491748781284
427,-603.1160293014055,806209.7535285405,756136.4607125191,124763.10725447557,70846.34814453687,50468.1088567923,708500.1785660685,16796.235331708318,1389.7628545323066,2989.4585160411616,3122.8509988147434,415.44100546068137,728.3539532756031,1627.2111075112978,34717.04061553544,7955.219403057777,719.7484749685954,7.729258154951541e-06,0.00020501665575364112,0.6488979108154935,0.03895577320135918
428,-332.6247679166471,846083.1601148567,725796.210821476,122919.0575820985,63574.427726553855,48000.000002545225,613681.8734360714,16169.754968785455,4682.076990426641,3150.1551489773396,3203.8413886062604,369.771543302061,473.2684046249583,1050.686312023428,34895.21812614455,8764.306401310107,696.4450929001857,7.31477585969269e-06,0.00021901967899520862,0.4040402952437717,0.028105826204693544
429,-670.4323991175661,787839.1865818596,719443.1466504099,120875.82593425401,65313.893521604135,48000.00000008584,558992.3134705998,16939.61538405694,2607.5420606582925,2964.515656576245,3109.2535338088346,220.12344150344066,474.5493643697815,1205.565136227352,32815.43455618357,7462.267082541813,682.0779878124104,6.5882981227231364e-06,0.000202519021514412,0.34137355794203555,0.02993590133351775
430,-650.5390934152438,770696.9652254784,725154.0324486598,117058.65819777983,63326.091627852424,48000.000000002874,475890.3491934336,17619.36411964226,2076.6365079903426,3253.9869265769107,3140.6967359720265,77.65730664620341,447.11168252065477,995.0987184507866,35434.2989276417,5643.05740178321,651.9152863406551,6.03046326961184e-06,0.0002637707348478367,0.21409252750478588,0.05222137544940028
431,-585.1125680592266,772387.1607554131,721214.5060301868,118905.93643462069,62018.210251510354,60363.88461043513,318407.34342846775,17398.368509314307,2251.88735163346,3355.1399405663574,2971.585751350221,149.58995000252057,402.3955121771208,1107.4382798938427,31506.898603555688,11819.113820410632,966.453490010756,4.071734184954079e-06,0.00014641302053540088,0.11003859487115927,0.03874600365455848
432,-412.1349372440756,790265.1589168091,682656.1720915129,123743.8253371085,72723.83473371656,50721.8677061152,581754.5742877967,16835.43906696004,3653.2657579987417,3182.2375884199473,2998.781221155304,430.2038388801919,1110.3990863106283,1698.136815158029,35000.73931743075,8906.129628337956,722.8988935636054,7.3207501264510145e-06,0.00020141214076345242,0.4021233917760827,0.019264586815063427
433,-628.4912402657772,802422.103563199,708565.2725756982,131982.3793987595,72312.86818247955,51375.073173659664,645901.0683882508,16582.11837689535,2570.9034996809173,3081.8811104893393,3149.408857193433,627.3371041103093,791.694317120874,1541.8655280764629,31582.72827341966,9496.566775026655,852.3695679764654,7.389650643556449e-06,0.0001495735034778191,0.5697323575240775,0.03175518484604297
434,-458.35269725355363,811475.1709398516,733601.9957087793,123946.79070883822,68411.19241969883,63793.77113744897,444642.3519491188,16448.522618120922,3682.679026821928,3181.6906879374515,3089.6461959673325,408.1290928859425,638.3114041891903,1334.7878272968244,33725.53350727638,10857.581317968725,979.5961643670217,5.1776500179758165e-06,0.00016962967001740145,0.18841958914555867,0.03163551103626961
435,-528.2784497239327,813256.6307281462,764199.6173636701,134218.09987184196,80895.88187247011,49842.967436190236,478408.026337035,16423.22813467261,2811.4101394895447,2772.1665462395313,2791.4372911457094,791.4523604294524,1599.33469579964,2305.89624584331,30924.182972701863,15484.149349592695,890.5372275010538,7.696892644624725e-06,0.00013288863410679906,0.20245834981372227,0.02607152824063194
436,-534.0911607447312,828683.9543439036,767947.0685769866,121919.90369423448,59849.70842861626,56213.6297050742,378688.1443280094,16579.680152103978,2605.289797624064,3363.7640532780756,3026.0303883044467,244.4634796326261,229.25762879033505,1001.4150704356157,33544.46448553577,10104.480857980354,865.3311044100961,5.1745177281768665e-06,0.00017547438016253457,0.14834362286672975,0.02979907399360732
437,-561.957446097514,825477.8398977137,762206.3418136754,122256.9601132452,64777.87075258908,55343.102852421674,294967.0541163581,16314.008272731819,2743.7405430459235,3322.2130581866563,3041.6876880843497,242.07754656390927,467.8798088086977,1046.7723930622276,30856.66907558414,14725.066476417082,981.334474879663,3.4108247198576467e-06,0.00012337164061259966,0.09625995727818779,0.030075337250595156
438,-638.4917988335848,818554.0613350001,708247.3383063665,133570.3969616024,72274.6954502348,60367.64558532841,658844.2957245107,16521.532181248167,3876.2813235865005,2887.9059668193595,3035.4055350740978,786.5920285664002,863.7962843982648,1732.3595229665796,33908.65151370804,11382.926187213794,909.4526478451636,7.891470503933761e-06,0.00015412356791816,0.5019621125231349,0.031209783153104582
439,-524.0904751772168,811546.078464288,772092.179845144,121356.20568546774,66608.1086828428,48488.08798014351,497523.0066263967,16866.54846426782,2407.8956075586725,2991.7065783536605,3088.288586443301,230.04447596311886,675.8382493349658,1589.0186600066038,33938.038444193815,6893.288842800591,687.0569667734992,7.0178027054669506e-06,0.00023263833591639628,0.17848811623533828,0.050091124960679724
440,-683.3479659860191,758208.0773771084,685079.1845117992,118435.74185205408,60604.05677679625,48000.00000004747,423359.2623419485,17269.397433042024,3335.493420671785,3192.453735250336,3105.4753173246922,123.09874506508078,266.0595393989857,866.6591214807903,33403.42389439509,7006.913016280156,684.2788260133752,4.839063564552134e-06,0.00022841703143497652,0.14410950799750769,0.039500263633556944
441,-562.646552850159,768598.0984249956,703640.7629914843,118019.41452363727,62413.36757601972,48000.00000019677,259547.73654759343,17434.546433526288,3414.83039097311,3337.9767235207064,2922.912354344337,130.34270193306685,359.478335515072,1167.7597257235257,36876.471504826615,6070.413249241187,639.4201450735376,4.636979889623158e-06,0.00027656909500367593,0.06932753124010213,0.05023344484251269
442,-543.9060328708255,785116.6034100298,745521.2248519547,119537.01819967844,60017.49383032028,48233.75295613576,428885.7528602463,17272.660354165833,1667.1890898514514,3469.350656110821,3207.3309539702277,183.05505359708997,233.41159309459795,823.3114603788863,35261.77258303351,6618.867839972972,731.4364226831909,4.713424282098774e-06,0.00021210677588729218,0.1774008817252134,0.03189523973570434
443,-565.8435229027971,811470.67528,673597.5913071246,119176.24081351937,71754.06545593792,53017.9376888854,347005.882892295,16902.120365432856,5470.944871253567,3493.568243940491,2873.241590310895,215.11663216767445,1059.6615112938314,1683.8624007131693,35100.579359842886,9777.345319962491,785.1761784791677,4.364926329407496e-06,0.0001790253712804004,0.13692405383144643,0.033839032776121276
444,-487.42543836698974,784978.3681014467,711678.4028864258,120824.6569472132,61294.61362659932,48000.00000009889,599066.5875991072,17078.142466333862,2686.44158152517,3076.0428678687003,3148.696606485046,238.92675252326504,378.5760555105356,900.3764724642685,34633.46178559002,6453.007030619534,663.1751256923535,6.599491137428536e-06,0.00022759634376486867,0.36771775071752066,0.05590007141525575
445,-510.3889951440973,793076.7435729309,744644.0037522229,120498.96191247317,61208.30615369977,56327.843029909396,434383.1838666067,16657.205902883466,2511.5736070206212,3319.6766725279635,3087.6069335064585,229.22642090239026,292.0797418238052,868.0630112323973,33121.81593805031,9376.397090207209,831.1579746638644,5.554502779711117e-06,0.00016521804987312062,0.17071299030956466,0.03122628226809202
446,-631.1433190427158,802173.7493798231,683082.703596345,127704.23029256855,75044.99255701924,53451.14743576705,423609.52433219244,16699.715752210795,6583.222799809872,3031.7586686940863,2827.1344270517156,550.0752341797116,1040.778885911432,1766.0479339017677,34844.427871123866,8369.84525066756,772.4816833486864,6.979559237202096e-06,0.00019868456316426872,0.15581606717695878,0.04669388203373783
447,-542.8671601419476,817573.5127629441,790017.4624255236,122049.9037502304,73014.87556669026,62210.836694150334,537911.7063468059,16273.668436561677,1414.4505344131303,3015.45029200052,3013.2849527412523,280.67037699823015,1002.2696751738441,1777.1858502703963,41057.85833093966,6984.761439609431,788.5975845647956,6.8887458002471675e-06,0.0002301416176273552,0.2352470461668963,0.04346660476879211
448,-670.9531958108848,831305.6614012884,819311.7884625439,130212.60381160896,78627.42501840601,49476.695498898,369782.01417455025,16183.346959743536,627.6733551551628,3234.5307774885455,2888.3647305789614,728.9012314287907,1241.6176287841643,1864.5303633939832,34233.722226582955,8929.051461139697,809.8530424027186,5.535272747484803e-06,0.00017417044940936781,0.13323139111750662,0.032724786855079756
449,-648.6182494248188,824233.2437530012,734848.9008169454,126588.31549659057,71096.36030958068,48000.00000246516,665623.0949197073,16747.465536968193,2517.3057023192127,3014.730506264008,3174.9292971064647,507.88557150968967,765.0095027843033,1637.4528952463306,33365.54861991068,9323.375433712272,742.7763390205791,7.543779594823143e-06,0.00018461471835096583,0.5602510882586696,0.04145541105062491
450,-643.356561416228,797503.8898637735,742096.7525339151,128763.50181646606,72447.77171175835,48000.00000133284,625699.4005413327,16902.797486029132,1866.4699640178324,3015.441616191572,3189.1712951401605,601.6158550351447,964.0299026942952,1382.137396813119,30015.475791620658,12969.717396036165,826.4421405006267,6.3205844996228545e-06,0.0001565240863127026,0.4367366409506112,0.02244109803958331
451,-592.9954565359166,809974.1446936027,730155.7537228793,117942.76591174527,64980.453517401445,48000.00000001933,650700.915364378,17202.60329707939,2587.337461554406,2943.7583223980027,3106.9238096312556,109.25990551511693,580.7221317941343,1255.411532350915,32346.120916461594,8675.708852308233,785.0498940207337,8.531376318026369e-06,0.00017493924459987753,0.6119570033506015,0.022973515903478632
452,-633.2779929516819,809071.9933342497,726878.5635965383,118107.6097108543,60317.22632400716,48018.905352649876,592892.6654463671,16624.29420315886,2291.8996788056893,3125.427966272893,3253.297737870761,117.65503040819368,228.15020523237303,787.102289936593,35175.500288381845,6542.941227816263,707.9094461931724,5.578672825877046e-06,0.00022080121559818383,0.4274581947014486,0.030796474246088248
453,-823.301811959979,783978.5462237131,637760.4405057967,125149.96056747036,65132.167747685555,50651.7493029977,590265.6566660972,17082.46316065062,6206.284879401867,3105.919668329597,3287.193136307497,440.4787995368148,452.5770077433545,958.4874243855999,31852.841038209157,12199.407855746924,845.1997338731447,5.590837954504139e-06,0.0001305747005496383,0.3075384808337913,0.022524708788012274
454,-520.9963287363005,778304.5390278908,752939.7924513044,121935.54187183664,65414.34874192852,48000.00000012643,302259.7168668091,16937.298593371674,1066.376662510627,3695.099882616429,3015.5735522623686,359.92511521257484,587.2257244677,1300.8619293902345,34665.19907865876,6935.779799403707,655.882884549623,3.5043642019797587e-06,0.000228649900858471,0.09155694145991701,0.04397229546631999
455,-472.2644717687682,835579.5129839111,789088.0413523298,119409.39809814982,64832.68800401645,49910.79946198536,317345.06495039025,16376.584665270311,1933.2374418178547,3643.8966941382405,3120.0573727646047,191.74673879136415,387.4080220041926,1292.0884616908959,30263.068015876364,17524.141737047517,912.9508631862833,3.471439552106563e-06,0.00012111542369964142,0.09511926503063974,0.038232774960432064
456,-498.06221293591324,772415.3605503204,753028.9822828742,125425.44113806584,65513.864532632455,48000.000000712025,426383.52427391254,17500.072010351385,1338.2210879196584,2950.996283159548,3023.8232494656736,396.2194356889247,495.437582217729,1132.6051084520655,33773.7087063476,7591.548963437267,694.5837448403239,6.752829903685699e-06,0.00022813394799878938,0.11695851203600616,0.03813235417047391
457,-550.6899645361175,762984.6981663159,730977.1375886761,118378.65036152305,67243.7909138899,49085.171337839405,347237.6908454482,17235.18506935366,1507.3826554201517,3384.7160462760053,2916.1357565287335,152.42333155035445,594.8941769044214,1115.240920674191,31894.031966237515,7969.942009175225,807.0413219663094,4.7801487087795476e-06,0.00018495960761893217,0.13812622427136717,0.03713863617605152
458,-622.8818827010019,785567.1328405218,716485.7068745793,120830.67755456756,74810.6836249255,53860.66877972997,315150.10903117707,16903.45150997712,3453.467948251064,3222.7354061890537,2800.6465103445803,249.80745236125497,834.6610930854043,1431.312009623695,30800.88171614108,11587.365766334966,920.0527579235909,4.8271979877383626e-06,0.00012667077298880394,0.11561856112227878,0.029034714276045207
459,-716.1491177344913,790607.2587998081,698029.8002585911,123797.32096771667,62637.55874403825,48000.86000842397,440272.5667456849,16973.13534950631,3563.0508618807166,3284.979658866957,3166.2931650405485,443.48267136385317,360.5308028916892,1002.9931122278934,32663.035601109856,8203.017125142564,705.0423867657846,4.154300438146591e-06,0.00020964407975903338,0.1749136837181409,0.043921833444221244
460,-606.0489178942917,806332.4902179143,742405.7436420532,119073.8229433542,62099.20560924838,48000.00125371593,478829.84204253735,16326.424300139772,3217.753958810042,3132.816187713354,3238.0886669931238,158.13000284669545,285.43543082324663,857.3698821941723,31770.538371366798,9976.675403977059,793.9889760033902,5.164233655027008e-06,0.00016745801339877408,0.159261933651657,0.021898101109572927
461,-476.6284623252804,792941.4404298385,761476.8751961731,120070.84642417515,59784.76332226848,52233.97780175052,305326.08086966095,17276.317556744547,1487.5670971253865,3367.9181032058054,3165.1318808775814,222.76553486335175,237.41914589230015,881.8788767878586,31626.69001860166,12034.969672278965,843.1435772634806,3.88778100756091e-06,0.00016114880562221156,0.08096716235395592,0.044622233943691254
462,-552.0172336208459,828356.1071574283,759992.7456413964,124221.49127468053,66389.36675985165,93047.16539603681,541395.1458908352,16530.608942984378,2872.5545941248834,3118.1758011325664,3222.4120170043434,415.11140934517084,556.5673984405563,1218.6592433999383,31974.565208473963,16688.304580302985,1516.7965569966696,5.732990407426204e-06,0.00010229633293345347,0.29484768444878406,0.02191828504839604
463,-572.8724515925678,760436.486219554,724327.077806991,122149.8545325746,60601.231515418025,52190.97982385443,244285.94317312707,17327.094022426692,1510.0268100306796,3473.7072014682385,2972.1599199116254,273.05071290300225,276.2740422412759,856.5978881203775,32375.61286035271,8650.17399911903,819.1361802269493,2.0926826002909023e-06,0.00019397196802106302,0.07139539087868099,0.04524020794524886
