sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_H_WN,p_V_L
72,-573.2809219287177,753213.184361996,727053.6089435861,118174.00111315717,63762.23930872589,50500.775933527955,17603.748643833173,1567.0558908395656,3334.324503556376,2569.194422995401,139.3848416664941,471.9346211533397,898.0259756325542,30854.52633447369,11813.003333435116,853.864747646815,5.1079412740520005e-06,0.00013988789378196703,0.07187371980747267,0.01216883378693495,0.034702143361035796
73,-541.8340016470208,741700.1194376505,685999.003414626,121030.78375117535,62387.86612759681,48000.000003494395,17844.604207672062,2233.2657246039857,3701.6066865577827,2518.882710796045,279.7436677438794,343.3476602321198,911.9338129696148,28850.390345914857,11907.711686214461,828.8280904942294,1.8765101584372475e-06,0.00014716457568678164,0.09596704171402007,0.01395681270191304,0.02622350176089214
74,-502.41903054544974,753604.7975929691,726971.1994958592,118276.53390414087,60407.20595685849,48000.00000177622,17367.36456689373,1046.6788359240454,3773.5820339447782,2552.805835737201,158.92012591947324,235.4854337859337,831.0898979522323,32072.324828410976,10605.563642943735,774.6429479667338,2.209281955137949e-06,0.00018695458590399936,0.08532766245186922,0.01523780008416583,0.0149823998009017
75,-618.3339423044415,725478.7147924326,669793.2290411908,120612.13581987613,61309.57406671519,57977.33521370455,18092.93907883213,2072.8672899355342,3672.7871802736418,2606.6122857350897,341.6903335989895,293.5855233546521,827.3394335468769,27771.096222593926,17990.289456508388,1043.8920413842286,5.222717906753923e-07,0.00011256622798701862,0.09707599764095054,0.012316115261457403,0.023366929652380523
76,-513.8833311389566,730419.4840725427,687830.8394350886,118117.34528000417,67480.5029961769,54095.47760620172,17768.8995149325,1895.4583099265064,3292.5137853425485,2397.2373544786824,151.15157136339434,647.8177975197353,1344.0396330646608,31255.10767051799,10269.925665601188,776.0901333497612,3.657849097217929e-06,0.00019013059918416702,0.11023421515094664,0.008772947282038035,0.032424672365314385
77,-466.25760857917476,764556.0658058116,739530.3329715908,121171.88919060511,61698.465452741555,51018.92335681352,17271.849249731233,1370.606874265335,3277.604156171434,2463.5566285456503,321.0075641943073,354.2108046332242,1042.5217822450934,32099.653630008757,9985.281922433016,820.4547338613763,4.621418791620701e-06,0.0001529458862334184,0.07427673162089254,0.014232497527649645,0.034664250400962486
78,-408.3242187026202,725605.1297118533,703561.7423300107,120435.39616890086,60738.17945280065,53949.83019095675,17836.178430972795,1040.5049190041007,3654.9998817785404,2529.630847924978,312.513515824181,336.7889751364479,916.3324020453717,29407.38222091352,11147.037272696554,970.0223204058374,2.8313267278752624e-06,0.0001411678716261575,0.0786014701623521,0.01417713937329043,0.025616715495670093
79,-505.1703621279871,703677.6891535633,687739.0171150276,117554.66435404721,62912.28925831577,65758.55457018016,18238.415021992554,953.1085031793374,3516.0013047648567,2638.776628600135,134.95070911755388,410.8704256598391,1009.1789062628618,32396.857011334734,10895.933262692137,908.3492202472988,5.034546017829625e-06,0.00017117031165258308,0.06755457006769101,0.007542256688084498,0.032537043440011085
80,-479.1129963200939,761054.7419524922,709372.0327895627,118748.15692291645,61861.462833829675,48000.000000792774,17246.00957718797,2832.256668073362,3094.346597722616,2327.1650423420447,208.32802938542636,515.8155197129462,875.0060428628108,30292.973015483774,11559.667372021786,816.8204624613296,4.790932552878082e-06,0.00015826247897508369,0.08594396292296405,0.017155211335195354,0.024572490956693383
81,-553.3532300453436,771231.3056162087,733225.4868995736,117370.19911837969,63729.90607819985,56130.707799604905,17041.498606133373,2461.2736612532863,3212.5674750542184,2443.6778885938515,125.15636792718628,539.0946079649053,1241.6567700763205,35375.667346692295,8757.887126912165,789.35468613417,5.952250444786995e-06,0.0001982760572408762,0.06822464994002049,0.015424569014556347,0.02587247460737336
82,-401.15130849838204,762879.3097436987,742630.1346184543,119664.18178297047,65433.16611653471,64036.641536865136,17306.053767741494,973.4939997038866,3320.4708877663775,2630.7924777656785,227.36175350491985,494.89957272551777,1021.7500747635859,34561.43631138728,9733.081027154549,994.0062930876538,3.433415177831013e-06,0.00015979091125594138,0.07705510446709023,0.011679382854062325,0.019206070975119616
83,-385.747419807778,750452.609284225,716320.9546834623,124117.72916102357,62989.41734647637,65852.6325006982,17492.500335050434,1937.446568238524,3354.8944066736085,2523.7927946745685,445.7866856250489,379.68415620519295,1013.702118643143,34272.0573346887,9533.555008841804,928.2830456316261,4.486674487569237e-06,0.00017748013909907174,0.07306790885975342,0.01382894595124647,0.02870735284765663
84,-483.1563992726824,771566.0769083409,732721.069866208,120473.23260672795,58707.811149968984,65224.14950975403,17198.45193707835,2345.2615216887375,3129.5897780925607,2703.724526168719,295.64251888104377,170.07155551083045,753.8616890193179,34452.61152002894,8864.419878947214,910.5043803564562,4.99076996765122e-06,0.00017470508759029625,0.058792119433607376,0.011340638232981946,0.031171345639713043
85,-618.9925784937946,752577.8189698142,673183.7024952568,117529.01998235787,62384.176728986145,49588.79720073799,17418.29392515724,3610.8463831786667,3211.2025151198563,2379.0826451440994,108.05516514234516,327.77096086171554,902.5199326474417,32624.273747936943,8768.791345525695,714.1161948626154,3.4862572836212196e-06,0.00022936734137764576,0.10024247619366694,0.013161629067782574,0.03281003168005521
86,-381.8626119453572,737046.2941340233,713214.9781416232,119989.09379935345,66868.18416297651,65855.07419945941,17664.988670484927,1116.743892682288,3443.2819713941635,2489.3064791948777,281.6020248909943,654.7444765605452,1223.825270106737,33743.8865336118,9346.527703465857,887.4995354323792,3.855271041765191e-06,0.00019841162202679166,0.08594152573681228,0.009097674806771278,0.033324362161332034
87,-442.9489332955972,738051.1752241092,717164.9630640659,120311.32342555108,58899.88472666045,52604.48547553879,18150.471343798083,977.1319625343451,3345.5607550655263,2734.9403104294074,285.3195512510925,180.74232787517568,733.3866065370268,32547.220174048933,9293.691064634942,749.9528026534642,3.2717224225721307e-06,0.00021556836683010868,0.06603338726391561,0.013992636779179179,0.039883018864480306
88,-487.0728112358747,737152.9085317058,679629.2479327525,119540.840000218,60896.720464480175,55296.95938462569,17806.104827690095,2583.4337940288424,3384.4340137452928,2502.1630639806945,291.18724445438806,341.2846977863579,952.0795655892438,30582.50458578535,12893.603883913585,858.131055812166,3.2834431976671444e-06,0.00015632326538139306,0.08323567006667984,0.013659414062518745,0.032216410263559446
89,-496.7015522049317,735366.6108768346,697010.3882015626,117624.84181880993,63506.26358192218,75852.67712324044,17556.54577950999,2055.5928188920607,3049.1070513467075,2376.9266488298977,155.38332309169803,420.14137484441056,1024.2831714435977,35689.780555936464,9649.299202333426,971.8411037412562,4.749173122746507e-06,0.00017402441995440648,0.0960693055584489,0.014894094566599748,0.02849680336612923
90,-440.18593021633353,720906.8881258506,702493.7890520591,118451.29282739402,62733.04248220486,57612.74189167343,18064.27045863372,971.3712405258351,3491.05827291487,2535.657269046801,151.46711042788934,407.0974222605109,792.1196375170703,33678.79585548764,8060.787198961646,805.7282786868099,3.865660965623464e-06,0.00019172072670803293,0.084439348244029,0.013683329706655754,0.026730927727151545
91,-460.1368625171417,757691.1271021317,729271.5824577769,117591.0596080001,61360.14774913217,66774.33471832452,17543.75655966338,1308.4629355429117,3722.107613415981,2504.073139035485,129.46580141217893,290.74756487073677,835.5443715365657,31463.633883428447,9899.118623142802,1030.8187242183176,3.273067857898602e-06,0.00016647478521295624,0.0963957919110405,0.01310369788828459,0.030098877122797296
92,-447.5766971277475,776833.6514154073,725460.5428637118,117594.94605778623,61615.97357280362,62377.647587228996,17279.922246446236,3108.269808875968,3091.39566320855,2533.829107918266,122.76653402466127,316.29262933299094,873.8655348445074,34055.02555381094,9979.082296795588,889.0749900297961,5.255850299127571e-06,0.00017461709237146815,0.07818605121815829,0.009593504432707945,0.04204749585004303
93,-508.31750252086954,754842.9105421114,717982.6437646364,117329.41185212223,66731.44643851146,85226.31570506438,17683.71910268184,2143.4985168776766,3374.7879823138287,2379.23748163284,88.33617776459498,684.242600068083,1446.0558405431286,30529.947488829162,14711.017885630728,1324.6518983586284,5.117059238809699e-06,0.00011686598621165885,0.1023500320780524,0.00899015885416681,0.03206752760166771
94,-557.9066206551926,781600.8863110157,750814.9167628501,121424.54658216328,58741.28075831083,68541.91331925748,16900.987874575414,1909.114551577782,3177.0014216623035,2590.9677467515276,392.804935199993,153.04050979642332,718.4641614063103,32883.331853345626,12293.445765535578,1071.6170161114055,5.125914829601845e-06,0.00014120720302551658,0.06361469913198489,0.015137649322374085,0.03373193101722033
95,-362.9735401493355,747488.8444219771,702449.1442419373,119918.72129612652,63325.2866346277,48212.82945896887,17125.58102270122,2120.6758902028637,3528.111826207119,2504.7158035564375,251.61076506354954,398.04524011337713,925.1810332231722,32247.297161194594,13214.543523894223,753.3473493239031,3.6063167762176057e-06,0.00020023639017786144,0.08153416533290671,0.014126940537605956,0.01769074796310081
96,-639.0249805709734,778059.4790175321,738504.0852482114,122688.55026328533,64172.944063071605,73478.63569624047,17089.749782102772,1853.8539250158938,3507.782108743856,2590.37275977212,392.79196175099645,501.5809673510472,1208.3446397879154,37168.69588276272,9087.55830390689,1025.766133748737,3.837687175279602e-06,0.0001833089254272088,0.07622190561240533,0.009954218195209707,0.03591298022387885
97,-420.3109620883144,750060.1547333555,706737.9414138066,117365.85247318685,61365.0463476196,48000.00000079661,17233.972940169726,2208.5771524430343,3095.5268418819596,2476.1746757723495,76.83302768590954,285.971803315631,855.2599874064159,30399.942305890683,9584.319416432048,801.5053069802383,4.256993694491455e-06,0.00016136963268607513,0.09298699408224224,0.011712558715055844,0.03285896543560995
98,-445.5614459892432,744206.6505293101,720891.3421443173,117800.09062066737,63710.27697982501,48000.00000046399,17365.628711509697,1300.3031449093576,3280.252012216949,2530.1202170605784,106.23855049050492,454.5062196866646,1016.140659102394,27671.21467464993,17176.88389294414,938.8992833708022,5.372673521686756e-06,9.737959645396351e-05,0.08689851868561209,0.008507038292462405,0.03340143934176278
99,-572.3180646937,774596.1778504872,730191.9881288358,117110.41210315003,66738.69240106399,58328.29099012432,17500.46366389097,2473.7678232946214,3420.0717539086413,2448.4862435733908,76.27884286888434,696.5318214093804,1238.260945463875,32911.064642219484,10969.382546658653,871.5671681722049,5.353028239645512e-06,0.00019058920138703028,0.10263202171721193,0.008018868310032951,0.03194566332006882
100,-494.241569413575,777507.6354055615,757001.7745166849,119688.9178236711,58221.53695232645,61501.96500448831,17238.463878510785,1121.761606033007,3202.889339048045,2549.050330517151,257.1667121666612,127.00703972712714,742.1355365662075,32645.59013500069,10777.735639324823,1023.6427453355532,5.038558867646017e-06,0.0001445950253168762,0.07044138584735417,0.013772014177033333,0.03371147085730242
101,-526.6908654821866,767527.5275209607,721266.0581531511,119039.34677969091,64545.05799744904,61335.91110620557,17440.254210654886,2360.1268405506567,3376.907778329536,2480.4053757653464,205.4638424485618,418.8038670388969,1194.9713724355213,32300.265203592164,9886.309449995044,976.2256408425518,4.151602938114379e-06,0.0001502700240015551,0.0896341630510617,0.009703148098467231,0.02937626620225528
102,-461.404441112011,755255.4403878957,738573.0187698421,117122.33706072533,58184.25903302729,68707.53602326244,17120.180972477567,1107.9471760231481,3078.404890287004,2583.0126187803776,97.8337298705844,134.74648466852878,779.776549972433,33099.47337243232,9769.003336814456,1004.6400766171473,5.953565272128047e-06,0.00016482074934947704,0.06283020273918669,0.014101495560878342,0.029240258467652245
103,-448.7223263841805,747604.2719343089,725996.7917773541,117493.53691140773,59012.46499863887,51217.43997047243,17661.097071007334,1196.8292714755776,3368.0388673288776,2539.2523023859144,132.95133963475743,177.7595780212309,757.4017811594418,31263.86355031833,8509.381346065285,821.6673931391829,4.315474797516308e-06,0.00015919731445968797,0.08767509858675743,0.0126002831898258,0.026255029181268985
104,-354.75967117207915,732212.1454967337,721917.9483773743,121714.07132133233,63452.54198061399,54718.49925912446,17657.277284553013,534.7180363112129,3495.976715611724,2645.9170244346396,304.591339960313,504.27004106848943,1051.593704900431,31114.19036396898,9072.688504326463,782.7443990484542,3.866684300362785e-06,0.00019337349510159687,0.07222060167524334,0.008741743143954244,0.03735035987386927
105,-419.6746052320014,746947.1687337788,716690.3304698786,117516.68960395915,62275.967166020244,56926.275181991216,17280.726964156787,1755.8565838543338,3233.8918087862444,2432.8416625122154,143.18344774498095,332.1658288338634,872.9017851356247,31531.447057338177,10080.129915650974,842.2789362528001,5.381539073397765e-06,0.00018925894437866003,0.07583221465259819,0.01263345088212901,0.032122702239421826
106,-602.6976639894375,757410.0023090238,735602.7598410088,117463.88871341017,62373.59916828035,50111.2027809833,17496.763262775126,821.9114439403629,3596.697644630208,2628.365992462181,120.41645315089283,338.53389730503096,1015.812034964255,30297.857990889945,11566.958098120056,891.1527413923128,1.7136539762434071e-06,0.0001433028471977938,0.09752435781561003,0.009162475815100353,0.02588452740932447
107,-398.51927765975165,763477.4731627483,715135.587243241,117356.26115354722,62796.48971028148,55275.675196793156,17345.357276043393,2789.492757688097,3308.9199709393743,2576.4489644064574,114.8603357929305,324.1393449077981,1017.0273071935061,34428.10977626892,7673.107005429624,763.6664669598008,5.318531268909343e-06,0.00020805651110291658,0.07694772039874859,0.008871038607755524,0.04431919598400564
108,-539.137831632026,749592.2702038836,714664.3289119162,119167.58899715604,62869.90433368143,54794.63791866556,17537.475599766425,1633.384823747007,3566.7025917152087,2568.3315818876235,185.32003397581778,501.4583290240727,989.2339092489468,31021.265441405118,10800.502276075998,817.7960526801321,3.896072193994922e-06,0.00018702568523661295,0.09144187959222351,0.005781306670035979,0.0418560844903038
109,-484.8654657206573,772677.5694711511,735872.440204973,119450.70899505493,61360.41814747287,63098.701497717855,17286.232971870722,1832.4669170009508,3432.263395425864,2324.876601988167,269.9725416487646,393.4980184664752,896.761922217932,31755.737853669638,11097.725985762332,1002.1689344347172,4.232597972760338e-06,0.00014260537169770733,0.09947634881154176,0.01578930387751575,0.03001664255018411
110,-504.17807694744647,766588.0964568577,726200.1739711723,116431.84608579126,63021.667330759024,53582.552404636735,17287.21928536468,2787.4970721614977,3361.7861064199883,2450.9486135706084,70.82918750223841,419.32234090574656,1189.6071550090182,32881.20842351069,9381.939434711212,835.6335313672354,6.339326741252566e-06,0.00018453526560609633,0.08076695278124017,0.010845037268274196,0.03556568295724098
111,-494.52447631297133,766592.6511838866,720426.0988871122,117251.59235341633,66132.69664678151,57492.122132795244,17183.62371010524,2207.381612474399,3319.2105620259767,2187.244862436988,112.08197912195254,705.3130841704503,1427.900707407053,30550.289115712665,13900.180941055884,1012.0732909046666,4.303253674381332e-06,0.00014685301972351596,0.11071146942062135,0.015708220623339243,0.016663725951365015
