sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,T_H_N,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_H_WN,p_V_L
35,-471.4119433911005,768966.160424396,739029.1085978886,118097.27332498056,66203.13295572533,61055.438554811764,257776.10278290405,17198.308730436725,1509.1353634617708,3412.4938631488267,2480.1122172247465,160.88628745441963,688.3724330749471,1222.517818033312,32017.658481614653,10131.821370222917,910.9007444325754,4.6602059947432445e-06,0.00016141442875008136,0.09676288395788858,0.00849814932600096,0.029655574581052897
36,-610.3983367311272,760031.7178719894,701014.9822543969,118873.70327236522,60700.23920440528,81983.98872345091,391855.80854629236,17449.502357670503,3428.448315122086,3031.4632204168433,2669.0882482109414,176.3500317232947,347.1741657937105,890.7425251354239,37468.61585592357,9446.224542671724,1018.9094498823404,7.112368639329427e-06,0.00018212436397344682,0.17454878071800073,0.007198912733388648,0.03929402261814026
37,-480.25120577166217,819505.8507086233,784707.2449936534,117903.96331707884,58769.872873222674,88315.29999142786,541972.1882592259,16515.8998429425,2586.451374455914,2819.7531292502126,2664.805717573107,156.9758495861414,150.37184568673223,886.2887026617254,43060.39840591714,8213.950622390965,1084.1392790059695,9.191632434866194e-06,0.00018001253990790661,0.36081666280145286,0.016988668565764586,0.0329774917662358
38,-549.63693893614,755695.3775073618,726026.5755934198,119063.53710334076,63061.32892295862,60468.72361402484,360932.3063427616,17860.41440667043,1862.4270005840508,3089.2042727230532,2682.0339813760793,144.2105076966269,392.01436234131774,787.3380642895714,32329.372541635847,11107.555261058387,913.5258792307382,6.601153616229971e-06,0.00016627677310418178,0.16176724866500605,0.008501653234163816,0.0340557804139241
39,-456.1165204809813,778387.148326624,732685.4165364299,116998.48898643757,60441.36022919795,58110.47953392916,512911.68566222995,16769.399260268558,2598.4161934844146,2813.593891045142,2821.0778322270853,102.88082117494392,206.02880315998402,767.3101623268782,28305.442227016098,16969.853665362396,1115.299599496511,7.906246558219007e-06,8.682633204479168e-05,0.258793534742884,0.010328253338072354,0.028325077885797745
40,-507.6727785515521,819118.3903633902,801288.9862333552,117568.42841296279,59270.76847181085,66860.97663069933,372413.3252241268,16827.99156052704,1836.7945274873587,2714.6680349921908,2539.7282192078846,110.78249417952023,178.9311874979533,807.0160979607059,34694.69004609227,11403.833981563412,975.7113955179334,8.190043265539625e-06,0.0001696451984250171,0.12704569883125516,0.01589194755597745,0.034913387966079706
41,-465.2709611762305,790568.4046336467,770911.2533578122,118418.11866019017,61575.59443917207,65411.934787237,390141.538448869,16701.305063142456,1772.0331136288387,2940.9211956953973,2655.694893411473,127.08291534253853,342.6253229480136,955.1473488950847,34820.06687297758,10537.571802548322,967.398044453667,8.02272112971121e-06,0.00018964582866684858,0.1180023119179447,0.009738341907310741,0.03064190905218167
42,-557.3511846646368,767481.1834924386,734426.2922861002,117402.11652849334,61432.603212638816,68999.95437932886,238890.73688712434,17393.69782061465,2032.8375200312446,3287.491524515121,2456.806311867865,142.93188803490077,346.1055243322447,1025.759793003043,33288.72015217506,9721.750409728853,1031.5394429416103,5.4289121537527855e-06,0.0001667287644799126,0.07248970012353974,0.014796495841643359,0.03632158678909926
43,-520.4700963007207,775695.7010239111,732415.6563150819,119214.78563189959,64733.79082294985,48573.62113673348,310834.65580334736,17146.463296298814,2340.6900462652306,3112.8391744186874,2605.779493113167,197.93548295229687,438.7881333683534,948.3861877426891,30224.61667356006,14284.667788697521,827.717878132204,5.088153017192446e-06,0.00011474568354399159,0.10859077537991599,0.013874023178097765,0.017256598396059034
44,-492.10942142815287,776081.6857290391,761690.865955808,117318.83131633287,62364.28407548502,61115.499696094346,283373.69667511864,17382.194003144625,1082.4569812993059,3026.3211523127425,2319.6641594943817,162.12393078638334,336.8660544637942,810.0219934257751,32180.25084298989,12074.809990669726,1001.5373708519812,7.378644260941183e-06,0.00013880373419709993,0.1132535788563306,0.016573728487314466,0.026133038680720554
45,-452.6252449311538,758794.5167514121,750805.5125954928,123167.3239361418,60581.718787152095,59452.70652652959,381075.3727711565,17506.773092331903,325.43000916372426,3456.727594781726,2908.105222625551,435.65184964648176,290.93602080698355,731.5616429878556,31806.23513005911,10875.450889171434,919.6978978392232,3.56991994311636e-06,0.000166477567937088,0.15417280955012613,0.011435006716089798,0.018559075295305493
46,-590.1219589987077,735574.0943140087,684538.4458147998,118625.74414016417,59575.21234672742,78204.6386988322,298297.8107185007,17922.520289956283,2442.181165341582,3291.111162682862,2700.9141631570856,179.75659816899528,194.18482519330973,770.835923309492,33127.0922551145,10333.112312811274,1097.0229401548156,3.9986603819630296e-06,0.00015212560792517615,0.09942355217963811,0.014163740671434872,0.03354411894155913
47,-538.6008057515064,767257.6986936205,677701.4171419542,121202.80976609906,60102.142932329676,50366.04096383121,609227.1574763816,17485.299007999223,2669.419303927242,2781.494395897859,2819.9524108571895,326.92388405443626,254.20088533658264,803.0871468465192,33073.51452614913,9022.47045158104,753.0378033341818,7.913342716127164e-06,0.00018157449093991984,0.5678874334087807,0.0112876028872428,0.035200547059262
48,-476.3980323455884,765023.3905735143,724805.3498965251,117620.28314296779,61853.70747853384,54369.913440271615,275545.4428338615,17096.027366046175,1987.4645598370582,3315.507641184021,2604.2277412970298,136.19746204045111,283.4364588154003,902.3806222935266,33114.1243222921,9696.716155372009,868.7530821162777,4.6621278936539375e-06,0.0001627007949276366,0.09575348970267093,0.011883823860781137,0.030764595197575514
49,-526.2332821111863,758762.2622939699,739198.0094785672,118840.00626036832,62170.378485981535,57921.925363794435,334442.7245049707,17134.947508775746,1399.1763528459978,2940.243447333506,2532.0054784435615,172.1906823662446,409.5552265950091,862.9733201230313,31207.951769351846,11351.249288373347,864.0876774599391,7.105691923599083e-06,0.00015694249023312268,0.0999979782095706,0.015616149856689578,0.033835938374915
50,-462.45526056578535,812674.3382052588,803211.2071924544,117332.02358276608,59705.57467373685,63163.63613189886,412666.48299267405,16645.954960592735,935.2292329701473,3040.988266481416,2534.4662443957286,99.24814429493766,207.51928932354258,920.2574695276822,34701.11121457125,9690.637043067274,930.9784011360607,8.88912713522235e-06,0.00017516741559731096,0.20593139480400263,0.009572272397216485,0.0361514851925751
51,-438.11457172033204,718343.7874828227,672602.3552048978,117956.7157610806,64222.698673779785,63756.783833285706,310295.068508763,18056.891203613297,2193.169699491672,3379.460640020652,2635.1149507402247,151.86764098559453,535.7334252033738,1193.7214519570805,34544.54924386155,8735.702933582537,847.9780027050109,4.414540800367568e-06,0.0001923824288605704,0.13590972698426948,0.008924929183602782,0.035403129198563345
52,-410.7028004326788,747870.3114146092,720101.9946926854,118377.7911657306,60075.00834114584,55109.22700588175,266981.37632866576,17817.801353726063,1587.0693000499869,3404.907508604515,2599.3016781454166,161.13498230246202,264.56928581013506,868.042605974094,31791.136857593185,10104.017911803241,894.9294404358932,5.096116267869852e-06,0.00017190505176203,0.08303309229826819,0.010988509891713141,0.02965175807919254
53,-502.2856400794525,773439.3116551768,743755.5341408752,118412.69196152689,60249.53115320612,50439.399021222525,338793.21365035017,17207.442914348554,2708.7790121193666,2863.663729001411,2485.5839313500246,129.70878121218405,281.99009695288527,861.0951725240665,31989.863232697582,11365.813282099436,839.7511361681594,8.118066444485941e-06,0.0001641974595703479,0.09881972361371469,0.013919989268056343,0.020766834864803373
54,-457.9377346573541,772011.4823146266,743712.0055499118,120684.46675485779,60373.3734561579,53112.605455162535,357309.2494621207,17207.510851555475,1423.5568166774417,3079.1595591781406,2590.7042178952693,245.86177360787667,237.50902444377235,897.4731391311443,34214.78011504079,7279.480885639799,755.6174505359261,5.709687948697801e-06,0.0002175205028984161,0.15743003976321765,0.01352825313338393,0.03310288433305468
55,-481.66976351830095,753229.4245809716,673733.6982216404,119299.58085879387,60874.57671562548,61384.064887495384,456853.26234607253,17686.37001448179,4867.293965074136,2886.471675982539,2552.2003512072706,273.74817231327444,368.70999594824656,1007.7188199315613,35002.07342436652,8275.128864708442,852.3933318497056,8.116269953752152e-06,0.00020934535457683577,0.2634134246984128,0.015011177469957932,0.03151343330572502
56,-436.0927535809869,753774.8206470452,726461.876565358,120919.04901397355,61182.76243129105,84940.43048840304,247316.56340009952,17477.202766377133,1263.7130021633097,3535.91135189398,2718.5542025082145,319.01284177816194,336.8922518242938,955.767943088472,36054.04564482397,10248.67432483059,1067.8558543474103,2.9152698856959106e-06,0.00015649117705298632,0.08084537087774073,0.009044861852517391,0.031352522458000465
57,-578.8688609267538,797725.1459680939,755604.9484941874,120210.4394559433,61880.4211188975,76698.4099268044,418785.204080661,16609.706984113393,2344.960766766827,3016.173343971114,2826.7089350803185,254.0428410424028,318.62344000698505,856.8683686379268,36121.88089036671,10609.353388110545,1040.9356503368842,6.6374120386171245e-06,0.0001547674388385223,0.18271029375712972,0.005439706565543081,0.031937965894321955
58,-589.2475638647273,756195.187254815,725625.1269130252,119991.1686215054,61373.152116014906,54507.561190558714,291803.53182549105,17374.81733082474,1664.48630226944,3149.6361556472816,2692.745803972339,235.99429625792612,332.56548411408664,907.8036299480476,31271.899304963437,12423.231314934426,849.4956308702165,4.834092789741191e-06,0.00015582749036615294,0.0910417115382051,0.011209443764856986,0.030502227022952366
59,-551.6060280699044,780688.0385010467,735350.4554562632,119087.24394755461,57309.04856374988,62018.602164753254,316622.0689110959,17234.06881497047,2878.3445707755764,2937.3329469231157,2731.021827582388,194.34749283480178,102.56734206423432,771.2704172240126,36346.82398633498,8980.27825296366,845.2977332151164,5.987087323311497e-06,0.00019488055235516094,0.08306825567200557,0.011180286024365252,0.03726328793238997
60,-563.261900829541,740237.5881623948,694995.004565798,120133.15775303879,59862.806518994075,49155.600763726725,250260.41743492382,17222.39276640492,2445.304872103505,3109.638773662295,2644.4228028623183,311.1512137004791,206.1169049651294,727.7183235305139,31134.133442756076,14302.243949135634,776.4971610435515,4.409967506335912e-06,0.00014938212122182914,0.06202887547814483,0.011631904353304273,0.03603066737524648
61,-512.7204061283961,758454.6010033878,717600.332939979,117718.94323869362,60745.61210911409,78505.36259731182,281957.0073730525,17743.34721744758,2332.371884758699,3194.0299113466735,2579.183863309758,106.78840701836401,252.5918022434526,986.0823896412209,36777.05895803068,8867.933250909962,1086.0222591124354,5.741066467662541e-06,0.0001870662295173701,0.10489605372442722,0.00961968962027436,0.04072276696308023
62,-601.4110204534812,753766.6909932109,723957.744770491,119145.48206183857,62674.36925698936,69454.60296255407,237395.4869801909,17341.008035917774,1546.7639755493906,3249.860479855238,2637.4308507784267,185.9580212349798,464.07994302585143,1064.100203327796,36325.33586444256,8544.365669264886,886.5039172024261,4.172288194752716e-06,0.00018186236611664557,0.07478500789723941,0.0064252135823238184,0.03346367362514286
63,-633.1519499303228,755661.1567167256,724072.9025666777,120822.26630994589,62919.68459181249,86630.58520383648,304308.32749603246,17463.080906983145,2207.4414730816184,3017.828359352138,2466.1979066437184,311.88748736669817,363.1967284704559,893.3552128226169,35332.940037210734,11893.370680147313,1230.4838929165926,6.537612009029232e-06,0.00014324464345804225,0.10359274994696964,0.01345250333071193,0.028853156808901385
64,-543.2870245882555,754327.3281680887,718131.5777658005,120716.9285700513,61449.70978619073,61032.26792607859,374136.46665114665,17544.309641021366,1849.6704759187705,3153.874993641305,2671.327864482584,285.580304218688,374.8468577247738,786.9037077979165,31925.290535923516,11367.664399798778,943.6796110770819,6.014134139917904e-06,0.00016051432246552615,0.16328778517127393,0.009715409480290827,0.028932129725489496
65,-478.8239830191855,768369.7854144531,735439.0236039516,120261.17625295173,63024.908709263706,69716.82080417477,272320.19283112016,17647.489432495764,1425.1268059226684,3354.3723402495793,2634.8761530550737,308.86671043811754,448.12652643467277,1031.6313106773855,30946.509490845165,12375.005561321108,1140.7329345707399,3.61007667197899e-06,0.0001301534380089154,0.09451560311435092,0.012966933733282013,0.02675917833945148
66,-527.4359152119868,777014.9619232463,735573.7554451281,117236.4468164792,58445.57583225109,56588.05034271637,447462.0093884172,17157.740942616605,3335.452025044517,2829.904693639097,2535.2526422264073,137.0599165706983,146.79763983574045,822.1286748223032,32444.32897095691,10489.485811977063,885.0018718019729,9.120286785200867e-06,0.00018335712580377466,0.21629729391968153,0.01261447920365125,0.033469237512552534
67,-642.6218041491659,775531.5296746554,741029.8695471223,116872.81368780285,61501.20429380283,57370.38524632527,348933.8501970324,17171.45324268345,3139.341798126606,2825.1425289126278,2464.1958349405045,89.86187118035099,309.7641169753924,868.9487886274522,31859.350875751617,11566.729442701244,909.6891011897528,8.483464453622526e-06,0.00014625187996774455,0.14073243247889503,0.01365043157523323,0.035307979701690584
68,-461.88724398218096,810497.9685569041,769140.710349875,118396.83473791872,60153.32387709566,69152.0110455144,407607.1447678872,16652.066389804804,3138.906955695439,2938.449224342901,2683.574942170727,213.87996179111448,217.7054448603266,804.2670603726087,37607.2343972896,8783.361648096254,984.0563416127408,7.52416290360848e-06,0.00018464204544797335,0.16966552424291645,0.011803687911423581,0.028197190067082625
69,-557.6696083437035,728109.4283747645,668403.7821357865,117712.86376376596,61332.460925565,48177.96022381389,615439.1010766746,18077.076334710757,1610.8726087526284,2796.843611569232,2891.1429481184628,124.59038528307998,342.24596739325625,796.5724189175886,30213.889579073693,9071.614973967806,710.2432015745986,7.828368192958346e-06,0.0001809567573735148,0.6323236864201823,0.010217117789309359,0.026875155882123847
70,-531.5401229213154,728571.5494531523,702186.4060693643,121002.00155156,58780.629977063065,58600.444691889075,343057.97733517276,17497.086994270834,1192.828711643451,3447.6130537423687,2896.8467678036172,282.4717081328403,144.81114633206272,646.9032659482617,28501.41053777286,15277.133177566468,988.6905369596234,3.183444701299382e-06,0.00012281847267417675,0.09738463287214702,0.011266317062829897,0.03633802586959307
71,-577.4453841746517,751309.875469119,714808.2771476371,117897.87242055187,60433.03225563783,60297.26179282241,274103.0512172732,17164.082666997878,2315.276312599526,3012.173454689988,2508.3255316794202,140.16535838465325,265.03922359643786,746.2991302511908,32584.231155427788,10333.72982815223,918.4509208948266,5.859033513422329e-06,0.0001742985299508075,0.08495337715149022,0.013849010418741479,0.023130233789710148
72,-570.2380901199164,804500.7791279308,769460.5372020532,117156.01259156292,61510.60550785267,55991.80730951384,376888.56418625085,16836.418643020388,3318.05273986642,2964.242892628957,2658.993865032667,92.22588100079957,339.64194107631414,781.9137225128743,33356.72077039714,11318.15263899542,910.8767730407936,8.069146120637056e-06,0.0001463440891783994,0.1151748718606029,0.012397581183074267,0.034079576419670736
73,-509.7194730056958,791710.7196400202,737992.2837167155,120618.64420417891,59486.3033558805,54844.130106491,510344.88586981414,17180.802161962576,3008.7335230809686,2940.15953595919,2753.209962383925,246.69960574491165,199.01408529440357,746.6330593329908,32286.95810448039,9644.230430207745,855.0773024158873,7.664513626913345e-06,0.00017581703276492393,0.2810577812040644,0.013524108249730304,0.025310989828735215
74,-487.0134694125966,755863.7749260451,723233.1361139799,118773.57154055001,58866.861893912224,49421.58528895265,395212.2646327325,17383.86304026252,1506.8594466539942,3299.273200351472,2695.5264176468463,182.75443614442065,163.1794196903722,738.1174035682648,33944.6473007549,8652.636208007743,735.3194630504656,5.182822375658882e-06,0.00021871490725890167,0.1603643225527685,0.01520347753206027,0.013919983575228079
75,-606.7052504911857,757791.997229239,700252.6678589599,118899.08742799729,58644.835142131626,58811.84786573881,358294.1060385446,17655.426334157142,2588.90385665431,3188.4379349269884,2728.882921043645,224.57317111058046,161.5689249499491,684.2909981052838,31538.686605500683,11062.1350133711,907.0459050619696,4.042808596193246e-06,0.00016624388721024313,0.15212733963200772,0.012153848039321487,0.02581868883230021
76,-506.96260263014636,735018.6103815943,645887.1065447724,119521.96925754297,63917.27624146523,55913.62937267737,307330.0070132354,17721.795008620258,3603.3270262500264,3284.806809713996,2654.592368113815,229.4174876938374,450.6679160653892,1120.006829082542,32974.45580521012,8816.669293973402,751.5068843355679,3.066789721699324e-06,0.00020985955566306185,0.13826096247195566,0.008587675634646907,0.032980465663904876
77,-459.7926583783551,778855.6800926265,748905.841939402,121885.5399234242,59339.10819368545,59213.06254165226,352510.67738962016,17076.920373511504,1824.8638257700597,3083.831452539706,2635.8130621495034,358.4985423924442,220.09911870145294,880.8360648507767,33324.06717169288,10161.37935544337,923.5363606551842,5.992201460461474e-06,0.0001483995901620327,0.11377620461741147,0.014041042723011703,0.032767087755750636
78,-397.89285931116876,726945.4571883603,681579.2373095611,120992.64040887798,59138.088856129994,56902.23975812828,401423.6430269516,17871.737359461484,2429.4354470568574,3257.111141016915,2692.6813483421124,336.7180475197779,233.87667219445305,811.9382553696316,31029.283887841593,9204.139752287034,936.4525565570866,5.231945836699567e-06,0.0001686304316661566,0.15175588544348312,0.013771016042029063,0.025993968108758595
79,-495.35415195341733,771628.9666015243,731317.9822719796,117742.91464366425,60731.49631109862,71075.03219701815,476705.4774217615,17249.802039135317,3363.1407172959935,3133.6218396424724,2787.733015933553,143.59360094849762,287.54125398466726,878.941496461647,38454.59983819835,9024.306227662853,885.2177770925435,8.351402757452267e-06,0.00019313604000424365,0.18000637116401988,0.007721119144450754,0.032430711393328905
80,-472.97542848101637,807202.8687220371,790921.9752441942,119046.27170914326,60675.32855860323,50872.1715942877,342556.15638040105,16553.886003635835,1409.3022792785719,2769.2757284091995,2424.763627887918,221.5620369349386,416.07910306426544,806.7553919432247,32043.32170753234,11581.041784429162,855.5144869728423,7.700278118502169e-06,0.0001595178854586795,0.12151670340181087,0.01705301521072212,0.02353055590060478
81,-550.1890030130178,812822.5591138162,792029.8735755439,117070.91909082931,62175.09234787306,65203.71435657496,390656.26924445736,16417.664844933894,2257.773056723519,2886.237517848838,2527.2428526842386,108.35855436571565,432.0042464534052,1123.6425726933837,38415.50602257225,8888.240691388939,882.0984972634838,8.779310301646906e-06,0.0001899129627181374,0.12446997041450289,0.015763692586371236,0.023545883227663055
82,-395.27576310201334,818946.2138653151,800237.5941823445,118754.04031097409,63537.13938159162,65623.98686228247,373089.97126062313,16469.11696923221,1294.7655141619275,2899.741263221917,2711.4172501524,178.37576005530224,395.0052512517377,921.6556405808758,38833.307810624974,8516.496452040587,948.6464226931076,6.554717860136309e-06,0.00018114726939087077,0.12643927351927817,0.01202390565110561,0.01904160723038269
83,-381.75634328552053,767932.7768372447,721675.6814670997,125977.68004222953,61384.37701718905,61169.88069064345,352365.9825998897,17254.197543466715,2864.974999829675,3181.591084862782,2710.676788997632,534.2713834926886,296.99906510589256,916.7413607369108,35199.88064582687,8826.978004135924,851.692909924787,5.715782567520094e-06,0.00019356127891478138,0.10777178385736533,0.013383336077230553,0.028852666553446135
84,-483.34917673160373,755706.8701362442,726261.840750102,120648.4363800968,59414.00015863244,90216.34773437808,265815.0322978297,17431.620397288883,1771.778353602202,3108.465223971183,2675.666717609436,307.06884428498665,203.52963141566028,790.0322405191561,33711.82447682738,11352.031706221389,1256.0885259574238,5.0750825740942794e-06,0.00013245684064367187,0.06775893834622643,0.011538638835443515,0.027218034684659515
85,-607.4021901311038,763080.6526683915,708775.7778261658,116929.63840673215,61204.70348314307,54017.295998915884,337920.9742878478,17285.382028296175,3214.832311654974,2835.5089513049766,2449.4517373766485,80.50004502697026,269.3088523578552,826.2349830888371,33396.28492775006,9016.362473309679,769.3140394071378,6.6673227110317565e-06,0.0002199512327649515,0.15060668895208598,0.013226759082247975,0.02957098690857582
86,-382.671062528895,767064.6421088441,719738.0358338655,118315.63578680874,64881.3983002978,62676.36178017432,278545.31633222196,17217.966560492892,2535.525801555724,3246.491315236552,2529.561618424356,181.10057361149694,537.8862838034354,1108.7648059835021,35981.41061881493,8335.33278467706,813.4547922978682,5.248465854929705e-06,0.00022110180733305395,0.09366828134663531,0.009033362627584238,0.0354650006279661
87,-442.42539351872426,761841.4371609478,750011.9781106653,118007.10029842728,59192.37302668619,68350.0579312716,299973.266767119,17783.043594735907,690.6116141272545,3058.5701567699584,2637.7737385779315,154.5743521997595,193.10643003231274,744.9025361175502,34278.95292802634,10626.405019811984,953.2390434470582,5.4671117897335034e-06,0.000181241379849944,0.08823713375728628,0.014521906985459387,0.03503892361435956
88,-481.60638187136647,761917.0245170449,718258.2759445437,121085.93552588456,60142.17476200397,61478.92463019135,348142.9462407215,17455.88678263493,2242.8712404227044,3147.428646468399,2641.903366656644,390.2517761801231,291.96779863641507,903.7194864587406,33112.01820526613,11074.197308547644,885.079875880611,5.378744739322848e-06,0.00017001234770597213,0.12498897569722713,0.013320586350931212,0.03216685945228457
89,-494.1038943350205,759010.5275553281,718908.3567163063,117818.84402046418,62015.34674758056,79624.78418205831,342371.60397164203,17226.03530070833,2795.8883024716215,2732.781148877197,2476.9306120683427,166.19026304724864,338.465789004377,932.9134414346881,37667.363311320565,9466.215197845437,992.3426835408104,7.370937339428112e-06,0.00017514154327415445,0.1446586720337259,0.015004378069930362,0.027242539347320977
90,-438.6030677890774,748524.1519835403,714736.5399253009,117952.02340879824,62458.90684997589,57441.45416767364,305569.61901766993,17664.35696468949,2099.112527744697,3248.4583809028263,2551.9358836114775,127.61796888767894,388.20708125106586,774.9942130822583,35145.703276964094,7826.608469227047,792.6424253135001,5.640439026920063e-06,0.0001986261064139508,0.11032549236893868,0.01377125523774881,0.02585955816330209
91,-445.5920717235097,745710.9983889911,717107.161474255,119319.81937426169,59618.42061912184,69871.84315303732,431765.854624749,17801.74418235575,1547.2334341071148,3215.2056326799443,2718.25720648662,217.79116389454234,203.7866446067729,736.2436639101356,33361.10222668279,8258.074428565113,977.0636637539988,6.540592773960408e-06,0.00019038504055858668,0.215137248272627,0.012992139372549913,0.029686658744846987
92,-441.7391316247991,798010.3808570438,764090.4265178437,117158.65061013703,61020.62690614275,78194.74643780354,314417.08113712224,16965.787774960183,2598.8539170203667,2888.5315184397236,2554.4923892986626,101.42616109102038,282.6952098779185,835.7334986305333,36676.947848394906,10268.205281725173,1046.76298357909,6.993539376644147e-06,0.00016096488975441773,0.10907461017663209,0.009942942539072267,0.039085826877702595
93,-490.66231248409855,799422.9865633841,774145.9639359927,117635.17350618333,63304.434728866545,70554.97006716678,414338.56196711824,17070.191280309617,2464.0189389423836,2921.3803899114505,2622.4731626677576,99.01097214732047,467.4825143935838,1198.5393233005984,33171.569127936455,11461.6872228873,1051.6836860234625,8.832834691444964e-06,0.0001508629707844335,0.1899238530154284,0.008801825495964491,0.03407060499283746
94,-557.9412214828604,770384.8837824314,717466.902718348,120913.21621193257,58877.124165439294,63845.35672488038,294868.37966448814,17090.75880756577,3694.557895436132,2983.270119142655,2594.3371390700736,351.66748769227985,158.4982328966995,723.1757260136728,31991.70809962034,12476.8914325466,1021.1249944472877,6.2387825753200475e-06,0.00014243509202383582,0.07658794352705127,0.014877700426913306,0.03355150898406534
95,-353.13371987501074,772859.0713691042,745334.6107429685,119949.73635759896,60646.5760894648,50298.906868137536,424874.04993330134,16784.310726670978,1643.1881750447915,3122.2265685695215,2694.202927133007,247.93694432843768,259.3065474917666,777.6876476697691,34796.531563546916,10755.235686525348,732.284367195681,6.8635465313511535e-06,0.00022586997065988064,0.17176971222652895,0.014028379814076758,0.01627065483151925
96,-640.0397678782501,753077.1158246935,703743.0438154641,123522.21256800152,62491.925671547615,63974.675310329956,268453.15762274514,17486.695681890393,2113.6557720903143,3577.6590660766733,2705.9741571462446,444.0566938948252,402.1998779826965,1089.7831463942346,35133.202019832104,8658.225484708866,920.687985001991,2.984702250482187e-06,0.00019627917195074482,0.08297869562923918,0.009821329845674123,0.03648412747457571
97,-411.54364351351103,779949.062613076,749491.4870775274,117674.13733492042,59063.580929756085,52518.3964950242,391102.9747688204,16817.270778987964,2251.3530009457227,2676.306305656171,2632.5796081843096,86.5774945421728,175.39947562651187,720.6007223332201,32183.56855704012,9121.77244027207,842.4665573100893,7.702905632179073e-06,0.0001689455332486203,0.1631416453430235,0.01190059976530273,0.031518376422685186
98,-443.8846030567572,789814.4926765157,767657.0175298357,119660.76455522624,66373.92118951358,48086.74539094112,255754.8778177174,16676.052173289198,1348.0424729777815,3249.4829103495513,2498.734088715905,180.2814157526352,604.6682926764147,1177.4823436946847,29928.63471407439,13425.869586087765,883.2308462157348,5.961172866039352e-06,0.00012527332884887995,0.08824681460225409,0.008295724013207093,0.035744523668916235
99,-563.6072008351084,782360.3726284417,751419.3145082706,118214.51994646357,62393.10545476468,68713.6771583296,353582.28451085486,17415.69719654331,1707.9427967961155,3325.287293033544,2726.319262260656,120.28132630068255,419.94399261699596,976.2306773568822,36961.16830011978,8881.427754748347,900.764318191701,6.209951825379431e-06,0.00020762903989043663,0.16172118120223608,0.00840711642863886,0.031272479662531626
100,-495.19738912653844,774190.2671307164,736610.9292846669,118680.0251142136,58380.53251926713,53345.26216863493,262851.78960835194,17307.23693188523,2320.6005226494804,3041.539832703391,2517.35659368738,195.70627872889148,133.70754424675556,752.6027083258879,32821.94585452526,9353.053183667738,871.620758712832,6.0306199200600315e-06,0.00016823452505686126,0.07241255520662841,0.01362469905719847,0.03639911538466586
101,-518.3933089167476,791494.0235905106,770275.5799628083,120021.81702354983,61456.28623845618,63121.73044484708,350679.4375126497,17103.354216728596,1226.0140485823445,3194.2013628196614,2705.0044447993646,258.6336194308204,273.8806464553682,992.8089746696793,34876.82049220798,8546.6585783647,934.7280003192751,5.7598569029169626e-06,0.00017110533048942934,0.1326590345968247,0.009592424288939664,0.029763134854665717
102,-461.79794372790315,756301.9967235597,723261.6197706346,117429.19133501191,58816.104848974464,68272.96351961695,281050.1230109758,17124.46943132508,2112.4121120748187,3055.48515305505,2595.192242524198,112.75952698950368,162.46937446029096,816.1208487545426,34506.06860279906,8670.79147136571,949.2286537975565,6.01088699150471e-06,0.00018172846361440504,0.07793922719185264,0.013958415185718097,0.029663611175333948
103,-438.95733013553365,777368.6347230092,753813.5552360658,118306.99028957111,57786.6335769575,53984.704233226694,411855.75883953145,17263.58502741127,1887.4334271634723,2920.4105341213212,2688.5033469416126,175.6422798289236,119.41109585778003,682.0811472512912,33774.46958569419,7536.858408983836,809.0343321344722,7.689291511739788e-06,0.00018074216926834499,0.17166045638133046,0.012443416874435688,0.025672685563488326
104,-350.88545765911425,757281.9342609108,727025.3343712059,122048.84274305032,62942.407933791954,56744.882477408035,330892.7203936875,17302.4029081392,1732.4192016919317,3298.637621762407,2730.4183809602,317.2950260812115,466.0532114592095,1017.5198789546873,33181.846816584024,8282.4873927001,773.9253614733399,5.214696774392362e-06,0.0002067062829709873,0.10418883431573019,0.008564102369838856,0.03698289537035281
105,-415.4097116467067,754848.178424001,725994.8916609504,118002.15915097191,60841.05575143316,57367.83732990956,333601.25692527066,17181.770745442893,2014.4806591326255,3012.611126214865,2538.947255087092,170.3289598646074,261.4330094514529,794.4658194643247,32121.683172191406,9772.45184131563,836.1921695303184,7.108279431729443e-06,0.00019394586264560474,0.10492210734399549,0.012530285884881958,0.03170040945478315
106,-550.5783906192744,804976.3106168612,677319.696967177,119271.27431020502,58170.26897873673,59062.37027500056,677319.6969651845,16910.779949199277,907.3024509008668,2877.3112738573063,3077.108519028713,207.53218384482017,134.7384857402802,747.0587287201437,35747.39027075104,7996.6101441981955,873.7440394520283,7.253087093599342e-06,0.00019501247922651716,0.8001341720659725,0.00876163998742881,0.024622380252706987
