sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,T_H_N,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_H_WN,p_V_L
23,-599.0853986243029,850302.8240777632,823448.8348766438,117294.0958051663,57978.40930176827,48000.00000000433,550395.8210237541,16044.444640351925,1449.1345272484432,2886.0598805431705,2945.338854209628,102.30243749921948,137.78295583987241,737.8790447891686,29284.075390258964,27728.682014553237,1013.0696600946754,7.465253246026615e-06,5.75999212669021e-05,0.2680617876928508,0.0099460897321219,0.027878963091425766
24,-394.4134738784685,823164.85965424,785674.688145369,122950.81549846224,63242.109642420466,67858.32223057593,345424.401279583,16656.925404108388,1486.959999378785,3775.988050046764,2797.0779675342437,510.9888050091606,368.67968519818004,1168.541395365247,33435.4147607024,13154.874344098782,1117.5790812870746,3.4210845676135472e-06,0.00013752813147265843,0.12958470730858998,0.012272735047841883,0.029252949056159737
25,-545.0871141978477,811862.5933363452,769341.6263486679,119299.76817362788,59103.435725037845,48118.053879135674,401446.2737844935,16597.863189780797,2546.639629513231,2881.0825003379846,2653.3972222386774,225.45379762040432,159.72517395306852,678.5001297565356,28390.188836097597,23980.497856477275,1003.2532729213922,7.081489262057594e-06,7.781162427635213e-05,0.17814347090120147,0.011117223731071723,0.023941992524123986
26,-713.7065053047567,784878.0459123403,733938.6572265375,117291.51087262279,57625.45460325369,49933.06397443848,370394.470777959,17469.86452570975,2423.392779433754,3212.9201340322074,2664.234513943518,133.87786662747595,93.4221714500317,604.0534800507472,27272.36265003155,24510.57278728566,1068.603062325177,5.9452959651360785e-06,6.045332445346844e-05,0.1657797697117182,0.014091712246399239,0.02746196635711233
27,-430.72102780922705,794921.7202610665,752958.9285549386,121581.32653656404,58751.25567879444,49221.68140946769,381601.7789910002,16953.769215465443,2193.3275129137087,3385.367408821769,2785.4994822713684,385.8573495205919,146.32416499742212,669.3441218336728,28091.794326983516,18095.782249074702,972.6692444194653,5.281094036010069e-06,8.231137928914475e-05,0.126894716308037,0.015173221337599454,0.02932405858378891
28,-525.1460698124727,767224.1569605424,702581.0823081876,117221.32755215914,57966.53150548556,51028.6873128665,271028.44121333037,17052.35785088779,6408.540948599962,2793.736433550856,2328.8788397800026,119.44016089834079,117.4641743263092,768.0075093025513,28743.14269683418,14637.983378419374,1026.4778377450104,8.229498087163952e-06,9.2503410669476e-05,0.06591857249616596,0.019326373626224216,0.015303350759308729
29,-409.0967030840342,791543.1656342789,711968.7829912164,129282.28986923143,60857.13100360204,48000.000000116364,611223.0114828531,16770.178896607467,3186.2285698609985,2994.629723767657,2932.4348592222045,715.5490931299726,222.97027164872375,854.7396674221008,31462.72102743156,11805.449107333512,868.6318682721088,6.625278714902728e-06,0.00012407486904612253,0.35833931527646073,0.012789466194038005,0.016535998901497595
30,-381.0565817693052,779829.1977764567,731383.5854764092,125482.70297716407,59140.33649685115,48361.70697271339,410121.0914558902,16910.978404516984,1830.7373304170976,3535.2330268044484,2773.574951824226,649.0434143834815,180.9391821739949,808.6208473432697,28788.372891871186,18359.992519404375,969.7689978783737,4.510851679937944e-06,9.631472860019923e-05,0.18470069531958935,0.012547120062363828,0.03113320386394111
31,-519.4531796293378,838391.6772940152,788874.8657316285,118178.06915639887,58251.6904958975,58767.76355141385,530516.4535857805,16092.484892106364,2119.2805189579417,3152.7210095887494,2878.606857719434,131.90297580706283,149.10347173618067,629.8380776066729,32227.247821169603,14064.03851286809,1013.4549176288266,7.050542431390415e-06,0.00012713622010512106,0.283905440708039,0.00800025018858462,0.026853976105372587
32,-461.2817584724202,871509.8956193435,835514.0800335603,118234.51689525023,58830.18170680053,48000.00000064714,373588.7363876952,15509.46658745087,3143.8997554499756,2948.296350461272,2634.777150123628,231.4100787456713,149.12498432943823,712.3967299792288,30264.609189452327,15675.441918732658,965.7745751293911,7.093740785801283e-06,8.758567113943513e-05,0.09696300856350969,0.012785458593473159,0.015771643215145008
33,-384.6883895005866,826016.7644802056,798411.9249135173,121888.61740350557,59865.83353483556,66543.14502293535,352614.3708297208,16489.605419006184,1522.8011328538435,3400.45298234535,2745.1699630096305,414.9847278227225,224.42353163603414,766.1094284801674,32324.1420526289,14348.728156053709,1151.5087922151065,5.609918240332797e-06,0.0001185150682364215,0.1083926879142225,0.013785587601799015,0.027846740865099296
34,-512.5247585207251,830453.7997469669,746387.5736727586,117539.68239871324,58424.27756271548,53083.67417358958,362356.25191345264,16184.144661657507,4234.259003192239,3265.260613015118,2757.1001369897217,100.60671121008497,119.21767715987161,701.9553292675524,29870.1816282647,21577.969211919473,1095.1099840424563,5.507951729005931e-06,7.510555655105521e-05,0.1303303842760174,0.01289503086081619,0.024058191679440417
35,-621.7174635279957,818850.3056049072,800595.7061176518,117834.38672559254,58180.7234727742,56514.77579786811,347508.1608721775,16500.70791296334,1587.1511091621157,2714.6628708692733,2794.0464764956732,110.55227342913648,106.32379191754818,664.1946381582877,29469.38879142556,23905.79843992052,1101.8062019866468,7.230414268370426e-06,7.03488196707356e-05,0.07949939871858823,0.01283442787941822,0.025945316073511852
36,-447.7939067482903,804069.7287421573,760143.1907664735,117340.12273385665,59921.89746307274,50936.90895676468,598159.8097592132,16784.45913444263,2304.1611281044675,2802.7421544024887,2802.7252098253052,101.89474550544837,233.15390579183529,894.7027357714294,29972.88488203528,14220.914276232992,1022.9878390961959,8.25253731431753e-06,7.914406977175336e-05,0.4043050550780654,0.010218541432318798,0.026017998892327063
37,-431.4885838772026,828989.100881657,781845.4983525812,117763.0938738379,62325.161473480475,74508.92866012709,488232.70488352573,16737.705463909802,2495.228325538919,3142.4901101512223,2888.6640474046485,133.4442510849035,336.9047439372505,984.4212878117082,35537.54270919996,13604.894442055955,1166.4583621166144,7.3345266300034365e-06,0.00013917477138248699,0.23807968443241626,0.00781490340158612,0.027037196983261545
38,-436.64498261891487,821688.2790404899,731885.3284607386,129416.98960047324,59483.58162682322,55757.77780726603,407826.5735301584,16731.08889851151,3591.9394801697244,3413.153518941946,2829.498069665088,748.0243158061302,183.58731579791495,929.4809286836783,31041.66918425671,11604.84417918328,930.4700223976456,4.2393308399958075e-06,0.0001341727015227449,0.17022648503837154,0.013442115393661334,0.02998692589960167
39,-470.80506979503616,778305.3420682929,691117.2472329594,124750.14308483382,63988.70862897372,48000.00000020649,395614.3993736427,17256.052440562846,3683.981481792319,3489.869779825792,2781.9732255140107,594.5313471461487,460.7227918804116,1075.4030496362157,33065.488037916606,9455.834021762064,739.4700388031031,4.5756625461016435e-06,0.00019113064824292076,0.17120983383805297,0.009094715411856285,0.03688082997663983
40,-407.0046419485569,843992.9550667593,798942.5686660262,117969.06329248073,60948.6561920683,54701.20217433745,324204.7965462817,16208.715971136759,3659.6910885619823,3022.2095990738467,2570.5917974868703,126.31501162074235,346.432647352677,888.9816593141678,30029.92107361658,18004.252848565928,1031.686837025688,7.348254890063811e-06,9.673610824859245e-05,0.10103537015929005,0.01017787948099464,0.027469809085639375
41,-582.197372265498,799389.1314663312,744713.9451153823,125839.65207704192,62744.09022988739,51159.57294671066,303217.28931766923,16999.518495902517,2265.9997388998213,3317.5419271083,2757.8059847143923,610.9704524868561,332.7464441279925,884.7567769347949,27847.45652478299,24824.10701493033,1129.158108282924,3.238430292516305e-06,5.051826064385666e-05,0.10956056259985364,0.008223047462410557,0.022226457359267204
42,-470.972390224769,804912.3663025253,736548.137320862,120131.02538453607,61056.95491019485,60979.23960228622,574725.0237464096,16924.985970793885,2470.2604871326876,3163.944697631732,2850.320620112594,240.91336136734557,251.24336118348225,900.9952990728759,34263.62324361193,10266.574787853277,964.0534453949543,7.940588915169294e-06,0.00017144566942534298,0.49422235504145123,0.00699054925379408,0.016058264297796613
43,-532.9218867101641,856617.4088959962,790871.8932025165,121729.97318028816,59982.29127971537,48000.00000085322,531161.5467291343,16284.336789395104,4195.073477729889,2991.256163444343,2957.493891263601,324.12725820502214,190.73360562647235,789.6302366164351,29891.531240047545,29344.23965488977,940.2666010925292,7.666459853385852e-06,6.748126767658653e-05,0.23350356855796967,0.010203372795689806,0.030515285643729625
44,-508.3324963847763,814159.747737097,734093.1439042803,119997.24576270708,62361.30550379885,54091.92770880701,523370.51766411006,16676.934865147752,5191.787903322904,2704.643555251202,2699.9820396910764,208.64563237109377,332.1151176934713,930.5082304514987,31691.285400612876,13586.866798903196,951.8591571709364,8.616910169785792e-06,0.00013697190652283488,0.2769696127223688,0.010654681599521355,0.02995554355628462
45,-610.4459864780481,773358.2820020418,710340.7900558871,119200.16369434643,60711.69926338239,48000.0000007093,409058.8886311682,17243.3562199298,3494.006657441228,3144.200797750651,2749.101928248725,214.93454251282847,279.1545837970209,896.1238385121312,28303.98348494199,16144.631491892309,901.1019309049143,6.420918472496977e-06,9.976119165898515e-05,0.16104311429640625,0.009577677402428686,0.016968452261408678
46,-532.1823240674078,784309.4095237788,659760.2658086469,120917.04340900246,59034.97894276401,50862.91977207818,325374.476243338,16865.823792109048,6298.1853999576415,3410.8084300930473,2741.9647200255904,352.054634056948,156.2065422608059,681.9652378331047,29796.275639206167,17428.42313502741,999.846094978757,5.071462317575817e-06,9.498313515918045e-05,0.08940862235360118,0.012684206065459145,0.01600821830902758
47,-743.718190016758,751470.3336996259,699459.4848186696,117100.18590896533,57632.12128834948,48069.37239280879,539050.507534,17694.780661124107,2311.8081162907574,2709.135060125852,2697.6858034449506,84.8774091149031,84.10624380881497,627.3891305201719,28288.25745993786,15284.371660689258,903.3192761814257,8.265823450142073e-06,0.00011037232181891804,0.3954034227756824,0.009977887785956568,0.022870043159073414
48,-487.33781887001055,790259.9260593764,721058.9344046793,119724.48860516133,59572.10156094719,59276.15567664485,467152.5794418103,16952.126018171217,2855.932631195484,3096.8170885224217,2832.4965114512397,230.64644654228275,194.53672995973156,740.1949093288167,30120.852050794972,14058.741741801905,927.3941394570942,5.651780895033699e-06,0.0001483609016898512,0.24855350907178758,0.008711100853180897,0.03178992692446438
49,-594.4179345530572,808363.510002887,749880.2530883359,117064.02154845007,58210.70758152052,48000.000000000065,646788.1044817559,17024.36882570938,2835.1842806073105,2600.5786277599877,2815.4798829745846,83.4509902424118,107.69736630493493,598.9837022681678,28431.026491488403,18202.69882052127,1051.7333655853681,8.90214250381235e-06,6.823376955926344e-05,0.5351054348580775,0.013661100768599806,0.021833233475716238
50,-639.3949286462702,827660.5057294653,776927.1373821448,124824.69969229934,61172.46968690733,59083.60882619755,407446.53432990494,16741.501021268647,2680.8692264401184,3104.9071631566158,2912.4274540402575,527.6968099094532,306.838662062779,1018.9609499328141,31914.532793008042,16073.554640493301,1023.3211025131178,5.838818797881193e-06,0.00013459305099511836,0.14453352041829107,0.008920662909512413,0.03222560278367324
51,-454.27420008236044,801887.7387994514,777068.8174147047,120015.04144234998,60751.29859004999,63154.817740035396,355899.6291323278,16915.803950833208,1296.9126122659104,3224.656207752811,2738.113572304073,236.98481532933576,251.29936730691142,806.6523512547973,31273.533661561585,15862.974978851127,1138.8159726320794,5.506967483687092e-06,0.00011328593408697999,0.12132353439358515,0.009063857195285123,0.03150118562422171
52,-545.4477693014303,800285.8948980814,763776.4672246979,121466.81099971337,65519.26162238853,48000.00000054013,297397.6103062936,16551.51983435073,1821.4158995498958,3115.0393486051703,2573.540769585623,397.7570349762688,480.7385752403357,956.0259293138025,27906.225691581087,182436.38269979315,1104.5792301615782,4.774140433415064e-06,2.729006082287689e-05,0.11155784107234981,0.010994361293435973,0.024176383993957367
53,-417.6549195348704,809484.452062798,712194.2520617241,123482.39709070869,61693.88806724318,48000.00000574199,607068.6915832354,17033.83931264374,2916.2455988395136,3030.929927798756,2998.112238652961,495.0195640642361,271.8968779525877,922.9397153455558,32503.420266713456,10286.363594955872,746.3980246624366,6.4511605634052175e-06,0.0001905368836147119,0.5063757917267335,0.00986460664598415,0.01561494987617904
54,-443.6796346931983,777487.1632420371,734905.1870497213,123779.97933529396,60837.339116378695,54750.807670642964,368445.7607547445,17350.961795587504,2022.900435960405,3339.0364618144768,2659.1729883673506,484.4180405914402,301.5732782149771,866.910323615808,29988.53132397119,14914.947458586721,933.4300446271418,5.038830841446574e-06,0.00013421993564255604,0.14805761724687308,0.01086922455977547,0.03685142048190712
55,-402.7501518542308,828014.7632387794,724872.5851476537,120923.29850533209,59656.99159859497,49585.41070341635,614971.1829027401,16392.46574465329,4649.506776493734,3038.3833101839537,3089.603850865138,288.1024176761577,164.10508428332213,625.7465538599206,31655.252175084606,15208.408798701968,834.6781535249111,6.892372449138993e-06,0.00010417774078570126,0.3513440572790908,0.012065617472910085,0.027858738978037253
56,-487.32359650692257,790983.5265770704,691239.7088430681,123610.97793217613,59181.50979888668,49511.0665746067,476165.2592858394,17013.584323115843,4253.798647834392,3149.4769287168992,2841.0197488499152,550.1009654927662,166.07827822484612,730.6601827592226,31565.50529585015,12779.10134404693,873.9736992527073,5.455745028716851e-06,0.00013892001247006923,0.2165218833344621,0.015910597959619063,0.031240516916418423
57,-497.2959983353003,780222.0793547027,758813.4289392765,121245.25819006536,58701.691039367885,75675.15996271602,533859.9975775033,17494.944068461347,825.8869327538259,3218.2513607195947,2934.750308159203,319.00802057484424,133.8420731026861,783.3850685184746,34702.13857953566,10835.677391213292,1095.106510962486,5.8566346920120304e-06,0.0001429991901539112,0.3225068961136854,0.010638149389477141,0.020207716867699378
58,-451.5910771039021,768389.9772814405,721835.2557807636,117763.98133638913,61037.511568489,48000.000000022745,385574.1749862548,17276.18756671867,2191.506235430904,3213.9072836733785,2803.0561601155227,116.55629979782474,258.9435588120918,803.2612811510077,29747.52220182807,13752.285245630173,828.5385117883563,5.377921983315816e-06,0.0001478229145718665,0.14014735753157065,0.008004904422462112,0.03186185805651112
59,-404.28643402623095,836211.4320474932,779301.7606586467,117876.21521827416,58239.55333428696,53413.96235153492,392167.4777149721,16279.358615760893,3624.579128867251,3137.872726718005,2716.1461583796317,127.598893990352,131.05358306702337,649.5941199313651,28247.497576049776,27802.753056874222,1147.8459039885438,6.955197132969076e-06,4.970623687107211e-05,0.14143506179488735,0.010635513606622371,0.02195765881587897
60,-598.1191209150985,797695.0018377161,722169.3877048923,124573.93333113572,59631.11073018299,48260.75930749791,405521.46603638533,16711.8616176346,2787.379642744908,3692.808098072466,2989.3515298195553,517.1941461546621,174.99270415463457,660.48359065827,26831.751954633804,69729.550328661,1072.3269718275233,2.9269539856097366e-06,4.10501153946637e-05,0.15283567571061507,0.012088766299756868,0.020378110236734304
61,-348.6373647324837,857709.7274255133,774506.8746477958,123130.80111310794,62147.30774283579,65165.49495842632,547431.9225076349,16022.418488187608,4228.757145063364,2996.5823670611226,2894.0203037251945,396.20797201315145,315.77259624597286,815.2493489396716,33733.86853213336,13128.43532054221,1090.1018741414155,6.914950124637997e-06,0.00014477757935080947,0.31592241827785167,0.011248173567761277,0.017444217501690982
62,-421.9118411571975,809879.93048546,750637.4185295459,127852.86974336267,61018.681902481854,66546.50104283047,558596.9428690049,16767.623125217408,2474.8069840665494,3132.9026938546995,2849.291960618336,897.498015549672,237.9167452709048,891.1955661174487,33377.37109875902,11913.788492513824,1022.4483115712673,5.849905906380646e-06,0.0001543294074323006,0.30174817529874337,0.012419369244437508,0.023745132772335566
63,-478.36156164198553,791067.101493122,737111.2071068584,124870.35765285465,58867.53033475487,48000.00000041292,561569.1954830713,16946.125608139966,2545.0944523122216,2908.655820993864,2840.194681945585,658.2684474564915,162.2582310795863,816.1562007615964,31315.759768409203,14442.46757702268,860.020699454102,6.82874810592668e-06,0.0001240748016053091,0.2854642269586908,0.013496875719677117,0.02774848409222493
64,-316.4083099510883,829563.8649262243,820229.4014779265,120399.21077448402,61292.31300209812,48000.000000846405,528157.3374504434,16498.032582360072,543.8753986698717,3136.8841520018022,2973.7335157474226,252.30521357527428,251.91753551460357,932.0860190509844,30891.20488701519,15133.37939178864,896.6721399739081,7.54025039538802e-06,0.0001011516649789308,0.26261101495210837,0.005107220400428057,0.031665481054896374
65,-590.9772984460209,773596.1705140449,748805.8399486748,116877.7716872074,58506.22312993987,50173.14346134119,316102.14945892175,17299.82436120056,1461.5798661206009,2946.071819927979,2608.3859880846,103.98652559293802,138.51368617741065,666.7958399513835,27482.466209436658,42575.61697349774,1108.0434359185003,6.0411150918781795e-06,6.041382318925117e-05,0.10559651216179243,0.014166220667398642,0.022934207622073755
66,-522.358729217453,797573.7490192704,773196.6335057303,120578.7434354178,58446.17584495684,70690.46511163382,493843.5900998863,16898.854161849275,1292.5123110003678,3072.079535855778,2900.566065106142,273.3601183183643,136.09937737782062,730.0869507782215,30445.776637168467,14644.755681541083,1269.217909127673,6.340817183933846e-06,0.00010016035093159034,0.21914465237277667,0.008099057350991735,0.026630661310277706
67,-448.60229791914196,771833.9258189992,726673.6710337502,118125.81226491052,57746.614303174254,50902.50211803402,476234.6811810238,17381.782406212737,2686.632185549265,2900.7200917307246,2788.9403085228123,170.3494715346858,100.11837252736007,688.6029630569349,30515.81327101956,11154.631223712915,912.8731277448402,7.5369139838827746e-06,0.00012300187900344804,0.2100954062233834,0.010596371703462169,0.03404770771400156
68,-493.5352321666926,816493.7598595719,777218.809954024,119605.90103881221,57878.762426853,48000.00000325276,351869.1544735914,16582.6132467965,1727.4290189194026,3331.528619108464,2861.5555444515076,303.261480468458,100.2934326111142,779.1459206562195,28361.845302014364,26547.978112253306,1051.4526257986379,3.928120887847134e-06,6.485905347170708e-05,0.11137855892122889,0.015400354534090657,0.02590320710012096
69,-423.70138606094673,795929.9981395436,759822.5379669415,121846.5580302481,61850.46976094956,76655.76107653507,385947.9407990516,16751.49413600897,1676.4417821741995,3360.47850988882,2685.9062488549466,396.50194385632915,294.51135937469274,814.5794318063919,31870.723009165285,13019.986680399656,1336.9707686628253,4.936576113273677e-06,0.000136180033902311,0.17645092146740032,0.01355778204640813,0.01773911203484861
70,-515.6113531910261,765342.8146896715,720281.444203161,119828.62057987515,59622.722115363555,51422.48496876115,397862.8280437124,17366.10398585876,2448.0585235839294,2995.8603043180797,2681.3011830818796,306.9680519555268,202.49748967146695,649.2741519654036,27807.6410021884,33655.67790763434,1103.5508720912962,5.8434806950793475e-06,5.024949059413939e-05,0.13849974265967682,0.016231567523895686,0.013220029027601653
71,-476.9884507994291,787278.0257681983,736895.2410241718,118519.51573746088,59096.34490438579,52946.942190111615,248687.45253845412,16966.545869055248,3651.992357562712,3075.6107327412406,2461.578081736971,162.18469241378284,181.54245757242558,753.2112786784389,29973.50555937371,11517.874486696672,972.3287194144061,6.515002298337124e-06,0.00012477384844435238,0.07571647401155193,0.009632280824831672,0.04276928248466032
72,-514.1632098743289,769100.7768274669,717878.6406616322,123652.74756904239,58065.211529929635,48888.66352413545,581542.0527085352,17805.28047804016,2279.071539115444,3030.4558707392766,3086.64062308133,401.680164155033,110.0343477828669,666.0607467294763,28977.480567932274,13777.8854939195,848.0065978499618,6.566679860582418e-06,0.00012494131260201908,0.30022732347532827,0.009213717025156706,0.030383870028545694
73,-464.5736611395821,798635.5230105346,702191.4057767915,124121.5756596069,61995.99532789417,50799.552337719186,610042.2767775868,16690.46902088734,4293.868865273531,2779.4992461219554,2847.4446456215824,497.1105943214372,263.7423463581697,771.892752244833,31951.745701593165,13436.310686419883,886.5948543118618,7.0327252198047776e-06,0.00013534045012001246,0.3623614400704017,0.01491220417353596,0.02803773735718365
74,-538.7658547953743,803342.4427476705,792957.2537629327,120259.49343273549,57956.19920915303,57418.01857526766,600260.0822174369,16742.923878588,500.0350652470781,2830.299274160642,2809.770488264391,289.5435975282478,113.23008516932468,680.6606226218433,30573.72940187442,14062.273813017227,1021.2541215357082,8.420126610983913e-06,0.00012138634151497784,0.4424547806565024,0.010581455746695858,0.02648999323850425
75,-411.5104845618282,809118.5547037201,781566.9989764976,125767.90629317022,61614.07947579966,58761.96760745738,393060.46673092793,16595.6635913059,1562.998645942301,3245.844672882714,2819.4522326968076,582.1990127279307,288.4417868075983,1026.9531946095628,30832.50934080489,15862.875508898998,1017.2085401923971,5.293811728634353e-06,0.0001302820452721691,0.11337080975708812,0.010992286900533228,0.029656159502713046
76,-572.629145843295,795561.4480678282,707801.0777449678,127315.99561399025,59260.486356800386,70313.89489268436,385148.6967336439,16787.873291993816,3903.2952127553567,3377.918234903062,2952.9855077361317,743.0745983090839,148.85104494341232,890.2240894055084,32130.399521309497,14461.579734721354,1217.405658723894,3.644775191913787e-06,0.00010227704771433255,0.10796686543487144,0.014556540483994315,0.021089245281629903
77,-562.858249386917,782104.9253820959,736858.0866219711,121615.62568489781,59577.6078082321,56807.171109994124,454143.0496759597,17122.291481913686,2151.2999115681673,3098.814312255055,2765.9735189333874,417.6151481944405,214.97605854544608,663.0612184540491,31285.033756647594,11961.397477286422,919.1104005217354,6.025513559254991e-06,0.00012449554678603354,0.21848992068322673,0.012286224537636746,0.02722211139249863
78,-441.30843368053627,807452.4428688313,737183.77260308,121084.20965114096,59913.34256589249,79062.19601142658,432981.5340492469,16323.285618221116,3628.1173255081453,3061.7285247160917,2798.551193282572,301.9966466339792,200.04002485487948,857.0315993654162,30760.417914313457,19858.404614105624,1411.5144757464652,5.875927347531536e-06,9.899354931978648e-05,0.15788223478368515,0.01055493092765998,0.016124822958683886
79,-466.0182090612187,840940.4584731448,820578.6705314708,119843.37975656259,60193.761238915686,72936.0933327856,378428.361109222,16266.946357316703,1154.900115357232,2933.417625236151,2649.474973958009,213.86732211541243,242.47492358448062,776.8575842991182,30757.37274776447,20285.67261152022,1299.3870489812869,6.044084078530502e-06,9.358670225836264e-05,0.16288842821439548,0.013288538341184403,0.026345521476468434
80,-477.8628842576892,813166.0303255903,721948.0816714949,124601.75215310477,59534.39274187307,54977.133733404495,366750.3589458576,16657.094582481688,3673.3464779777714,3331.2044340554435,2898.211420794317,512.5920304919707,169.18117603373832,588.6798063245354,27629.17262095087,34005.31711551499,1203.2929798955286,3.6914157394595717e-06,4.189421411244616e-05,0.14282891509128234,0.010208435499316442,0.026708541116609006
81,-387.2858747257901,819277.7742922233,757674.0108543966,126199.52067471141,59793.26680216124,70194.69777946366,480127.3621867766,16536.58360704498,3367.773448662527,3162.623808507026,2948.298701607827,668.7045192471193,205.30779637185734,774.4077716608073,33391.699999715835,12124.566338181457,1088.4113752997937,5.8999569343251905e-06,0.00012247467613571355,0.18819965022513668,0.00900513534761719,0.03218441957346833
82,-570.6882963415311,803087.9435544087,754182.9137074696,121205.25152318744,60160.1698892739,48000.00000377884,292002.1198989412,16926.60277232003,2172.8351331218346,3434.1095335621185,2718.8399993762573,420.5600159429821,236.85824359746385,903.03998882907,29157.754541187325,19114.09301294753,943.5766456120143,3.823844530988217e-06,8.645328247252145e-05,0.10502463279892957,0.009404443675276488,0.024763741402132677
83,-470.21697738244137,827807.5487757891,755667.191452499,124981.2334685985,59617.58933289333,48000.000723092526,560093.6376179372,16532.47658571315,3425.340055465452,3061.0228461251872,2872.6961744070113,528.9126768149146,189.40715250208342,882.9450230481644,31112.601498694978,16281.246959340884,885.7469666823654,6.903896565821556e-06,0.0001158579907887711,0.27640169377035917,0.010744440531972215,0.019833060838343398
84,-622.0564738821416,807004.3621903439,778218.0068593271,119219.93519627306,57895.98449424126,48000.000000585496,558799.2819570217,16602.391214958174,2723.19569376331,3084.846762473066,2795.1013946433973,260.00346620878963,130.63545539131988,616.6328302348319,28455.36941273055,19503.084915718595,1053.3348640762067,8.865550176986233e-06,5.883073827509222e-05,0.22152214196705014,0.01241211055171667,0.0173159337697625
85,-445.93634509614714,794946.6952914181,744887.7303953448,118207.78903092985,60288.19937032834,48562.41060586163,393039.4395120195,17075.503196842095,2716.5252567134885,3182.504431220215,2852.5128176568874,160.37299633647302,237.01671489707326,899.3355410130806,30796.303869609932,14792.253607698454,854.1469207435103,5.86036682886796e-06,0.00012297405359748022,0.14315702778044367,0.01170603679307075,0.025702541092199323
86,-468.2374789132763,797473.9810961841,683246.3332466852,119384.03804248199,61625.47786227472,58095.48504857487,650933.2455582933,16768.906907610406,3327.561292535932,2761.090061691438,3011.62583313323,197.5448587490199,260.15615777814804,698.6822359534912,31486.97824506687,13090.682556770646,970.38669443087,7.086998062473196e-06,0.00013149090974538493,0.5709461942788263,0.008036675639431173,0.026383152457475717
87,-468.00522860336025,806446.8280198851,766537.4613012958,118283.52480409379,61104.71117271098,52715.53955841583,352271.4499085931,16677.102786615986,2339.537829645107,3013.4852854317896,2626.3429499683643,174.8092927468122,241.02383558004365,880.3232508913603,32360.49381652679,13102.290056483615,863.202687060544,6.381076680918795e-06,0.00013952277963264232,0.12050038777571323,0.0131359424942231,0.02455004959095698
88,-446.0384612183684,785882.7839612098,734484.1733922202,125038.25776539532,59771.47016508086,61022.76555624094,402008.1253998691,16916.19804787627,1792.043842029011,3649.0917797099855,3031.9355951426955,632.7741403947309,182.05237730136815,646.71631919595,34145.79547115897,9671.875642048002,912.3205843600219,2.655696571344033e-06,0.00017323480303554624,0.15660531451578497,0.010001629092663456,0.026611038613215975
89,-527.1124551997618,777426.3523941606,701525.069055044,124185.07186912917,59786.54277639412,66745.46598551903,633710.5903332923,17259.572885326277,3908.2561822496914,2800.6763444650264,2845.2039911636407,666.0153340697733,188.306341714909,796.1424363591696,33269.821254712166,11345.762434200149,986.7021416045043,7.718307125919433e-06,0.00013698695933291217,0.3960877845931201,0.013772912949105286,0.03034470015524029
90,-421.96398447954493,770485.9653872816,724204.6188425104,123099.27731888146,60478.270980372174,50118.59589539536,565089.7381800548,17477.626722787205,2472.866655403997,3038.7606709650736,2821.5136868651084,438.2744712002999,245.55909840478702,962.6208396691615,28258.95417293994,22168.66433019903,981.8670592603966,7.210565114001907e-06,9.808175469259604e-05,0.2504327234307133,0.01258538683115238,0.02378744275349943
91,-565.6438811971262,781368.3933978166,731896.4662360826,119206.6974459947,59002.828744584505,48000.00000013845,433762.56506944983,16936.230395711595,2800.011482673453,2927.3836914729186,2809.303501307494,206.88613480054636,146.71878322255534,718.0782332994493,30635.03602839571,11863.365210047998,809.4336845034246,6.6143928858807026e-06,0.00013729228061741514,0.17510284499766982,0.012027454588611148,0.017464635430906993
92,-564.3285996704078,796856.8425486082,730582.563288577,126047.93650294849,59782.51121968339,54514.60044046349,609813.4026477439,16902.413560617562,2367.9944479528676,2990.7081869961307,2988.7496893832154,552.9482670387813,161.0665767814213,705.3428378136074,29894.371787197208,15956.40093596116,1051.0078788657647,6.102089358139058e-06,9.545826228078275e-05,0.38761443513912963,0.009521410828764643,0.027388639893372205
93,-418.05202300137023,822721.983387316,748586.1371054491,120775.00984743127,59155.02041382285,48000.00000015993,610678.3519659479,16858.923969613636,2337.4185132916155,3214.7732887311195,2961.309356187809,305.8662371520752,201.57644651516702,788.5297504600036,31317.02103530289,10714.295606206284,886.3647447128384,6.910488918603134e-06,0.0001121961892346828,0.46673406026282,0.012744507720910335,0.0144849387008292
94,-479.882913093116,779702.64838685,733018.2917711571,119711.3986601069,59351.74229310129,60088.26991810546,483876.6635842125,17427.49078965161,1822.8046121895782,3256.2689140530983,2944.4920818963233,246.79948890960262,166.3525505715609,769.1038365493314,30371.871566410817,13719.399971751302,1009.658721994024,5.912429965289987e-06,0.00011650842239494934,0.2775885610035965,0.006991169521031829,0.022767882082893466
95,-562.9541904481874,784084.419141359,760339.6601264913,121124.07945977016,59145.73887712648,56029.99903424842,397804.7288256699,17220.470576977754,1135.6572202875168,3430.5047528663385,2905.280603158678,321.84157801902546,166.17421005693157,736.2885141772514,33311.92709725025,12442.504967572762,914.5755942129578,5.262583287053323e-06,0.00016017073051482003,0.15164157402525608,0.008517519341363385,0.02523510348267018
