sample,ll,T_NDH,T_ND,T_AWN,T_CV,N_Anc,N_H,N_ND,N_Den,N_N,N_Alt,N_Chag,N_Vin,m_ND
406,-627.9514338583788,810806.9537228588,709152.2729822036,121432.80927597496,60806.52288730622,16154.461005389025,29717.712296761078,11942.825532284447,2822.5859157749283,3198.1899973917284,262.7171670456993,227.96097761045968,825.8583527045279,8.285210882356327e-06
407,-639.9852069708687,770962.0450698948,677333.8416682145,126035.276493643,70506.4443076299,17075.958581440747,28045.93146598484,8765.353975370104,2871.7824516514956,3193.6725580639945,441.4197206008081,946.6143289282015,1488.2732867799284,7.1913288389420885e-06
408,-808.0893123912446,815303.9299734555,619109.1167036223,121169.87092281146,59529.62985642609,16170.184223908598,28964.99926253509,15173.216379193287,2628.071638859039,3200.4650635422627,222.9349335512144,202.1911389472269,783.0468366713706,6.8099390844990054e-06
409,-632.2703824091323,796197.3231892741,636792.4656028674,121952.3986539494,65193.016021156836,16467.312958102084,28327.153554026594,16835.17965763207,2608.3321795548695,3037.408336263878,298.79679318983574,510.0376010871742,1041.1076202009715,8.464599425615215e-06
410,-627.1062412343024,776205.2413787525,671821.3002419459,124995.70337815264,67272.19446554479,16729.072590027383,28527.126473456225,12102.14503542281,2594.376036431121,2999.604395106591,381.73110296192624,634.0539208362077,1151.4745396947403,9.025517144985163e-06
411,-574.3771165679291,776658.1466132299,678984.7097261065,121363.31422926999,61169.54577040878,16744.50656717746,30158.6820639617,9126.754165184815,2791.477350179187,3234.6918713435593,233.22168648785802,277.3533068302027,801.8381528527841,7.377964219822214e-06
412,-696.3050088165322,774202.4821345091,744787.4181651496,134650.42975731,75847.18606692315,16705.09710481509,30012.840379178902,3461.3871488014993,2784.1584169549324,3086.3380840179875,893.6045351899485,1076.0754795974956,1839.7939442480667,8.158755396488595e-06
413,-600.568516159381,788252.8580086473,687479.8537757746,127227.95359331046,68928.70424183563,16594.27089734402,30217.07255925059,13610.172724534457,2626.8045590187157,3070.1377482524267,493.4141592245501,781.803830940996,1256.4551098148575,9.045881723369966e-06
414,-873.1129711713373,805876.7828450198,749656.3743831896,124128.15975836814,65758.64084121078,16567.196893863158,28873.98023747319,9332.874929073705,2791.068649039383,3150.516598644166,337.2166955336833,539.0566754050144,995.5020016912074,8.831612051229792e-06
415,-604.7696624263615,772404.3058676363,652441.6980753664,124931.49105918474,66050.11586352663,17054.522283382077,29957.54073403358,12059.27645156883,2760.9638972182643,3166.532107297045,376.66146069174647,493.8457813619992,1173.137315958015,7.812260579238806e-06
416,-669.8625138165736,795679.8541696374,650432.2885539825,123095.5932124784,65372.06896205822,16584.251726948478,30416.343047161077,11605.522989266205,2640.8927492944167,3270.6083660151517,347.3045202197477,547.4627139907068,1264.8739859744392,6.949988792405757e-06
417,-558.6244856503038,802741.576273184,658298.313039182,123204.44104160585,68396.6019856226,16484.30871592431,29510.61548571035,17379.285811255042,2772.4339714473635,2969.423433344136,408.7865642182267,751.0565626954448,1428.0613620475906,9.285364522242459e-06
418,-622.9769412174796,824617.0396740315,653897.2596238101,120034.31419936051,61169.85127017028,16038.581758655717,30381.252018198797,16112.519883383793,2607.881982842601,3141.6524771839117,170.5808103638368,227.9985448448082,711.5144030974194,8.171516346867614e-06
419,-625.4612990280999,813230.1808436274,685473.1484412318,128163.85765948126,64342.3333535283,16038.607480385119,31790.08405042142,10172.956183152888,2975.310656865286,3212.759527707846,600.5986582201674,423.94846930457,1284.6701217782706,6.893902880532961e-06
420,-451.4204072663946,807091.0025150087,768138.2938017747,126496.10908412944,68137.8533872466,16319.651845153428,29085.56136349261,5092.41826779311,2698.0113562705483,3172.4390957729015,410.6099937464476,625.8609996011571,1365.4583854413022,8.068734619007982e-06
421,-669.2267777449771,759220.0214634013,708347.8943914571,124677.06754445455,67328.39142142549,16915.818856628393,28694.531910199665,5642.0539617490385,2447.6659121155662,3141.649703998792,398.39392306283986,700.92713449876,1078.9015902854653,8.4011779183488e-06
422,-608.7982179355456,757052.4505350168,675515.1837805108,125939.20074310897,64571.18637690881,17245.670413022162,28590.276175404797,8133.90258842386,2677.6782755829067,3070.35476292966,479.15490574391214,432.47007511658956,994.110682829296,8.26508069483919e-06
423,-697.7134975258948,806116.18636305,698978.8294865952,125431.48282202362,71390.3234356909,16479.537734880836,30281.83344202323,20264.960557790713,2644.6608175369743,2967.2453987349213,446.92411777139455,909.3507484574467,1321.95376316362,9.940464882188834e-06
424,-776.8110157954814,757423.3114192907,629801.3578507521,126060.4278220546,66491.14269507382,17298.06074414303,27867.669974228174,11771.223022795231,2785.1949748362786,3038.8953585148583,534.7914869058521,568.6640817238871,1314.0906117493198,8.530253413389565e-06
425,-923.349674187175,763655.7925754505,669251.2816960408,121125.33755480101,67570.4406945466,16914.282683608813,29009.490361174292,24205.235416669722,2459.534654292547,2863.465654469573,220.6319744157355,656.9004265018577,1251.354575316117,1.087907143148712e-05
426,-716.2917630618786,783743.5485657603,763995.9218107533,120828.0082326515,60657.6500995863,16695.649430305053,29127.215100318415,3120.300118018367,2777.8017998639903,3173.933775874089,223.80595814431027,283.33093158565157,796.8646499085128,8.873273294742447e-06
427,-601.3637564217128,767661.9140804771,734671.9107725892,126084.20651973288,70446.95379756126,16971.031837038645,28973.569890891566,3961.7969106269866,2799.752390968594,3114.9265971749496,475.1051650070682,709.8966276055046,1572.4071349784729,7.916329862940077e-06
428,-550.220772118462,805946.519099936,713936.9453203725,123645.51780658476,63249.29775472467,16306.830338943173,30223.14227832044,11968.588412487612,2837.703976021465,3138.7024334858665,404.8649917784759,474.0768876572213,1010.0416986412029,8.919350342415345e-06
429,-808.9286959314604,802033.6488809228,675442.3808102879,123947.30911555623,65553.93038880518,16233.227075112738,29013.164546441974,11537.242142577477,2631.8497687977297,3131.988779816057,340.34562886516085,501.85520209142874,1218.454372187323,7.796678489339625e-06
430,-762.0773755668286,766701.6224546442,675492.7950028519,118471.57817070239,62602.193667271706,17157.187597299227,28517.892649903795,9253.936239513652,2804.8039676573485,3196.945095915026,135.68835874399164,416.4898695123361,900.5393017018741,8.175766809280652e-06
431,-648.8042013816541,780015.059568301,621706.8789076036,123807.26764835905,64460.401231679,16969.081019794055,29473.21907701263,13615.615826137817,2630.446064380421,3066.5351894473943,343.2510139903433,560.6856698656121,1249.4963219358858,8.00245449714e-06
432,-530.6601544548814,776914.7589173381,656658.4854095333,123218.88235407403,69060.12849638112,16553.789861600955,30398.81743455371,10735.115719855805,2848.6081751195516,3000.4363788489563,400.7375170480511,927.7491805002883,1442.6404774831929,8.5016225446966e-06
433,-810.9795511021553,789099.4014577821,655067.1036034183,129494.30457472919,69693.41473710196,16223.068117130408,28795.970896837953,15342.050118243826,2694.806439627494,3011.346306277603,522.5294100294932,680.7775537232243,1329.4742182881198,8.689942329656093e-06
434,-619.798361064599,783459.6794630671,615677.5816235346,124185.51233153707,66707.43686083161,16497.729206167558,29346.347136647855,14536.033517500728,2657.6910761323015,3109.868059977553,409.64219270949314,569.2813795822045,1259.0212666935904,7.131952786902473e-06
435,-646.5421253937193,795620.879430314,722962.2456184967,131033.36047012144,71343.7922977757,16308.072202984928,29959.92720850851,8796.58762335303,2529.3831821169397,3015.97320518587,659.8277027463896,1043.3961566095036,1676.9723934481433,8.91435662368606e-06
436,-629.372176820875,819592.7065320895,638396.9258497522,124365.31438612707,59968.81748955606,16280.315636709438,30076.06215099389,16522.147194640493,2628.2443101096233,3047.0736725613847,320.5335541135421,243.72226119109263,1016.9582357577023,8.724098429125859e-06
437,-590.4589790105396,827712.9139506005,623968.6256794432,125687.39511051272,64949.17599292206,15915.68390177606,30001.647922075845,17235.329356033795,2505.3594046794547,3160.405080041703,349.9229188135182,480.32311355680434,1020.8019914349171,7.336036230522985e-06
438,-698.5786455694594,779469.4439036213,682048.1618800081,134240.51759011712,69921.66238169896,16666.86503920552,29901.833679017935,9466.415104498627,2714.0845705344504,3038.7465547750426,817.6472995835195,759.5095665143905,1540.4790996545742,8.073423918878886e-06
439,-496.64903904934613,760187.4331893518,682356.2014610276,122120.87433115546,66047.83267362762,17192.727303778753,27721.299840205233,9503.770681340637,2606.302717400569,3051.541318595633,254.99698282991264,648.5758573940157,1453.6124875040773,8.657636457702158e-06
440,-697.6708649121194,770759.2978982002,633955.0697209842,120416.11616566578,61250.61926525578,16674.73974140323,28733.01553701939,11784.74649626285,2652.882281009232,3063.0888809195376,192.66738021638716,311.0945634700564,898.4382394598399,7.611699001872126e-06
441,-473.16452732035657,773009.9149337788,688940.9942316739,121058.81296993032,63969.578498609866,16955.862071306357,29742.98460313475,15581.042873386074,2547.9072575586406,2962.7142627298954,262.46207161794456,439.74758541690187,1233.621956747985,1.0114868391521504e-05
442,-553.1466601785985,782782.7967737656,720792.4685118939,124237.12376099185,63704.20518992748,16883.064018455127,29358.590255675706,8149.026593333933,2734.1503228331717,3157.199505299591,369.6940784730311,434.5270313536822,1031.6859816474623,8.875655758225643e-06
443,-710.6229513961655,788289.4004615014,611782.7658421249,121515.43751955105,68070.9738076399,16871.47133044326,30790.704068575855,12324.71185504073,2893.4180684485627,3128.65557372444,343.5081739150527,863.6625906883527,1438.763966744851,7.2517022210600935e-06
444,-603.9998382896717,765313.4699001272,688979.4343179909,124035.18943361813,63133.14091221508,16878.278300538717,28724.457459261685,6675.184499886219,2825.3830179824995,3158.625402956074,384.16440973344726,510.73747174817254,958.4643097092161,7.471549407693137e-06
445,-633.9820931054461,752106.829342923,606453.5443827725,122892.56147211579,60911.17683925548,16953.319237908647,28128.61585708113,11779.945590143749,2862.7134484874737,3147.7663278636865,334.4498701229183,284.55138691652377,840.3504783782702,6.684229584610342e-06
446,-622.0622610331889,785279.0791570693,662818.4174375117,125644.98845526991,68630.40976835875,16479.47832095016,29875.83406564708,13702.011818931169,2690.400000556732,2993.769205275463,457.7012270679545,703.179826949036,1305.472330474323,8.889304959358133e-06
447,-513.6187420374993,757734.2167449195,652812.459953756,123754.36117800434,71928.86599573528,16811.797253281118,29578.305151057826,8251.604741144469,2762.030234869471,3092.8072687336867,357.77549177597825,941.2295931524358,1639.9399804196564,6.972929393639665e-06
448,-731.3853995013724,817586.4470777478,690342.7829284092,126961.55543607175,68596.51813359547,15990.946712392317,30206.66298433143,12883.130185576363,2710.7630078604984,3194.325836641825,567.353224309857,712.0051067794304,1252.9864333071491,7.814446543646332e-06
449,-775.8600291042087,790755.766880302,755667.0000262327,130013.86230069649,76065.69731755382,16717.497492449427,29917.434850023903,6182.396911231332,2659.1119186188134,3002.6545768636984,639.0835619903291,1033.152186956935,1893.9343230041284,9.37145449222026e-06
450,-719.1604508965901,790172.3620772527,743012.5637575116,126453.20796332642,68242.73049507332,16502.16496072575,28988.62441997186,6142.344529910243,2619.7457247236534,3142.5202063390534,488.4460121646179,753.1011017412177,1095.5940892731453,8.173980529539717e-06
451,-847.3272109766285,782395.5708795075,726876.3346274915,119464.76388013533,64342.84510691927,17113.968096589437,28649.4759080955,10148.457628814636,2715.130631821088,3086.6738245195575,169.61691336839826,577.4177362947186,1209.887248844036,9.341431028979714e-06
452,-772.033927896,768246.1265428904,670082.0913765928,120316.13164869291,61664.59657387609,16742.398857512468,28479.420651233508,8303.895122115979,2684.0982717315205,3185.5344279186324,207.21397453042275,294.30301088120336,838.7417314988606,7.214567480433819e-06
453,-695.2192084661237,763069.0362031781,649417.5710970447,130063.8922846252,73828.97836371114,17010.17793306577,29598.071207230983,13340.458587019852,2684.11295541098,3001.2618188008623,622.2935542599685,877.153093458226,1324.244824090362,8.362192967381737e-06
454,-517.4316441252031,762306.8119355199,704274.6156454271,124339.32276037862,64400.87511170927,16754.537135174804,28894.861146086452,5763.523820753604,2873.908434292595,3170.990922378923,477.60977969972004,533.8331125714033,1137.983564956077,8.01401599676149e-06
455,-475.1621929233321,837308.5604028546,642333.9363362481,120545.233925544,64646.61355821734,16010.253089618045,30412.92166729213,15463.663806338129,2791.957658582318,3166.4345713232924,238.29826385262325,379.7175467859176,1205.3040776692574,7.249190866493065e-06
456,-517.7380217276639,771817.3269647424,704313.6349836075,127938.36653385637,66956.57962470438,17160.439528980256,29096.47591720599,9440.88766123388,2588.223490517655,3043.8377367151656,482.24522590608274,572.0266603089543,1176.9875538616616,8.704852083074126e-06
457,-701.9056483569543,781327.4061173579,676415.8869086913,120522.20291354504,66720.15343596836,16489.74595897219,28822.187458179153,15553.465516304275,2620.7059500146474,2986.6828347158435,248.90294891839707,589.7446735337412,1048.305738519127,9.414692164452607e-06
458,-676.3322809208813,768968.5343057573,582387.354591,122271.75911852077,71071.99771672026,16813.152086324633,28402.997744825356,15083.872503136201,2602.4343220352775,3034.974339575644,312.27365070562803,670.9352987225643,1223.015117527966,7.25640289501597e-06
459,-735.4741905562408,776761.9567711698,623680.6862988567,126921.62806085622,65683.59454930638,16682.029831563,28950.314335049232,11845.992253050053,2636.4883092438267,3071.808813522759,590.4281595945869,531.9424898236776,1090.101362171901,7.219757490426628e-06
460,-584.0812345720806,775311.4991062863,701516.2705868181,120568.50433138425,62827.320907636575,16457.561493708272,28263.195904622055,7536.027156429253,2694.71685110459,3200.8930355163084,216.26869283345295,320.78978066318757,860.9307987116949,7.368704147835233e-06
461,-453.57289891494327,793536.6305186511,656698.3953582892,123710.60147495632,62355.00837189734,16916.72205722244,30036.67609569467,12367.887482137212,2648.3394826870817,3191.628802901245,383.01395047665386,380.3724832266744,961.9260491076813,7.473767207192685e-06
462,-695.3605088764151,832629.0798374802,702744.3784449993,124353.76800814783,64941.82940455724,15959.209385119526,30516.250118633394,15902.966625935536,2613.158106786524,3164.286583466453,406.7574256435449,505.2204810183789,1121.9251642128888,8.083599965498876e-06
463,-563.5056285768961,788910.2714543618,689471.937016033,121999.1334021001,61396.65907180991,16486.186025479685,29711.017397089057,17702.345988681504,2345.946738295884,2942.925952339172,247.57676931578783,320.0285998523401,825.7544429714246,9.456512843495603e-06
464,-546.393180909979,763577.521753262,588944.586963817,118930.91205479766,63574.372690767326,16760.43605604907,27409.29347050216,14680.053357014527,2789.401051088828,2957.552889700717,150.75015060050538,415.8020218899288,957.5743873303481,8.225687711445345e-06
465,-614.0487820767906,786837.7234574695,650882.2258498202,118662.96769802,60851.38574681218,16805.650581878297,30473.556040732707,16352.80884940393,2592.4657224012176,2876.372649676092,139.3010603471127,354.1198047362567,944.020877352226,9.508978565348535e-06
466,-612.4693607135642,764393.721171816,664745.536593687,126761.955238535,67225.58420415629,17068.867751551745,28761.146670351965,9364.916369469036,2652.4655161338096,3176.453016928621,510.24531801244575,662.5062751276839,1334.6702800775124,7.488147488019446e-06
467,-922.2536122159967,840976.7428871945,683497.8487881335,124997.86605275425,64708.32769598558,15770.651701184348,29597.634801018772,14478.197786011311,2744.6699267337376,3230.5372101712173,532.2950783293181,392.3263533074224,1012.2382488053911,7.003435982267396e-06
468,-619.6542942291912,784117.5158843447,651366.6873921804,121182.1369523348,63033.709735813434,16563.60517654607,28464.48391104459,17523.612065421676,2660.850741972817,2973.5622831968644,225.66759840539055,344.4052578971595,881.0153705090287,8.702931406197724e-06
469,-559.406115533036,807314.169393606,667487.3107281681,125756.1501071731,67146.65428811857,16362.669470259612,29968.895414826216,11149.76260737985,2626.5825246259064,3228.319144519006,541.5445475292188,596.7956562433367,1363.5429540885173,7.074315354830052e-06
470,-674.5026884364761,792886.6171809417,706072.6539979284,123973.53852087307,67108.53008642854,16788.028014967218,30149.704248477705,13034.594195906697,2738.307737325506,3120.869614374389,385.7157524559832,624.755730255418,1443.8452869260555,8.946542055400164e-06
471,-652.1865188744532,804549.7192292262,623349.8598636765,120207.39779736295,63494.55440972051,16356.085108415004,29977.389086137777,18162.02255774585,2678.7498079415245,2980.9984081357616,227.61700103793348,509.9700413314696,998.7760152727783,8.420514902194033e-06
472,-807.773361886007,800382.8431445985,689054.6583807302,129865.25299135584,67677.4052104382,17042.231453425025,30119.237295813906,8723.421503266958,2841.276052970751,3236.7246311465597,581.4415239723043,598.0161002652405,1474.0332966192332,7.240828269772982e-06
473,-551.870312704096,819175.0753710845,695790.9404087645,124869.33715893154,66475.1400292327,16010.043406847582,30032.138829011717,14227.030405673137,2545.117455153601,3099.8542072464957,416.8097775697219,535.0218052204385,1257.38866493113,7.688806840094832e-06
474,-583.5754599064937,782827.1076361935,767716.6511259973,119717.57537040956,63622.97469779057,16449.916731851747,29100.7059741182,2060.369809427475,2719.3788865896613,3125.04583668545,175.00029154893454,403.88999895050836,913.8494884231472,8.618209976284081e-06
475,-492.87448544261946,818635.0343521083,676977.7530533054,125317.54839467471,64433.47676897094,15816.71858926395,29743.28485636829,12702.134102451928,2769.9791258481155,3148.066081329254,477.2263182509891,406.7908093503794,830.1453860551673,7.171485327258999e-06
476,-683.8517571482637,785687.4132572175,679154.3946646088,124110.01764519498,64125.52847054014,16759.05018350757,28912.735258748668,11492.68997740044,2815.8704110114722,3194.7959786949195,393.25890050599656,426.5243223429636,1072.1619679709952,8.063677363293072e-06
477,-470.6297010341025,734129.8691942688,657647.0161388377,119633.34928524337,65558.61061086424,17498.234414356248,28053.49197409043,7127.460307177905,2755.751087058083,3197.902309015942,209.1224564471574,431.24470877503705,1127.7798225695985,7.827008776228415e-06
478,-871.4045790722213,801475.8354233626,775981.7676198748,137021.95319265375,75702.74131781732,16395.56140868632,29599.778432698884,3886.7126882067014,2484.5596576274324,2996.026828201146,930.6940787129523,1073.9804755833284,1700.4091355368644,8.569809315071713e-06
479,-599.2500302341282,781096.1916656868,761388.6444524291,134754.51720106407,75344.8137811828,16822.342290173485,28650.904862381485,2327.1365055699757,2782.1863984715865,3159.109687766068,881.3737518116469,1181.0619799241342,1654.3900553928731,7.724161739902495e-06
480,-588.6531038312063,794612.2562729092,701943.4129763797,122279.60382668288,61831.37997803325,16197.261871022285,29415.533152582033,10022.234924796881,2713.3314759150053,3126.107261971366,265.318737786056,349.25580628301566,861.1852605731697,8.15332582971551e-06
481,-976.1222484929062,833474.3502184568,668030.9659079416,121676.68052991625,64188.37855650253,15868.075551830992,30723.872418858657,18880.972347879233,2715.8885466057895,3075.000437887728,288.90994495226744,450.87384121016765,989.045221495467,8.07412142234453e-06
482,-678.0378732270208,783732.4505361866,653072.4606696698,120055.64514104869,59306.417047147515,16687.341564043723,28787.13432772463,12444.22453635257,2554.323789320662,3053.773335518922,199.65894653123414,158.06228057816514,728.6519606018484,8.13429938487728e-06
483,-661.9799889541364,812575.6727258075,716295.1717519056,125669.03361898543,61908.59456010855,16123.765283739465,29756.43777970782,10296.167744295317,2844.6150244753335,3211.9142788063173,440.55915243594075,256.85078890697093,897.4594739361302,7.98689298782309e-06
484,-627.6472760657598,771394.7952137834,690643.3396757996,119799.08664313852,65199.15265765915,16788.611400024918,28452.27408905836,8370.474034442264,2697.813384727474,3207.946769400493,199.27901396920882,534.1424111148433,1051.658598745003,7.601009281072776e-06
485,-561.9152422040502,798345.4028946853,697680.1339091541,120839.00343176669,61967.717786807145,16735.856939163405,29679.019565848226,10240.426364344077,2691.380522491928,3253.4268688535917,262.16573201442714,345.6192108327276,922.0108620889787,7.87062379118315e-06
486,-596.8115815981513,808411.5152592359,621118.0158411475,123667.60836035087,61530.76656044257,16321.23898138554,29055.193236508956,18148.11881276622,2816.8571730107437,3011.404839754796,415.2288471716884,288.4504205957078,937.4080004314582,8.444384730326748e-06
487,-521.3730042094426,769747.1409069244,668531.9896988262,123239.33691234112,63018.8232174199,17132.783360296828,28659.44473952173,9940.443238680296,2744.6358572858458,3209.338723968818,365.0570467386577,432.4332693319574,1049.8659414271356,8.069471439682279e-06
488,-555.0806059491694,807192.3692585222,697237.4188620542,125652.3931329522,63103.17159673812,16100.673442661855,29523.199155166196,8762.064891041397,2906.6520402457413,3228.3444058721243,429.3376711032597,395.32814451890005,845.8426414634276,6.851206877565375e-06
489,-618.9328237578891,815650.3894255218,641784.9261563228,121320.67689425127,61515.68954306759,16174.159188857962,30241.524545317585,18796.501924385426,2469.209791988029,3016.139949322882,207.2098394775236,294.19396390670767,796.52263894088,8.777387536469167e-06
490,-669.8359587303713,785407.930284104,708831.7994897139,124397.01678670262,63876.649184011534,16681.377761891024,30039.288410485693,9124.516983981333,2600.020256238451,3143.0406358067935,338.2268191539147,529.3462654095497,1222.5116209503522,8.845916030476166e-06
491,-712.0411429310475,776061.3373951457,655618.472172282,118445.45885033997,67482.58731859608,16731.0080816905,29342.107528279386,13077.669157215925,2559.829191427834,3080.607278139378,148.57825039761397,566.6999404648355,1301.1738598478323,8.573049522926835e-06
492,-783.5534169175901,827397.6425849536,643062.372271897,126665.40229204716,69218.10556565806,16099.682863578051,30385.470056307317,26307.318949237186,2242.0404386836917,2943.5246887446447,407.9695683678771,652.8453099512416,1295.632956143833,9.685512447825711e-06
493,-590.1680696914248,790861.942331627,733584.0148790034,133500.25803800212,69816.40487122971,16339.752804476482,28307.472101850377,7338.427915840423,2586.1889031895976,3081.5531198607296,689.7966325547131,905.5727902709124,1154.7002519175019,8.237562115395884e-06
494,-780.9551510071803,826509.6436023002,687149.6926546515,128439.6176652184,71299.94245924,15908.667352183873,28966.815022219416,16978.393244306993,2636.7504945833766,3037.7503424779766,746.1286444573224,947.8971003503694,1632.8305878516712,8.687111063928782e-06
495,-749.5563313399175,786509.0631287281,661864.377406847,121668.80357372438,61374.318810836936,16848.66986909339,29773.412788709855,12726.299405946553,2747.1695489995927,3109.111044209824,295.41093629305135,259.13888670925763,931.0744479707267,8.393116834511477e-06
496,-690.8479167162375,767493.4766837828,618311.2362868541,129790.19520969142,76722.48472789611,16822.223090039264,30132.95688121807,17186.120949267894,2401.1569492859303,2819.049801827198,500.3531693983674,1291.295648950139,1704.973589817376,9.149847064356612e-06
497,-672.5440388986578,839250.7673680604,765990.9190159787,124951.71665396096,63773.762967954775,15697.90175189586,30540.41224718062,6043.247746764048,2932.7666487072047,3420.3162973781855,519.6349964990264,507.79832855005316,1028.9280420176685,6.253048359871582e-06
498,-641.0814930854169,768176.9939312686,683343.3534317832,122674.8498623022,68384.48132692573,16825.004065795914,28922.27427671629,8619.105810106392,2672.977418006026,3081.9061124066748,289.2068109294613,671.7999668800246,1340.305284756658,7.982482432958607e-06
499,-577.6517608200359,776447.9798118426,676798.1031190772,120123.19530746705,64606.19241984674,16537.98780517986,28801.1221609394,11090.429028078508,2676.951060606445,3073.7928744242145,189.76841424133866,552.9269500616113,1124.736807540488,8.445860352273204e-06
500,-746.7850167688505,784607.9678852923,741789.3172400547,122932.52805292881,62581.19060700665,16847.030258884442,30164.30572100498,5751.393105376436,2925.3131467766075,3106.3645843245545,293.07210347479014,428.8281938548377,906.9267805690941,8.534593450167637e-06
501,-472.5921570809395,784469.370145666,634394.4893575163,123845.50879564657,64178.12263090942,16436.36966326071,28670.93570660984,11205.950881266826,2908.455488713471,3177.1972501234945,375.63841036148415,456.0609229216539,927.6083043611183,6.96194311697374e-06
502,-555.4589743483214,782546.7116853743,678834.5913437698,132263.52206133935,68545.80793448386,16858.31184454899,29209.607001799137,8003.669024118919,2687.327868484595,3123.1276200363195,828.7099473099961,616.4895673842019,1349.7550339635382,7.1394893682004025e-06
503,-693.0635060693061,758179.0828072953,666654.8916858705,119777.60498218772,62810.618930928686,17054.082106177946,29691.225935618895,7493.305329821217,2861.386463031739,3295.705548487543,180.88460143286363,468.99354103805,1020.3031230402838,7.275524348693489e-06
504,-662.9364154816567,802952.6071304053,686049.2279499647,123801.88234526949,66290.71491828226,16391.824055882815,29488.577923039626,11462.12440099121,2656.322931821029,3178.5140755973493,364.3462464302934,435.2901889478545,1045.7657673722,7.693842521319913e-06
505,-516.4381560975005,744075.5241947727,595024.5580096861,123151.28569363074,63319.644662768944,17050.010536778187,27943.47635560078,10754.737659008548,2612.3820259996464,3159.3480576531815,413.8476470899023,449.6480035159278,1075.881861175823,6.082392561269062e-06
506,-498.35979499845206,765536.0601644893,626610.5629512233,125826.85028214409,73778.49443812111,16751.865878942197,27306.05800346776,17102.71362511447,2488.477493624401,2928.205061393181,457.59839307218823,849.3835048990203,1389.2716324250196,9.551278847171613e-06
507,-604.6037480700968,772080.2847730558,718150.9154395306,125305.98776961246,62199.97075656023,16804.206558552232,29109.028167383607,4705.609003030065,2946.3201232043507,3294.1670368213267,521.9306899124718,354.8206276741912,797.6761309713073,6.6283493027193995e-06
508,-510.32714845524015,755696.2875781754,698646.1479313659,120203.213355861,61244.603294251545,17278.90091332539,29266.0456432472,5036.194144564265,2771.2392486135204,3278.9014547120964,177.10650664596963,249.74352854736952,996.9336922275259,7.349375645519492e-06
509,-639.1922981115202,762840.7565732893,708629.3690187201,125206.20545588413,63433.51664588147,17047.58586043902,28628.419533083383,4575.352250723269,2882.0027362723285,3313.92579652055,441.9162741162805,327.7881723818628,931.1982205564655,6.621650651049344e-06
