sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_H_WN,p_V_L
196,-655.0914257575407,807677.2543203434,735161.9244667426,118880.98642190796,59078.97913624995,48210.08046186929,17195.613143499748,2677.3785433716293,3633.895635258563,2633.6155449400667,214.11202333492074,192.5262554903418,828.9231222858766,30365.220882303816,14577.8568162473,885.1906648020374,2.2994476881353454e-06,0.0001299587387264465,0.09521130617197403,0.010340286777159651,0.032025157125222824
197,-406.09052487349766,784477.208758953,721455.0563799372,117237.0620213308,68799.78421688649,51742.362910738826,16963.216512453,2486.545831884741,3491.7940997148025,2254.7810017647384,115.86992694412281,594.6496768587627,1324.0919209210658,27741.250771129424,31099.195612381438,1206.2051570745891,3.232403999249807e-06,4.307223896548612e-05,0.11418284106125638,0.01238816096246146,0.02296889806229486
198,-448.4914314041814,785038.2359951057,742993.6945762011,117827.5409871391,60459.29517930393,54296.45108322747,16856.597612128237,1746.1994044076064,3537.031840513489,2578.8950983049017,191.482293522291,209.31850396323864,801.505416254208,29142.384619270862,20807.201242144456,1027.2990552966298,2.6414932233088855e-06,8.503662035018328e-05,0.0881924646316777,0.011346403686725936,0.02925516264792933
199,-429.45425168015566,807665.5197564225,784517.2942776284,118821.40469721041,65815.88928916873,58544.49718518745,16913.808166731396,856.37064619651,3633.5689482868993,2336.4557637682656,234.31573099949537,609.0749431682066,1193.0917030558612,28213.710057273485,42528.13462094546,1224.738029900762,2.9293942159246916e-06,6.305977714659695e-05,0.11132232756411896,0.013545157595218063,0.02496240292720702
200,-465.70806969393993,785709.1309425023,766699.1954572577,126162.0544953101,59569.49525608181,51515.85814697534,17043.022130271722,902.9887781083952,3580.788978578926,2770.1664069911944,703.5994339502599,243.68251659237578,889.6375892526579,30923.038896508722,11712.206820119802,860.1985916668541,3.322285570908597e-06,0.00012702703250339013,0.058909209974215976,0.012244913135105609,0.028163127615472308
201,-577.5737739469823,746186.4118109067,706937.4198477736,125353.45744331068,61423.005416141044,51332.91324474376,17712.90741817758,1350.8167754695637,3802.1806786555903,2797.9682779709397,629.1698189129198,290.26544031864165,908.3675045487045,28566.90584387396,16230.600676280641,1034.372981912565,3.845206853239288e-07,8.628220998319481e-05,0.07769757176307339,0.011542260154092912,0.0160000716831012
202,-532.748790352264,784794.7706639476,738767.7811128622,117260.23956785316,64996.27591306167,48022.76181070174,17114.440473903367,2679.951599921308,3318.142779985316,2306.627487507152,106.9982805178204,494.72592790749144,1115.4261078450709,31936.407031322837,9732.716763407934,785.6769794532725,5.703443110208744e-06,0.00016551686146194198,0.09289545499598692,0.010798429178458661,0.03336058531623887
203,-374.4881604897525,810389.1399597622,747499.7480966314,117515.53328333076,60549.40073683907,48000.00000048795,16629.33165863067,2987.1699099961884,3248.7945247126345,2527.2533961105332,128.23537575893835,244.12385894724082,711.8921500202551,28584.380333065525,25197.084773190472,1089.7079699102546,4.186810951405103e-06,5.7068869971938784e-05,0.09345242677032688,0.0105945812113736,0.01942801857251875
204,-422.3932606621099,739695.3407050654,697731.847503213,118248.34380356436,61500.27060547951,48865.28115178203,17716.25788269593,1865.7614084562772,3570.255283706498,2576.6140746292663,160.4390001542548,307.26806854099397,801.5654897169791,27485.118015763113,17673.039252931136,950.7962175542133,3.2581899540613135e-06,9.782373288034027e-05,0.08834481697124986,0.009454428484571864,0.025499874238984362
205,-495.4123836416008,758963.6647507969,715004.3730205294,117091.01374409682,64353.74793952868,51313.13775046608,17416.856624040876,2272.5798470410127,3327.953250470624,2373.983056109188,77.72415162242315,364.4121168728297,919.1961290099529,30390.80436544673,10804.550473966694,893.114239528988,4.303948596054196e-06,0.00012788160704080607,0.09922865922362427,0.011532650340489475,0.028349206718992548
206,-457.0715258685298,786811.1399135758,734988.0267433855,120118.30576426402,60840.31285862335,49305.03753662515,17085.52682825037,2160.5591519590353,3477.4553789869833,2548.010930914275,277.65731338638346,258.5547369898771,863.4048650181795,30687.99934244728,12275.82318456583,869.4633886408201,3.234188261132374e-06,0.00013799423136257367,0.08578722768144145,0.010740907833938664,0.040152887450061736
207,-554.8817354293573,806437.1901528637,761611.0675119109,117351.73394360182,63698.64285609068,48000.000001034925,16675.079355710663,1968.0032909412216,3390.2139286335346,2352.6974812515496,113.63318059319202,331.6369092103361,1128.7863774095135,26901.977197875294,147767.47765903873,1062.2526244864746,3.5007738739050255e-06,2.508007637016559e-05,0.10780952561163022,0.009676044003458138,0.023963275282809317
208,-499.6307961999499,769675.285065862,731639.2230186264,119027.6419782505,62573.90994073692,49403.98394575122,17147.784530329252,1765.9115873016265,3594.5783703463017,2580.58738679622,207.09780674387997,366.5575431418668,1027.7056461589489,28915.52080713358,21162.365008422967,1010.307989166553,3.7341769786215857e-06,8.97781178475188e-05,0.09610736409491451,0.007173209869708217,0.029772059415407563
209,-477.57753462555786,759756.9936494739,678824.5642597858,117267.45385918743,59693.592262783866,49809.09397193407,17617.84867311055,3697.7669605368033,3346.3797547586505,2398.674750999581,96.66736893246635,170.84542763213227,808.8908878683716,28117.52434506076,16172.700341950138,1020.3812098902293,3.579747703584258e-06,7.587589838364218e-05,0.09427193174039593,0.015075781660889258,0.025752820962779262
210,-633.426862207277,763185.7911223184,702236.8563793513,119022.91678450732,61289.10030353035,51446.11605299556,17401.556594718764,2304.20887465917,3673.5740115692925,2683.97940216102,174.80200730425608,357.2902228864348,1003.15944806733,29868.29543987342,12427.698570404242,858.4173239384004,1.9662348686112374e-06,0.000147975769720678,0.0880475903113814,0.005599576654793957,0.034242882938033174
211,-645.4315871037887,782278.149811338,741498.2797889017,117710.2186074026,61241.88777445012,48016.432872934936,17250.78842855649,1890.2595572152582,3662.43123354935,2634.4604234369112,162.142010636646,251.001194743844,948.1655018466287,29530.326802883093,12098.13514602739,894.3107727859226,3.1617504930300945e-06,9.977556264707144e-05,0.0868504559679995,0.01056414932724462,0.03147367450107448
212,-455.54053886901437,791010.2691922635,732317.320212822,119576.50353070434,65833.73046687292,54081.75572918393,17159.524883826663,2435.7972374338838,3537.2606239632255,2719.777593108334,217.7510055658098,421.6248244045579,1266.3700060937654,30220.078882995218,14906.424324122137,972.5976667779877,2.3680230705592934e-06,0.00012073606449613771,0.08745672863505198,0.00829874346663727,0.030701952019714714
213,-600.4123415916922,839923.5754091416,772855.4513272473,119833.02514030074,59673.066806612456,48076.14741729102,16073.277669990952,3135.9208078413258,3395.576232688015,2631.358739754524,254.40708205519823,161.38566219005062,731.8323120722738,28846.298388897714,37997.53026002999,1061.092162858032,3.879918104025554e-06,3.4681926099684084e-05,0.07398817468443307,0.011312205677447918,0.020815651023129256
214,-444.39063701791906,784428.9339937653,675927.3694622,116585.13085732775,66183.28256224189,52037.04697792475,17181.635789063534,4614.884513671064,3548.5732897421794,2347.377092605885,61.863782537795736,540.6703780201539,1112.7741066157455,28683.278770064386,18488.64896569674,1009.828238128194,3.708646979996996e-06,0.0001072641774846105,0.1104013103453496,0.010232148665300738,0.024121551812087215
215,-556.300771454353,804308.0422230243,751707.7027156906,116438.2216136849,59232.31061717026,48679.997907525205,17047.065503502086,3016.349158849487,3041.1660869406164,2450.881047393132,56.181679217979465,179.5488614489262,1078.856028979792,31319.013436982324,14745.954794368452,945.6785406566922,5.6209771729026015e-06,0.00011345015257624173,0.08951713436918325,0.010128773302372817,0.024763153594775596
216,-576.3866535008494,771535.9320800652,749141.5603543137,120344.2476784398,61652.00376714892,49941.125476348185,17101.571306395585,822.8853623030531,3884.255262897325,2887.3776451840095,257.43495332508996,258.2645629679433,862.5106213670776,28369.342566592128,20950.125635438366,1006.4414382482721,1.3297779573804164e-06,8.061864237528463e-05,0.08748277797418838,0.007336285313755238,0.02054850191892649
217,-481.400176578529,757717.5702711547,685234.8134995917,118827.60157871772,60898.78023068621,48936.30656440926,17457.71082008093,2572.644155922358,3711.978833175923,2845.260923210564,206.52521849699983,226.93751549480592,951.1243225505995,27170.759545222496,26956.300800971836,901.8806065475906,4.401884583997023e-07,8.144693293843377e-05,0.07895210855023575,0.012047404700367408,0.028065704262484458
218,-458.0416736010157,793211.6661528216,764448.3875835631,119912.19379618592,60106.97333623446,48136.03507279358,16834.71086007503,1154.0947220695614,3852.523161954746,2840.7666631610323,261.4064400591109,241.03437382916513,750.4130591184462,30237.26430952814,16317.02633439364,866.2752899471236,2.6204734293519255e-06,0.00012215773650442254,0.07464329580475465,0.007970375356129239,0.028562248810819937
219,-531.3394186111498,772189.1974758698,716000.0221613245,117611.05455594976,59230.85145330224,48592.306998047934,17033.807821416533,2790.2735959852994,3138.343265287098,2321.398579392498,124.43207971106304,187.6829548488126,691.1195777418784,30693.329693354157,12362.81282440462,794.4557518033023,4.599874527683151e-06,0.00013804023263436712,0.09246452065046236,0.01686135344637633,0.018412915971295886
220,-631.8698125094907,764867.7723947223,730715.7017091013,120087.29160059866,62315.83910887144,48000.00000030096,17584.665131671336,1352.2595075956606,3829.6292874405917,2587.030326372898,258.6481181258948,298.55662970164934,793.701214686494,27459.25189153388,22206.907993581393,967.7924439665826,2.3003802650591766e-06,7.563055244158862e-05,0.08396725292363433,0.015029865321428276,0.01764826631790267
221,-603.4729302956353,785162.239674268,702469.325028224,117448.02959743794,65965.910631852,48000.00000012924,17078.660228248125,3052.4095051522254,3681.5865958610457,2508.002811061657,108.38839639784298,496.9665420294061,1003.0810691567925,27740.64847497702,24226.122300979972,1097.3666166622286,2.0487836794164674e-06,4.3576405717881245e-05,0.10966186396706883,0.011081160117532593,0.02320729661810379
222,-615.1584091371191,786855.9428042308,743557.9135298278,120889.10953150343,62897.71649739881,53965.970299154505,17040.50289904571,1867.258253428641,3768.551331849688,2714.0589318990565,279.6596946780195,341.8382174883622,885.4116550032915,29548.870637960597,17741.476690015625,1021.4279181156363,2.962195614749231e-06,8.690466933839833e-05,0.08831203499346159,0.006684317359177828,0.02647539177681323
223,-482.13205356862284,802925.9308259514,748655.3515733244,117624.6915022655,65465.12305290236,48000.000000336775,16403.57506454332,2115.8503072719523,3570.8318599373947,2636.4731192517443,110.5647178832756,457.5766392284553,997.3355929050027,28684.082374526923,22183.190912658996,909.8666282822456,2.613318629823598e-06,7.448563277402197e-05,0.10023227389446346,0.007567221994333888,0.027022570343935817
224,-711.615863355353,827744.3548251382,766531.8322442765,117446.94354225988,58816.39137783567,48000.00000123965,16649.751707447867,2637.0588483794877,3486.7968275968283,2510.002247469301,107.61886104960314,150.4361167073976,939.5747454154649,30173.36879926567,15291.689504986653,902.2103346939128,3.8061926312875716e-06,0.00010593670921740847,0.0965280514502846,0.010184742108298795,0.02393404606104213
225,-499.6428099701368,784480.4772284675,734855.7864936828,120268.95653803424,61742.67268467815,58216.72966831812,17167.162993823,2662.858040457691,3357.8714492849126,2638.6259586696574,264.1981497762781,282.2018699713899,1090.8342826492674,30012.214080772286,19605.048348804143,1062.234272932476,5.139645613569139e-06,0.00011008175229761833,0.0712557560551523,0.009523681589055095,0.033320048374978935
226,-429.6494092595001,776273.0163592261,692986.6449281636,118121.929349718,60553.448117334796,56226.2324070708,17244.17339901013,3734.2205257851274,3483.2687784650534,2458.103877657542,153.2424559560399,252.75954207133125,909.6574462498841,29089.89467241292,17170.058014636095,1060.2071671254719,3.4933330318560316e-06,0.00010527404120997121,0.09148736860771536,0.012033310755408439,0.029010332080782183
227,-456.8935218254405,773452.6748418643,689434.9371363126,120161.72735641942,62637.70930443535,48000.00000025841,16954.697886557948,3199.301161895049,3617.5798298024047,2645.690712480292,316.2157313533446,353.638260387005,932.6081878773917,28245.489921442557,22461.615732117014,957.4299020838392,1.5958860675529048e-06,9.707976700638693e-05,0.07900296777137117,0.01303808453080665,0.02358033901386179
228,-466.151260199971,771986.6153423918,667497.5806530772,116972.45262225448,60249.12149750899,48000.000000692926,17271.778280053717,4014.7413166122406,3779.4604298648605,2580.069386685888,96.28518998177643,203.7541993159885,855.051586987028,27554.19529527073,45004.97582539934,958.2246002962169,1.8241977469145846e-06,6.128817760636088e-05,0.09877326390620018,0.0089646415555928,0.020083723592757244
229,-374.0455315489263,775159.489336754,696610.1762614443,118711.48103596912,59734.59272691501,52368.10161674303,17108.95362870426,3130.0579777494154,3727.831598528519,2584.8057316058093,202.9808855767687,172.65464271143014,816.1330347088129,29106.52215229979,17100.594622514047,960.2110970334345,1.922836264757698e-06,0.00010739953885283008,0.09250920038499803,0.010085949510515094,0.026353436211632712
230,-498.67336553875055,809672.0834070167,765609.1127558858,118376.72165088476,60018.3893316527,53708.96921455125,16599.77146908124,2415.956860079722,3130.848647668267,2553.9049303625666,167.1733786465641,218.48921606957512,813.6181861992764,29833.09238476768,23300.49755371406,1060.1210579285462,4.8342649777879125e-06,8.171287724880949e-05,0.06637194213234908,0.012049917963234208,0.029366958682567543
231,-436.3377685485432,764896.058436055,701920.5696451078,118749.02349966147,61751.62607714005,48000.00000140498,17090.735500401002,2514.1976889045795,3700.8816095576185,2754.149578099141,193.0483484961175,319.1271902347543,886.4642802465041,28630.054640529674,17560.05100223109,911.5466697991404,1.7724486056103364e-06,9.66337656595213e-05,0.0801877344832314,0.009899089412406392,0.02512883321859711
