sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_V_L
212,-685.9610639027236,757372.5012940426,663634.8367896028,118094.11328249688,67438.48832200414,48000.00000017733,17809.36482939712,11356.257072777938,2627.057428014822,3025.47853317007,123.8842738109914,861.7988393444688,1566.800293691976,55805.06193713925,3329.72871441147,428.43389577622474,9.549216083251186e-06,0.000466773270065261,0.08747760289860854
213,-572.883547488183,791344.1562271707,663555.0318053465,118245.145387559,64528.78131259421,48000.00000003715,16836.63674057052,15780.030505006463,2578.248013222316,3003.5751855996014,115.41288284240535,573.9788508015976,1141.9559701582511,49695.26197721432,3588.2314799029455,450.1997302832868,9.699969155519807e-06,0.00041607498705488374,0.09449593733895201
214,-634.3300903234369,777912.8053951378,631332.1828525909,121554.18649290719,69390.4837806027,48000.00000004602,17477.82552531528,16643.504404422987,2629.3389429363187,2931.7449827476294,219.18123120244726,864.7813103210099,1650.0739658511,51582.70058340047,3362.1531054691377,443.04888759067654,1.024915194852737e-05,0.0004413631993269198,0.0958934886420916
215,-507.21781294363393,793179.7140354357,702750.5644135524,118648.09569624868,60273.0205742879,48000.00000047806,16898.305225699856,11187.24629556057,2744.8580645119337,3175.1746116448603,131.4369800230329,306.24544012687454,929.7162534665383,47851.86032956885,3850.1578710974754,495.9382021746922,8.816199422079422e-06,0.0003634833900782046,0.0780042307763341
216,-656.9067360312083,762216.6382697822,721547.6783972398,122069.7079547525,74171.19806723224,48000.00000008592,17437.43671562976,10987.323758728824,2518.649249890602,2804.719146992932,308.6347640750342,1321.2938150728546,1435.5058852522354,47043.011923944774,3936.0672292261174,480.2135559419577,1.1227749394894891e-05,0.00036156326528812515,0.0798828737220865
217,-527.4601528003884,781565.2299315643,745869.7053985334,122867.20480909626,70703.25687041026,48000.00000003281,16967.061938862644,9989.768650255468,2885.289078782758,2841.0823982999154,391.0687314760314,1188.2723967265013,1511.5640559431909,62173.44316137402,3058.9283237435166,409.98949929831355,1.065412760023504e-05,0.0004966518584361091,0.09051976851747458
218,-625.1648316813452,754928.9617777353,655429.9095710415,119485.48580695511,69948.69205851821,48000.00000000092,17414.006781583248,19882.113724236915,2489.471370580204,2874.847450964581,144.68145132025143,812.9399201749221,1549.4800047912483,50941.50901812209,3579.150333512058,448.9169995511915,1.1302797250216844e-05,0.00041890869075289115,0.08972103447690766
219,-556.116835298254,765606.006159356,708456.54495678,121755.1077571305,64898.87670545007,48000.00000001797,17527.061236259786,8124.420003164013,2749.589758674915,3042.209684240956,248.83503463584535,560.5651730794887,1307.4225903974589,52483.26371106819,3132.2853294228007,439.73404315184354,9.684277453070763e-06,0.00042121350124950667,0.08749926208961012
220,-688.1961252417877,770186.9054535493,707746.9116525471,117994.77764415146,61776.73989206729,48000.00000022201,17778.5527766877,7433.481790209689,2825.9763394080214,3221.671677023859,105.62239614755164,372.7708778221991,1395.2473529041426,49735.7101700432,3374.5567429596954,469.91303013834334,9.44087396349053e-06,0.00042975980167886255,0.09451886119969963
221,-748.742952685097,789038.3065118585,693720.1237346254,128715.16189491225,76030.40021668168,48000.00000000134,17276.676712209057,18327.814585267955,2597.446782111327,2821.5908533836573,452.21014830860304,1454.3559989615346,2031.7812355459955,51923.10106956492,3423.5365397883743,446.3737763938922,1.0487447597187434e-05,0.000415347235700899,0.09093671158182935
222,-593.2197193832061,740844.6725878367,704910.8161465463,121012.91584122372,68533.52726522881,48000.000000201544,17801.81179773475,5068.014659039869,2581.1962010200004,2991.221404091697,233.4786540208844,966.2617563315052,1393.9939421333454,44711.241505845835,3903.6584339685555,477.0661538124759,9.930548490129552e-06,0.0004046521986258712,0.0760727346168116
223,-840.6014213644586,791511.8515417663,654317.1768409353,124305.31434096461,76396.97391591127,48000.00000037208,17145.32506959628,29009.849467298478,2501.167290903725,2736.487465156572,353.97819153708963,1285.737918972639,2175.3152231203944,49897.96258697771,3740.5373332342924,473.4424060022397,1.230011944467463e-05,0.00040602682203114826,0.09261096253673619
224,-845.9491329327648,717815.02037349,564907.470403631,120062.69312097966,67754.96082263844,48000.000000083965,18056.25511434883,10393.73254018611,2832.0030049770753,3061.3315640034634,175.72939353886957,959.8076897761439,1199.1635389187986,42541.06136567956,4373.39545180095,477.1826186324647,7.598625183865229e-06,0.000390146098001199,0.09697723194740861
225,-654.07720147285,786027.4310127994,621137.2559223042,120526.23199920468,66819.35757166575,48000.00000000433,17189.23472175279,16205.784850829348,2583.105185701376,2958.9308141951738,253.72674657708382,932.8435902011147,1428.4225916313862,50514.52036361726,3550.1494824344295,457.6329023807591,9.457472467011142e-06,0.000406416510802342,0.08503955826757931
226,-712.6926667653786,756385.2371853658,676426.2842040329,122571.52114710792,69956.5220642857,48000.00000027172,17435.213331600033,8451.339522469874,2805.6885453324517,3046.9952109305345,257.8194378617196,916.0442685055602,1441.8818542134638,58864.21198786608,2944.3771828291838,416.93347290694464,8.811559312826144e-06,0.000485334910635309,0.07834523668368588
227,-632.373306774318,826653.9399475169,774937.5927880072,123381.84506068265,68131.87010126706,48000.00000007936,16474.86046263594,12841.968489805371,2497.791605696457,3009.6741015485563,335.52552704065914,787.6013191760253,1413.3665413313315,48749.38009098803,4057.185066807926,474.4291552332509,9.92041743550785e-06,0.00038342331702598807,0.0832190856295408
228,-567.0745960839818,777648.3862087658,712727.330852186,121481.01702076959,70650.48142431049,48000.000000012595,17067.317778449884,12045.498972673273,2713.3406551812036,2943.5714259065176,296.5070367153064,1033.9604390895288,1334.139001822104,48678.51265877074,4170.308808196413,466.19432879247654,1.003318367794578e-05,0.0003904010485672088,0.07569616042141758
229,-758.2261815167456,776457.7730709667,659465.5966930654,120342.463402023,69332.54505430488,48000.00000056878,17252.144187810598,16949.762051562542,2717.7257957134375,2960.537350918795,241.5691601018737,976.1815740328096,1754.9624721388407,41724.039240213206,4730.457916220471,515.8315912280136,1.0127934755645788e-05,0.0003395701929859437,0.08504709441313212
230,-862.8997627421556,767425.1394288823,755557.8544067184,120294.86831766405,69758.04610017082,48000.000000275046,17323.9983662303,1616.838785157702,2899.481809603111,3110.640508109285,183.29322398601627,916.9396212957155,1443.929573636669,54282.06563035813,3275.5512970096875,450.3305455967327,9.070810404976298e-06,0.00043560590682407697,0.0697801269098749
231,-773.0454623736173,781180.3433446377,765011.2211234845,118745.03270924401,60027.107411124365,48000.000000036474,17109.075223703905,3053.291443126383,2666.6132139748715,3096.7290234700804,150.14754313860786,336.9070669038176,1030.86111527397,45091.967021174205,3773.9529083456364,505.55801060104125,9.798192139683941e-06,0.0003849384409587078,0.09748378284575399
232,-654.5871137018788,771433.4676439788,624934.2759510431,119291.92764630339,58166.14327019068,48000.00000001686,17781.260271916875,12451.971283224073,2837.7651470332817,3085.6272863581225,197.74959119561632,151.57952731505296,800.7705473678384,49554.824412140624,3735.96386377305,447.96569396002104,8.940144622428717e-06,0.0004686423878915881,0.09696799721646494
233,-743.8413062690457,740522.417906008,740130.4712428135,120688.62357437212,69730.83165093664,48000.000000019245,17660.54741020043,116.5648092770136,2725.198135612589,2927.0444456488253,229.87579266374965,963.475349628024,1275.0904069854303,52362.55281424905,3359.1542279709256,422.5156801663328,1.0527311198266793e-05,0.00042964585986940515,0.08248500858056743
234,-618.857647454512,779390.075222061,619388.6833117361,118300.03487892056,69354.06929319318,48000.000000085325,17152.978762187206,17012.395035284317,2652.742421399157,2828.602870974261,130.91500939900337,800.8620332057116,1451.1779958848763,48927.596308340246,4054.6618477333977,464.5903945145026,1.0224843843985338e-05,0.00040309865856479163,0.08722610015540909
235,-460.2754865461689,767929.0182696752,666519.9554097507,118987.61600144708,67275.89829869762,48000.00000033157,17239.016620066363,9529.982854163267,3018.1466101313927,3097.866808981877,172.13013399177382,810.0577536265525,1461.5643584174395,45034.09567289311,4249.825269326561,482.3806142644615,8.80891466150526e-06,0.00040332643061889614,0.081404574856052
236,-546.1092112010572,744567.284064771,743961.793677345,116945.31200636998,63567.14896234491,48000.00000019592,17967.184371491923,116.23186370729321,2595.530075462134,3043.3088796217166,54.40753873944551,506.3804686441132,1171.7998844841293,46682.13214864137,3721.4275629935278,458.99798080323256,1.0204455776767843e-05,0.0004184534291512266,0.10308868257447278
237,-581.2049227474442,794877.5375052212,668544.1099850334,118332.09002387073,64016.06868488257,48000.00000008311,17284.36708060458,15152.086918848872,2665.3328513497036,3068.4628345650176,118.91247188739744,564.110068965527,1305.1383952703864,47638.45897902424,3875.5293563314067,476.96009882432884,9.727427911440453e-06,0.00040202334687382767,0.09657774921527365
238,-531.8671698657303,789158.6256413969,755182.3135342106,120670.60852865409,61743.670169469835,48000.0000000213,16800.261283646396,4519.499985644498,2828.3634749802677,3183.5278645191456,240.3096087817567,424.75685132475115,949.3666879667888,41775.17749431081,4429.9396141834295,497.66717122693683,9.179713476781053e-06,0.00036308535609434864,0.08375963299858705
239,-480.7521567497505,761219.4008268018,728179.3565438502,117951.6853396803,61689.70897317675,48000.0000001329,17391.55927666325,7026.7604236567795,2591.71912428089,3046.272741584467,111.44783742709664,351.79956812556645,886.955272200573,61841.90502896553,3028.9248982965455,398.8409610747748,1.0439157022979288e-05,0.0004671466927639403,0.08266177872047743
240,-664.3003468122032,815666.0544289143,692155.1411120179,118502.19160129088,62292.43682223795,48000.000000056934,16919.62647767395,13520.734439957627,2819.1425378696217,3147.53729879186,135.84589350181432,420.40833947647053,1059.9490477211082,50353.00275282114,3607.0753433206646,475.25222903633255,9.428991752018628e-06,0.0004254250684609423,0.09576844591991472
241,-697.1707478606497,779515.0931547302,779235.3062563286,119760.75340650535,64668.38919138321,48000.00000003997,17279.890987116738,100.0000000006462,2805.6487700299826,3010.6483256585148,211.63810133269735,578.253281050483,1131.8619987664983,58044.85507504737,3177.124347890886,420.29616251122656,1.06183446512905e-05,0.00045203556222481547,0.07699728197666164
242,-603.7531915529776,792347.0940979796,749346.5446905727,121320.05976723312,61980.43698597954,48000.00000067127,17161.26154256954,15671.882251461431,2484.7616566391143,3008.7139071166107,231.25357773493332,446.4481940684675,906.536285017287,58898.4614493512,3303.8047148552478,432.33683976196295,1.0847770049762318e-05,0.00045515467067484426,0.09696428001483874
243,-518.5511710935488,793012.294266481,733684.4985781583,119487.21011662408,61434.20505769395,48000.000000000146,17066.93504083334,10396.357429690761,2793.9632713333253,3030.3532869697633,156.07949228225272,424.35334685346777,1194.4413028458935,46508.996422932854,4137.8582638776015,506.08387764221754,1.0309230111377602e-05,0.0003648389864037779,0.08521821241082442
244,-628.7144906029737,793280.1700046385,653232.6450217121,134675.8214125897,89654.28392735774,48000.00000000032,17392.81980404095,19350.16240418324,2636.2704186061023,2660.895762839415,789.324823375058,2275.7535975240603,2770.6184891653575,53552.17597986654,3183.654751851355,417.3201707252913,1.1060978226154884e-05,0.000417617275504771,0.09157242839636556
245,-632.4502060269497,787645.170808365,652377.3316912038,119346.07664314419,62799.35119001548,48000.00000048548,16982.513012385207,25950.939809244268,2560.979413150748,2882.3072309843506,183.45282156640857,440.4884838080202,1032.8516561314964,47095.18902376693,3975.6393031834923,466.6407970119064,1.0569920262404126e-05,0.00034445192309702326,0.08788419108944812
246,-634.8173192004133,759268.5701523549,758963.7356982549,119392.67833695274,63062.617625808,48000.00000048147,17330.517113783386,109.28720715181171,2699.9099880955787,3028.713498859518,165.5567155009033,596.0629433567251,1080.522382461296,45123.39300521595,4289.052866708672,509.7052389779593,1.084550726567721e-05,0.00038006672248959027,0.08128193524522062
247,-677.7572396488506,776755.0816861753,597393.2902104842,122492.14642019417,65467.77347560677,48000.000000452055,16955.646251124996,15206.741879271778,2570.449549055189,2974.4768583835457,312.93515002794175,629.9441065388728,1270.7086858264302,40204.02950190193,4908.770324243992,543.2726218986537,7.821972494928613e-06,0.0003321027509266751,0.07469234762920396
248,-725.0047916614684,765446.5169528489,710148.7840478944,119011.05851417554,61878.70063724024,48000.0000000045,16987.7391780896,8588.664997252823,2515.098484688301,3008.9725813430573,163.45754872559218,424.8482915453735,800.496665266116,46479.666426776945,3861.3118024967384,471.8371808926468,9.450416617769063e-06,0.00038364797054904194,0.07603377598460043
249,-565.894488719418,786674.4481346296,683444.3258647426,118629.89351964329,62939.64445359233,48000.00000030327,16926.767883186956,11111.657731557732,2893.5986495240586,3111.2889801432398,152.54968320159253,507.81798759264257,1101.441211770601,43930.986748776704,4159.809195887355,494.4359544960961,8.505033537951617e-06,0.00033882862444769283,0.0673710826455971
250,-636.6650490656862,803092.0387517178,802614.1188594252,120309.52892830531,63802.47451164299,48000.00000000049,16625.570215637712,106.31513408702851,2804.7159079027165,3082.8881535056403,194.43144471579353,473.6554048076355,989.7963225981163,50911.681622957534,3536.084181993851,470.43622452881135,9.77861550753364e-06,0.00040406090797448296,0.08249005025726776
251,-672.2622614853975,743522.8537857214,682324.9620484153,120413.76513864615,60167.99152219421,48000.000000000065,17875.87727325976,5503.22498226861,3018.825131318701,3276.226606749996,239.57002513317815,315.48453890949986,881.3147458923662,54607.21668597149,3078.521862890104,427.7732133987634,7.368464852858253e-06,0.0004660675050807762,0.0843160411262822
