sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_V_L
211,-704.4649196995624,766840.9429053118,718564.3833930602,119081.88256517143,67098.87097178643,48000.000000115084,17511.368377410734,2211.956588102467,3668.2859527342516,2880.7252147395384,195.78679259263305,551.3536036401154,1368.1068602010967,36447.94016359138,4962.87131542333,616.3057787695191,2.9929769139573996e-06,0.000254199131529662,0.07943859195935532,0.05426526593930586
212,-497.46690813949493,797998.83773864,746639.6036420303,121580.34721127976,75136.83125207025,53147.45108060465,17016.13532019164,2293.873029889903,3439.285059159416,2746.732036149923,271.69576729685593,853.5599827614571,1899.6364199609877,30824.162046194968,13535.7286334173,922.711750659757,3.1595128106168065e-06,0.00013300067413149217,0.08823266589314281,0.033475194434850426
213,-682.9561416251584,849405.3395018077,800802.6110199671,120430.96500056711,65460.995589054044,48000.00000056418,15902.619073288122,2256.285956761584,3449.917982765623,2881.533810828674,228.4042630825873,411.6946793028981,1075.7916088843317,33719.01437569847,9426.42756301327,765.543273714349,3.910199410850926e-06,0.00016395920730128183,0.07139583508247949,0.033802275825329735
214,-502.5756991522065,788117.8933847198,722537.1270863393,117489.91139265646,69740.42231521453,48000.00000003059,17096.96787709806,2677.404350166758,3738.498886367165,2615.005296530256,84.39631522751006,785.0506183315198,1346.48767432125,32311.230764541622,8527.625386035246,735.9285892899586,3.2751522885675482e-06,0.00020794845309428936,0.10446327529621403,0.0373321093472562
215,-612.0532554479914,814545.3064899464,722181.9774700751,117390.21658544436,60511.135713629745,48000.000000773674,16867.563718929614,4295.513183661347,3271.2514851034944,2818.4167361566856,82.48085474344921,255.93671687394917,1217.8277540375198,35800.39845600733,7639.428329211144,739.665867859859,3.9455839083791316e-06,0.0002099036242888774,0.08373574949846685,0.03714041239791818
216,-609.4521139607424,785216.801605307,752323.1896729539,118262.41867343562,62724.77754932235,65839.02065358922,16853.48993935813,1178.2593373918305,3952.841910831374,3086.199090742328,132.34202227244307,316.6719526643133,941.1741658158368,30887.760763380447,14177.97366173612,1144.1025452517404,1.064335646752626e-06,0.00011474718657305242,0.08858833769782287,0.02346195116117216
217,-572.8975085365635,777218.5923657555,756483.5880907723,118397.11928268467,67121.23542508828,48000.00012145086,17123.26734237489,778.5541341935325,3683.6645584794087,3100.813190004896,137.65902266601054,533.6620511770636,1403.7663616802006,31176.59475034485,10071.05298922454,694.5678408874443,1.6658471417928212e-06,0.00017803974462799856,0.07380906548221351,0.041107456169998544
218,-496.23298344704665,778488.2388592532,730181.1577514473,121161.1061697974,62776.236881999954,48000.00000134129,17037.689220024506,1779.1467039941565,4015.731171257612,3140.4632306647836,286.984513028045,407.25295220863813,916.0848709136525,31772.54977498039,10445.304228100278,757.6667769403952,1.4064758034972014e-06,0.0001742824876040277,0.07182680866311447,0.03551759890917388
219,-674.9142133004385,806601.5079728105,765380.1239281194,118956.78887265653,64211.66288676051,48000.00000029124,16461.210013988308,1950.365049521532,3292.3385246444395,2759.5855593166193,142.10896080649457,488.27367017488547,992.5900622668472,40025.786021844804,5374.948110318653,556.6837180766724,4.160849425446252e-06,0.00028052528605005664,0.08282794737806694,0.03886434974077394
220,-778.2652948692853,769815.3677743553,701239.8103437604,118661.74778076707,67053.41034778273,48000.000000073815,17460.443666412797,2371.3000951670797,4115.0267210914935,3015.43289505577,138.10488506151643,565.7220472412273,1064.8013479343285,30758.83447128953,9672.13827575489,763.4570781742884,4.919971069389356e-07,0.00016930184653095505,0.08716858749747286,0.026815817300764863
221,-682.7291805668985,751665.2193379588,648734.4564691188,117227.09731181203,69150.32409664622,48000.00000055079,17565.95845994395,3413.0991005925507,3892.94495591261,2816.097372601649,82.22411890706611,706.2628692884266,1196.9392624554084,29751.082291383376,9810.976393568591,856.755315546572,1.1049527172096099e-08,0.00014105582788801914,0.11010686146868945,0.0332816054378366
222,-641.8588113039286,800249.9185820144,733789.506356425,120519.13713546102,65131.43286663189,54027.866948393144,16812.474230030082,2745.653048144489,3837.5702325566585,2890.7155335333555,232.8074323919002,467.57697980836184,1023.1364888436367,32209.885774382852,11160.082627146034,885.6631057355779,2.5197968773970874e-06,0.00013707208857655507,0.08744394870101731,0.03212829191281252
223,-517.7402946690286,826303.4608360386,772788.2744895677,117230.23680143154,68804.2302561936,50613.441698965114,16009.822616882351,2061.8288676427414,3618.481619169523,2790.272217139584,82.09770879210464,647.4586176511781,1189.7459447927224,31048.42995379748,13604.361719158764,846.8212131452079,2.6320301792194483e-06,0.0001198501975047328,0.09977228718698122,0.03203542388911383
224,-765.4479265830921,817922.3553558306,753055.5025837995,117412.30529228333,58644.39694862839,48000.000000040396,16813.428266027502,2553.3766382638055,3659.039274515682,2900.4119744246386,89.61670394817483,154.83315644447305,970.9095384499615,38132.70159769808,5281.8337218523675,600.2821789083151,2.8209437306262856e-06,0.0002761323944699702,0.0865405166077473,0.04732353769536898
225,-547.895123341329,778301.2818059181,757529.919853349,136066.48570091568,92027.93474875335,52103.16216842275,17269.111002506917,1498.8976960451635,3124.824249318547,2366.526491309274,874.9752294931575,1818.6457736646096,3352.2958046205845,32281.45587054462,11056.973617558884,817.0731884223708,7.1543340387465014e-06,0.00017380348541568428,0.06992554071250608,0.04280284432756472
226,-510.4950675747946,769094.5280652397,678019.434707359,118114.03725766372,62961.429275848604,48000.00000002862,17353.93579856821,3742.6226336910613,3639.862577822418,2833.6450036474157,122.45391666123408,409.08504168635665,1102.432557996546,34108.260500405,6659.778614532594,666.827198592902,2.4203794264699054e-06,0.00024235355117156,0.08393640447376545,0.04905959293068171
227,-559.3910881561106,760181.6404195072,674217.5027884141,118143.0074810575,66382.15723439334,48000.00000045461,17132.31977696501,3137.6879685194895,3718.708674839993,2993.1804896300805,136.7243272459551,597.2898514656678,1185.4306744953983,31813.49155381056,8732.199117288887,729.7592496532635,8.964820796841249e-07,0.00020758203051379946,0.07767742712442273,0.03660712610073453
228,-516.7413993472584,776565.1490956306,703467.6169415271,117471.91774815485,62083.906326275464,48000.0000000797,17157.16607584291,2555.719635691929,4095.051489542705,2902.944340749922,103.50962490506741,299.08040613525486,984.8203023022553,29950.00265350988,15762.752789903341,801.0654773616633,7.448783992365861e-07,0.0001312776229711434,0.09599804005906208,0.027198541678110318
229,-427.1780076329592,793312.5302531682,698754.0520114441,118202.31200489437,60497.84708997099,48000.00000035963,16830.99924427457,3768.7011527834356,3765.6844449517093,2958.0125742302184,139.77397426245844,217.94874638531348,892.4719680800848,36155.63430773357,6240.793876065076,624.8485412850521,1.799019552963556e-06,0.00025636030521438753,0.07847934713105917,0.04842514244516242
230,-581.0825632185888,803491.1261926324,739473.6457103308,119916.86305266836,63246.51360487707,48000.00000113639,16679.125316428035,3122.44288041236,3270.737226529091,2993.7192064920137,198.34435944695323,410.3493577756341,1052.3320208866483,34302.057274926134,8270.302648159815,711.1318113294443,3.859799851850733e-06,0.00020067736291613008,0.05660045324085398,0.045615534209036517
231,-497.33452451064954,781919.9642133474,736098.1218183157,118043.62611711571,64026.32646759683,48000.0000000033,16794.95026607487,1732.7177562801626,3873.9824353792374,3072.2017566312966,126.29591131150407,471.3996634658371,1048.4053630468727,31908.570805861553,9549.1246994204,758.3659993279688,1.3658584543033894e-06,0.00017041320927894097,0.07813907202569281,0.03353726597056014
232,-589.6957183401504,770048.012140908,710370.1106036259,120136.89942519365,70112.30581350195,48000.00000065507,17242.013586632707,2814.387176592231,3643.028560188946,2768.2123608776233,255.84429978312906,713.0366325667502,1336.0943540932874,36792.21830226442,5537.001329506511,596.1810578538872,4.150703781801064e-06,0.0002513650357382769,0.07912333552218909,0.055046409915092714
233,-542.2313436542777,788773.7624497273,721475.2834342773,119130.32934685476,63615.9720886866,48000.00000001848,16987.0316359234,2440.14426169895,3908.492912791104,2948.719206190581,170.95725706818357,409.4929935140464,1116.9376918204764,33811.968463411096,7544.431715253868,730.2992605890336,1.6913048238522787e-06,0.0002090982237863163,0.08426754924631788,0.04472681068889798
234,-579.4581893292977,744831.2363666059,696059.7168008327,120456.9045582407,64361.89091978363,52478.26006186128,17400.322814495696,2050.4611764519027,3700.783013645658,3000.0588229397563,296.40885125954554,512.9574057254434,988.0183614748009,31158.67466028577,8347.662158183934,774.440718780901,2.0002468961624772e-06,0.00016361900831313457,0.07046825030612879,0.04332116462432165
235,-715.3120850182347,806101.9523676991,769088.1113018347,118210.14465692581,68181.40837877525,48000.00000048386,16816.68995906961,1723.06242519861,3803.0399649626734,2608.1523327334394,158.712963244076,717.3642245323713,1791.0049000064494,33821.62706950376,7616.599577994737,720.6540665156577,4.494111569369278e-06,0.00022962096716922328,0.09303717628914887,0.04108124336953877
236,-746.4146762732844,761172.169079968,696418.6021810599,121628.16135701232,63257.334146227615,49604.15862368999,17442.272624380683,2631.3662337490914,3834.812169155173,2926.75178719622,330.7953568634811,446.6267338184781,879.936577359324,28601.33334766162,16747.482149975283,898.6393812593575,2.244756860448182e-06,0.00010611744476729122,0.08070720052929851,0.024809088739110974
237,-650.3042817797113,805082.781947221,734597.5776110461,119873.60222971553,68392.26454468523,48000.00000027564,16977.78173932465,3323.96054295531,3418.9823083945453,2742.791236038618,211.75046713771036,682.3577360788181,1520.1678377989415,37175.04247028543,6435.7728940806255,656.2469425667792,3.6183681168780737e-06,0.00024255016931797648,0.07875540484069243,0.0414413589898772
238,-594.0913479750907,808262.9975649054,731731.8910023592,118868.42401895432,62797.296209315246,48000.00000021536,16331.390968423255,3093.1028463722932,3594.1534966710406,2953.9608669427616,145.21313327542828,330.92288259297993,847.5246181032297,31474.581921172274,12190.23634366805,816.0594567561567,1.7203601984045316e-06,0.0001270492198872496,0.07664466899790293,0.023378341044341652
239,-654.4933816277446,761041.9611992931,729547.8397793268,118355.38480617669,60101.26568191756,48000.0000000178,17737.497534704988,1545.9253204074546,3373.2363542444905,2932.171099430754,108.69056325404134,201.07782553866932,963.9218015981137,37313.03853878296,4697.328157995818,608.8727286465272,4.348175304509933e-06,0.0002923016522890955,0.06767276391979946,0.06876792625094535
240,-635.4581630250657,870087.5365298422,751698.7575776376,119092.17558505104,62672.49800836664,48000.00000037481,15880.88222607263,4764.749322529209,3602.8227802854603,2914.0137303881247,204.9153315975509,360.5124003063483,985.1129076277743,36921.35784167725,6401.606532357088,674.0258499174749,3.27395392339227e-06,0.0002643539947981212,0.08069624099768759,0.05995803923005916
241,-626.7711335777437,750861.910369324,692082.352341277,118445.61195615282,70331.76781963244,48000.00000019106,17515.78111813493,2240.113517247008,3786.752369044899,2773.5130460617033,145.87283664368667,756.3401255064465,1350.118678777541,32014.25879634093,9083.829320160718,780.7920397629988,1.7185450209907676e-06,0.00016072250750348433,0.09249980190149944,0.025134730032597957
242,-504.7783703405159,750775.3129674264,690760.863658725,118673.89676176988,62623.38811590396,48000.000000543456,17719.43858014735,2502.2106816691025,3757.5907664140864,3064.5037508566465,167.77686184240451,455.28828195606934,898.7295794565885,31896.376112672602,9504.958479936786,734.2309866922087,2.1403589423264577e-06,0.00019313074053492281,0.06836247854570289,0.03252238184194885
243,-538.8125046085388,797793.0606807476,731067.2402207005,118873.01839418127,69877.05693488206,50023.31005844018,16812.67301981086,2391.7212714251655,3920.4789631154213,2732.136120756596,166.90151848041666,765.2378132026543,1168.915972152726,32810.87849001761,9006.527027742648,783.3310252426608,1.8377640376829312e-06,0.0001694185769914164,0.10107239682307004,0.03313870741107383
244,-489.34627037415044,758448.7205371145,713365.5403101044,122636.52722663958,66118.99970758123,48000.000000284424,17503.289955383167,2108.1993277099186,3496.4341585821876,3024.3006934039036,348.6421571912612,542.3416468658245,1409.40121525338,36810.246520097215,5075.06955270072,559.888981983134,2.9606234227919814e-06,0.00031646606961758286,0.05351742298789407,0.05875751699252681
