sample,ll,T_NDH,T_OOA,T_LS,T_L_S,N_Anc,N_Vin,N_MH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los,m_SY,m_LY,p_H_N,p_N_OOA,p_L_S
361,-136.9693920669974,803048.3471554876,58136.35348621176,56954.390107888714,25377.114583711475,16656.064962231245,2573.6051500034887,29124.786671352747,21003.87841661414,95.09406870415428,4708.705250318131,19999.999999898377,1526.969294967828,5.316214394172051e-06,5.940900248988917e-05,0.1047439242122049,0.023475612449359716,0.5268756018890353
362,-105.07896687934819,789881.4254549922,54516.224151845316,53171.86560440255,17558.197352558334,16864.65483915387,2331.650696110445,29725.694079727433,18254.33263164319,94.1130312851242,4011.9349884593535,19999.99999999977,1494.9860982636324,1.9788977565513474e-05,7.305695060765089e-05,0.12092958408099211,0.009697180480739325,0.4059543242349269
363,-135.4472175442759,787316.8091780993,56477.68027411882,54488.6855597935,14615.051025400056,16858.13713983808,2457.7241637296274,29419.650873728577,16395.257289573063,131.54729802479412,4585.170024847088,1807.510143299984,1411.8210356668858,1.0000000034509552e-08,8.698974807897481e-05,0.11210819515706441,0.019502862166736048,0.37389370144671286
364,-221.05070494122367,802483.594137049,52335.53091846498,51044.460710515836,17992.65881350206,17160.859205051354,2436.6271068755245,27576.856718579333,27519.491149874153,102.13571193283482,7388.64734744021,19999.99999976401,1724.1301148782347,1.0000000097601234e-08,3.6042602868076354e-05,0.12609701822565833,0.02012696234700983,0.4422012616881393
365,-163.58219722611275,753552.4968313323,52796.79007966572,49832.11255688553,10275.294753144082,17277.506604193306,2508.0839510341093,28380.1307845527,25719.08401784132,196.98778250980277,3602.0727699730965,1859.7836149040493,1478.5534103189743,3.1514554408374126e-05,5.2819722654077634e-05,0.09891961792328065,0.02202297530456094,0.30330712935316145
366,-132.94514762750617,784168.8087556972,58883.98095303474,57367.155406763144,25255.45007393601,17091.008515991798,2495.0340588199615,28141.59877014334,22004.064990973264,134.10531627251567,6257.778040923711,19999.99999993053,1481.9263380405794,1.0000000247055552e-08,7.236657679808235e-05,0.11584320573893324,0.02176313223782986,0.5625258870268071
367,-186.01882445387733,789854.6230122206,58712.26882415433,57899.31907990912,27988.55619681816,16875.675566844115,2555.0864189534377,28945.339951558824,23812.03292858094,60.717289815175924,7080.072439871134,5108.268973930702,1518.0383871681308,1.0000000050457399e-08,8.02648310976717e-05,0.10739026997360025,0.026969186858112205,0.6537073520803794
368,-159.07660141633284,858544.5126522307,55244.019543388524,54563.83004101887,32575.00690606426,16014.246199445737,2387.7994161014535,30610.185479074862,25293.824355493954,48.50643015434827,5726.514758693434,4383.442143417198,1621.3335475557928,3.1251331540779364e-05,5.296850202486681e-05,0.1222559138739619,0.02669865026695082,0.7177950750087336
369,-134.6677043647239,828454.3492487016,55113.293138033085,52753.859691276615,23529.26090913314,16832.67072573736,2280.546657761084,29942.042506244325,13494.473901441703,152.50779287541982,4291.10012451185,19999.999999872336,1315.4983603354372,2.4065087485213665e-05,9.222068928364009e-05,0.17174599781968122,0.027248457993559013,0.5145304089603043
370,-187.70267956131593,783493.2995121283,55585.09953549623,53784.39871416602,24477.47922937904,17272.0195483871,2452.6910352447812,27823.2942974323,23428.408075553518,131.54440955032976,5819.1697907747575,19999.99999996165,1521.4925942488253,1.0000000057920833e-08,5.8820430706860804e-05,0.1457598557547605,0.01906336440551369,0.48326096239917155
371,-120.87452868008744,802413.8104236345,55304.5920703533,53778.70512370033,27816.69204702155,16527.47835000921,2540.390970005714,30548.122430185023,17333.50024677316,114.32636375366039,5753.469149679354,19999.999999989042,1588.4152578817843,6.244329776293437e-06,6.063567424841489e-05,0.09624733092169664,0.010524274931610095,0.5211849422759725
372,-121.82266857500217,796646.7280416479,56698.80933930806,54844.04707398502,26594.475182916492,16801.953911895875,2337.49732170746,29519.52445037611,21875.746040923725,129.9695247329792,5094.402806805989,1571.7605137265073,1418.355691768499,6.130075077044179e-08,7.837639454560689e-05,0.12163640867955272,0.024528017425604145,0.5042739593378017
373,-182.16511284118855,756368.0798532722,52903.22496173722,51697.10001612706,33757.7043553828,17391.823170128064,2542.2616684432337,26964.827904023714,29938.675737726528,93.32267664825083,9999.9999999834,1963.8693481091393,1608.0186844570112,2.0947751799685895e-05,3.401034779134449e-05,0.09197490184083404,0.023773423848428482,0.7086597020523832
374,-164.3470806789541,760193.9728341429,51868.446356505265,50904.607508754496,31660.18524898317,17829.20170263145,2364.9842319849454,27589.008068272582,53038.36700507992,79.88690277292224,7241.411809427857,19999.999999915606,1454.4407873167272,5.6974755555915e-06,3.2185803421263164e-05,0.11864516263042964,0.02334963871038804,0.6472703806531812
375,-140.58420993499345,798610.4590196214,55229.357650505546,53776.20125070207,25295.990992971798,16850.093636762536,2325.2133642230892,29581.543721541726,16170.460521922463,103.6490427252745,6284.872859917213,2145.4184611568858,1414.0385526638547,1.000000028253384e-08,7.940473618461276e-05,0.14193841664841933,0.015452910487228008,0.4910213224254822
376,-129.927296082595,820772.0868793279,53332.6244602703,52102.69815757575,31783.05793168399,16324.628192960616,2319.9544241235776,30044.83626942564,18503.907175861317,85.87948922382876,6812.6217994990475,8227.909566747034,1462.5108111024956,2.627426788017877e-05,5.716656073163061e-05,0.13509319956008572,0.020124588735604486,0.6512977796059269
377,-193.02432111869717,786932.3445227675,56603.15284577703,55728.99665735606,28414.933196046066,17374.361475335612,2335.176339382659,27300.378031421296,25634.97212394881,67.5075956687384,6316.48544310815,2004.6714794794239,1529.7649954335163,1.0000000081632427e-08,5.897391468032244e-05,0.14424610041585006,0.0239345426866983,0.5664727550097325
378,-165.42095689477281,797598.1951309163,55327.79072147753,53841.87843817739,28353.762336387652,16817.905571526822,2391.748965567962,28830.51636498586,23186.019914173583,113.85642878409566,6362.602892237807,745.6304674362391,1472.7162238681892,1.0000000504582291e-08,6.784760356940491e-05,0.11670561616972959,0.01831746917820345,0.4894391490027659
379,-191.8783449935483,754651.4106238029,53994.57751723708,52865.68018455816,32304.24857515615,17568.38353163913,2673.7044036283937,28723.214423953425,26957.501595032176,79.78730367693882,9977.121051122182,3341.345322854411,1449.4110840646065,2.3460299014277567e-05,6.807168880756134e-05,0.0934964513879522,0.02311239423815663,0.7014642892055113
380,-119.046784654655,785498.6893005386,51925.22676175149,50468.57864912246,18751.005780011234,17031.136044481,2208.4782697148203,31560.875243601273,11293.107498369161,87.01538938129744,2695.4700734122216,19999.99999999995,1317.9568838048135,5.1598370868030896e-05,9.894462648515282e-05,0.1453024572455894,0.012823383048801599,0.4174687870058645
381,-157.46341200839765,777380.0306413427,55492.60184680989,53637.926534295155,9426.185058403546,17242.885540860738,2366.08018680103,30146.107709581585,24777.18162046503,114.6425081209459,2895.1668495000085,12243.292350851409,1269.755771376245,1.0000000010009612e-08,0.0001083321455321674,0.130906568294164,0.025544296814504607,0.3262373161380264
382,-130.24120977496497,788315.0512458816,54194.302168307004,53284.88007303248,23859.196896447516,17051.81670977686,2435.5505210200577,28786.72869174009,16999.74148110728,66.24224828121642,4470.521028586168,19999.999999994227,1436.719345491177,1.833881826015901e-05,8.996833434759679e-05,0.131918084485455,0.019964235991469525,0.5363241552151979
383,-175.5025486157409,734623.7971713541,55827.124652721286,54822.3605844045,21852.002455895712,17989.8243901994,2375.3313559457456,27377.725066934632,21430.57324389391,70.95479656985698,7215.94562578207,19999.99999990484,1545.7877869946456,1.0000000747046986e-08,7.133190823508315e-05,0.12739371845912761,0.022760161212655568,0.4570777978422872
384,-137.4854762846895,848949.2137895419,53331.97889004439,52684.61072790268,30334.980880319854,16176.321891647856,2358.662222680928,31318.068661332545,21743.4210137316,42.6231081623805,4933.153729957876,19999.999999929674,1591.15064823051,2.954684091112526e-05,5.469642119362367e-05,0.14039664062760215,0.022523240346151104,0.5682496636238678
385,-195.00684782676905,773909.6898055938,52202.85646830133,51691.9510900996,31846.198401927722,17226.291688666442,2385.2623326987364,27290.550161638268,25443.968411682174,46.01619708657504,8552.347828390828,3252.6851598047324,1565.3526493545723,1.0000000015535537e-08,1.926969553158629e-05,0.12326629001804423,0.01974497680084569,0.5853801088257454
386,-110.35627574538407,810780.3643536529,55984.9596868453,54614.41203200136,24584.376818460463,16741.080775748338,2314.769344217567,29887.57375038782,20064.311978288304,95.59382249085608,5899.88091350722,1240.7559015941385,1385.7917281640468,1.718203528366308e-06,8.011469053380277e-05,0.1333978000726047,0.0172404031460777,0.482939111950201
387,-179.5566350635222,793212.5580057955,53328.83371607549,52157.25495998491,27103.694555802795,16885.435992208455,2381.1267093339343,28287.35210221499,25296.613740149573,92.69772409862243,5154.317196913564,19999.99999995998,1457.9552505069962,1.0000000105208874e-08,4.429746163089783e-05,0.11283494556164188,0.02110322031852543,0.4765338198531578
388,-146.2401079853252,838577.4370833951,52917.50658053931,51203.76212639121,29713.753647735204,16648.49138520866,2488.3574174882965,28105.348731161204,24937.27620207864,123.7309555599515,9999.99999999475,641.8620263803823,1629.5165049002924,7.999220028371939e-06,3.605918543828372e-05,0.11707613178128859,0.027079772844057146,0.6324950862202042
389,-126.19790350598234,814871.7660301586,55210.07114527165,53679.36089997456,27278.695597585025,16242.74697344094,2443.4675483569354,29125.59713765766,19696.585270569598,122.70792829348107,4683.485684095828,19999.999999875246,1455.0272686881533,7.517484588695333e-07,6.265176507628784e-05,0.11161737988068032,0.016028190368426634,0.5290260439797303
390,-148.94986328017316,760130.2915649995,54345.36659919464,51540.599853833766,24340.748982333836,17620.299424123434,2294.135354774806,30812.33585492513,11504.083537994873,147.93259429877057,3854.2147773542592,19999.999999997104,1286.0232169569551,7.279404303655527e-05,9.67455407337671e-05,0.1434162858743367,0.025936672938446644,0.516206105435002
391,-117.2254569956392,778633.7580041382,56309.41416554854,53813.500083902625,23755.76500452536,17098.625694207738,2246.6946923526552,30019.49336818171,19465.284746531346,177.78653660663457,4794.799008005041,11449.632112850577,1479.0520332390633,7.85065784746778e-06,6.578071199067721e-05,0.1297882416690101,0.015469747974174884,0.47701148992202375
392,-117.21973678821402,785026.1468744354,58656.042258857866,56707.877537781744,17608.6605256565,17204.870202173755,2351.728261455716,29668.943682508674,15770.31478409385,136.3970683424811,3961.432170512187,19999.99999990296,1485.855982889726,1.0000000031469494e-08,8.395178342558363e-05,0.1398835727467512,0.014476194559656272,0.4476478915902135
393,-194.02593858482547,793090.496974248,55185.21856276738,53267.24078567325,31596.146029490483,16853.269104957613,2441.97947743508,28423.03629091775,31309.46500616825,142.2169885987482,9999.999999994414,574.2770215734103,1709.1852380529283,1.0000000122994185e-08,3.210105278100876e-05,0.12143694268329626,0.019610142195525173,0.6519272864287474
394,-122.47064071337735,807339.2343902612,53410.178738990944,50799.045585106636,17766.06448157722,16879.43279256942,2384.8595306443776,30178.947873163597,13785.047619821738,164.50202337796384,4631.484898902335,1599.5206760719993,1562.586772831622,4.44787464474719e-05,6.84256833840788e-05,0.14719213812383933,0.016252784458975836,0.4172803469472349
395,-137.85097508784966,813806.5762247138,56236.474942492634,55041.33477430222,15408.56891348023,17001.75667613932,2467.782793049087,29912.37412434588,25075.2811863446,89.52503280079699,4297.555427050011,3515.9044172345875,1572.0263864856997,3.325970750998066e-06,7.065676480284049e-05,0.12056485834691005,0.02414768488861033,0.42379253467938743
396,-98.5178642346284,810030.9102907717,54737.83866298121,53992.46490860246,29830.245254147638,16548.084853257737,2384.660195795718,31442.690529120508,15688.577733201804,45.35816486542406,6048.034034644337,2330.0226161382175,1435.759827032022,5.3264259248113405e-05,7.076926542595862e-05,0.11663448910077548,0.023777987200098532,0.6814426158811495
397,-135.5966140265358,797089.4203370872,55769.05966471932,54076.91524189899,15306.855023915774,16945.169404654098,2370.0152911387145,30584.624252922444,15546.028772392512,112.36786326030017,3920.1217490236827,19999.999999802025,1397.3730936158008,1.0736708712072577e-05,9.407162839532556e-05,0.13651688625966582,0.02559886104205753,0.4120857622260908
398,-115.08106650607755,824511.3577513122,54043.064535096826,53310.153330583846,18398.87142822821,16188.264646666992,2205.2910749888233,28707.01449151164,25647.24612407647,53.58514995529097,3335.7884501072917,6996.589028092896,1655.4242323239343,1.915770964643045e-05,5.402631623192967e-05,0.1514678780957309,0.019231303970560394,0.4374769533528015
399,-108.67124408374204,790423.3576681853,57450.835303837164,55493.632305862964,14285.516220544036,16924.16795316885,2364.858849094792,31919.18038888087,13105.042354819141,117.96274831957979,3470.816140917511,19999.999999918273,1391.392428452783,2.4499249992305815e-05,0.00010189865184610935,0.11450479666963813,0.014290140354492368,0.40331496985162246
400,-190.85794517976794,826288.2739986241,54737.433303075195,53437.84735875944,35306.42728973108,16594.4743669061,2370.5335806205508,28179.136354594368,38877.726158109304,113.71078486019314,9999.999999777503,607.7521642223455,1608.1200400632395,5.076978835770729e-07,3.291364411070455e-05,0.1312828039323255,0.020893511553000035,0.7721875972972703
401,-152.70464642011734,761834.9844361973,54819.699901006075,53342.467048815546,22291.069738002287,17808.85134753069,2252.7303166257366,29459.513001788982,16595.69100320009,95.78871213601194,5823.841148494555,19999.999999939515,1318.293473080995,1.0000000583882027e-08,9.78351230955963e-05,0.13878177780923578,0.022772670813491696,0.4659036035753067
402,-161.96819850376465,820542.7873869615,55809.67323711352,54665.9166689884,24675.31663417912,16813.752272694106,2435.9759054950073,30983.60066332258,16285.184897360165,82.10282307933193,9999.999999999902,19999.999999892658,1567.00358506213,3.5667542118074574e-06,7.778736909800463e-05,0.12058223640729951,0.024102322318264705,0.5465848281994977
403,-173.44253712333767,769293.7353626533,55142.839206201665,53251.77935871745,25058.741104408018,17407.687163762017,2391.166165342916,28696.562000648533,20993.141016588906,126.43242493012002,9814.508695599721,2092.98464604938,1350.0132259258814,1.0000000100041842e-08,8.41341237229393e-05,0.13408569978314533,0.023590178893155844,0.4873355081940967
404,-139.66804969123402,829845.7816405578,57209.58942605022,55646.91581288148,20566.632554521166,16309.799589596141,2276.175302591541,30919.50076109125,14285.224789252074,115.75897459427823,5246.102864589748,19999.999999936994,1421.4837777333414,1.0000000107791803e-08,7.713772402211599e-05,0.13791898079781711,0.01471680806264104,0.4511268310792299
405,-129.1206926215934,770955.4607940603,52236.84416666934,50858.693133519766,27642.8021212679,17248.860890123426,2347.814779618665,26966.32757876077,28547.550528577918,115.13106688230332,5412.141001546937,1142.8403822452508,1768.9801587074403,1.0000000114249606e-08,3.2528740394675315e-05,0.1285078555354369,0.015305178108157529,0.5577296242288798
406,-158.8363068476309,837428.8140392314,60329.49616107384,59421.76138973417,25465.19768761103,16120.2384687471,2515.234103194838,31832.258099792845,14138.191427968166,65.23571366659314,5583.306463944566,19999.99999999998,1335.452207819734,1.0000000027062352e-08,0.00011051945917333517,0.11756816214398884,0.02307814800756461,0.576782030550763
407,-151.4559234506532,830509.3615126605,53922.46308425977,50336.65313311258,26687.453955452424,16268.059466849774,2498.0771928931367,32414.641705587546,13698.295923954984,202.5419039598333,4993.788493031309,1721.3758802003563,1293.9605928621363,6.830469251356951e-05,7.787932964795506e-05,0.11479675270077953,0.024544378772940804,0.5779417689220002
408,-159.17532313026476,817370.5085098167,55342.66893848153,53451.92770717212,31343.8492268865,16641.417863501927,2423.195408080366,28959.791502869004,32719.039385584307,129.00285456904365,7282.406181963987,1717.6221326902555,1532.0359572931811,1.0000000021478552e-08,4.5261117432676606e-05,0.11668564234823854,0.023430275673318176,0.598267684892982
409,-130.69274443793768,798565.7488514757,54535.150341380555,53740.54771311091,29275.046740560552,16918.044678632148,2417.5373040033587,31914.793612150548,15857.456420078479,46.538619062256764,5869.790573349585,19999.99999999707,1627.8638303628231,7.357549464696759e-05,6.36959643810827e-05,0.12575440487758205,0.026823048393439852,0.6978101864540517
410,-186.1098602772572,759542.0053421017,51006.312157674765,50288.566521782464,24407.97428647505,17659.348379157364,2377.621336459422,27735.86970150062,29833.4446644844,54.39132619871414,5938.832190808129,1938.5897753817255,1656.2325881737843,1.0000000081208338e-08,3.620299786843354e-05,0.12250595277534565,0.014540806953029272,0.44776872237601545
411,-111.93298407236497,861714.0994683029,55269.37973909218,53769.589222009316,26286.996982703775,15955.140000335714,2328.0021162808403,30641.884631316192,17123.74339526719,106.55025340245575,5652.07591476297,1794.5952821969518,1657.444866685307,4.285752013511759e-05,4.754423694722666e-05,0.14898199290446112,0.025719773265837177,0.5898773429283122
412,-141.14386488495117,819066.6999915135,55715.23487731931,54290.70038483093,25086.914525023036,16776.569495091844,2495.9849919734634,29771.503764771278,27230.261579370515,103.2324216127508,6122.063356715797,19999.99999978657,1430.0104969357458,2.8499557572710024e-06,8.084311716866065e-05,0.118191219799653,0.03240809342473679,0.5765674390350205
413,-107.91719403722001,849349.5836625233,57216.773220394585,55712.886714235574,25302.582812550016,16201.089364295654,2390.45081576143,33652.57683420045,11313.238646157784,89.02918624010388,5836.17022031004,19999.99999978483,1340.936639605548,1.5870007123789293e-05,0.0001083907267374642,0.13101504566359057,0.022526428290072148,0.5133429994506031
414,-159.00838796474665,748295.7908533732,51816.53972790995,50715.298523053694,24905.77107543403,17652.748539768036,2442.971480057174,27244.73060470407,32818.093597889,87.9303747873198,5203.533008564095,1910.4622776744463,1420.5964755595307,1.0000000584106168e-08,4.3911952793504556e-05,0.11671518349891846,0.022100752883034414,0.46388273396918667
415,-123.31551947525688,767565.8346705699,53459.883810733365,49652.18623350225,28492.861442857855,17520.16786603192,2302.885020477702,30660.894315040012,14057.464866026492,215.55327672908655,3584.7242432659464,2859.4248093109145,1395.7665376574048,7.086910137771471e-05,6.899134857080406e-05,0.15312560318533408,0.024167852605926066,0.5665130915668332
416,-167.4065070986337,774265.2893436558,52762.302238536584,50758.66796437179,25024.374355795724,17085.650332222252,2299.8206553895634,28545.71019416255,17889.169386355097,138.7229129255823,6644.804363230814,5508.360323643983,1345.6123624927152,1.4803400815174786e-05,5.357361997926476e-05,0.11314655478512267,0.02736308127414045,0.41432407654784686
417,-179.78319408514534,812860.993597115,57879.92058458385,56714.65819215932,19695.234936938818,16747.544732650418,2307.8544903673687,31718.915708098073,16021.201618416224,84.4151915569606,3704.9295069307905,19999.999999928787,1320.1562534392929,1.000000007238116e-08,9.93020255593079e-05,0.14053935872898105,0.019884754046199986,0.45671768765939946
418,-121.38715206154077,803042.7211725934,53890.76531581882,52257.93256264059,33677.896927552356,16847.69317892153,2433.6173100464807,28615.28249479985,26344.190102763365,121.06725898013805,9489.97588167624,2633.7432990674774,1485.5513465570402,1.0000000136282364e-08,5.831053136125145e-05,0.12322557362618548,0.019428870782949227,0.7328565129536022
419,-167.92487725395762,786730.2701749041,55518.04752852476,54424.21165388962,34820.55059878388,17168.620547149516,2318.2953026673217,27671.767362732877,35487.65033940967,97.94189561493165,9999.999999994556,1065.8982588111228,1542.4443827271655,1.0000000116030191e-08,3.8055737316397485e-05,0.14135428052501112,0.020152849045755383,0.7360075227652639
420,-104.86684924449457,822961.467010446,56787.93113907603,53545.17585228502,26343.913515360662,16155.295439998405,2395.0196193212228,34593.665566567,9623.92379649832,174.03229907211968,3630.070483263108,19999.999999910597,1348.8787931334982,7.384321766571319e-05,7.553887783944287e-05,0.10981055658465419,0.025530284090138286,0.5743556741938242
421,-106.9657677065042,796129.379020363,50831.6125361502,48071.09065848032,31478.305385244486,17029.88724520351,2526.239694305038,30216.40824623032,18792.367597687324,155.93905941758734,5673.48494385487,604.6182611861262,1485.919698984157,5.317287705270383e-05,4.29866444108186e-05,0.11264702333396193,0.02674871270693592,0.6465319316182322
422,-184.1746877386829,818840.1453879809,55912.79732824446,54917.372311573265,19423.514907222936,16783.61774930281,2358.7703322492816,29314.553038189122,22020.507352601522,72.2617873979523,5260.612102061162,19999.999999869528,1446.9765895045691,1.0000000064919644e-08,7.133902928663338e-05,0.12944995482674232,0.029017087403933255,0.41015476719479765
423,-131.92584781073444,776347.971645678,55144.39679125904,54080.49538012978,24241.30636350468,17267.49911121147,2323.3232331409354,30614.35681002208,19674.34347660884,62.96795058041285,4983.706334498235,4227.036859922728,1497.7961573675013,4.2723632171093804e-05,7.50210192625482e-05,0.1541232005804362,0.023319938245425248,0.582382326074222
424,-253.77448809315666,818997.7077541581,59298.015252577985,57664.86455461992,18321.822501805123,16695.04215352307,2390.3510730772214,30520.933001143072,15173.008335149798,115.91172349399008,3909.9241714003047,14155.345704859124,1413.6681945696475,1.00000000698323e-08,8.495430480142584e-05,0.129710854943669,0.019808528566756217,0.44921147201893546
425,-197.39880603688147,769111.0712619817,57291.55261038376,55548.99755955807,22089.68240426065,17185.399076314163,2558.5781115967816,29502.27519888012,19983.776733598494,128.14625215905772,4448.453414332421,5523.275046894203,1333.6832263284164,1.0000000082215498e-08,9.788527214158969e-05,0.10295474554483079,0.019242730891326464,0.49222592763290446
426,-205.40599065429677,788730.1498501383,54464.5936288784,53538.893892263106,18011.82781934382,17095.875977197546,2364.4056020452595,28091.163484663008,22348.98766546996,71.8396554440881,5333.183540868882,19999.999999885942,1426.0122792186592,1.000000025015352e-08,6.609613325074396e-05,0.13464958669519617,0.019814693071364495,0.44281245015497694
427,-190.84603666620757,739963.2074797633,54589.66463102349,53522.29129967926,33651.242200033346,17819.494665202194,2411.696727328184,26788.93715075765,25665.634110877607,93.59479700838047,9999.999999980238,3209.153810482235,1431.3482385058544,6.7601790406528975e-06,4.857052741384097e-05,0.11846113530253206,0.018721962656660176,0.7067371115960823
428,-155.26734392578962,782486.0657146444,52888.79454331571,51750.935882040554,23525.406694133795,17109.735571034365,2482.8346494634015,28714.74193562124,36966.64836246779,88.86873243385541,5517.130574782782,19999.999999815525,1671.4298145105174,5.893743898960928e-06,3.493289630777641e-05,0.11569890591720934,0.01916172953271347,0.4922566799861339
429,-127.1322677350388,814423.5417399245,55117.98290036128,50030.96119815606,13922.881094184258,16703.880087415982,2161.531786896375,30546.93483578329,14465.369942861642,317.20242719561514,3867.676911983498,2424.7966266005346,1574.269409809108,2.7046289253226468e-05,6.405437389080221e-05,0.17177345084565782,0.020041658848880536,0.3283360933803771
430,-99.01060118936643,861641.5259007441,52285.24052684293,51823.41568640151,26491.26794286341,15561.199968876314,2411.145876619219,31743.674570358755,17558.435981353374,29.192377967577446,3929.149787363977,19999.99999999998,1516.9577111377616,3.859347911228675e-05,6.77452951535179e-05,0.11951383967010039,0.03322357497245231,0.5237391855075995
431,-199.64047806916955,829332.5235398014,57033.9963276599,55202.459324810625,23379.229741326813,16849.40275098752,2387.463664564977,28988.20900482869,37488.901535201054,155.25632882524476,6325.3739027721485,19999.999999875923,1570.1922905620365,1.0000000108854206e-08,4.29289736009721e-05,0.13636059944901582,0.019260670941406387,0.5047839877166981
432,-128.6025098378246,812101.8713063933,56124.57663329618,54879.6378503933,26551.036383699342,16460.248934198295,2415.8426536299794,33666.91840479718,9584.225553649598,67.1835055393018,6033.688693123829,19999.999999942145,1422.5295878521613,9.62247163551693e-05,7.735515873223994e-05,0.10347350024812994,0.03447847753974389,0.6383494352165326
433,-144.2350215415721,772138.3862716858,54780.177407677635,53726.46403379554,24490.721071207696,17402.692523218542,2466.9897304623446,29383.418305754185,26186.964117000563,84.63193611857454,4238.687465198248,19999.99999978771,1536.158247529612,2.7449895175364492e-06,5.7366030094250415e-05,0.10906857251090064,0.01565154207330325,0.4952855228878257
434,-102.40141852194981,801579.9222758993,55313.826270204125,54780.11139107808,29924.150812444423,16976.311382528176,2339.3973151912596,32778.60236143255,11460.861183734694,31.146828340792514,6000.45948207074,9550.14005371485,1482.8004717137771,0.00010225772034651023,6.806939779360647e-05,0.14860804690536533,0.02320191368099391,0.7999999999999794
435,-140.3261962841051,833450.1767797251,55690.882587117776,54658.349620829475,29713.943309627008,16572.691098811272,2293.262423086299,28347.74050548805,29107.488792578446,83.40709098518448,6251.734993095037,1067.012345149753,1652.9713567804604,1.0000000053908221e-08,4.050040633587723e-05,0.14527494911890312,0.0234721850675574,0.6133192859187879
436,-181.45396069073718,782733.8445166748,57240.680154583664,55653.3589846952,25703.451455544408,17161.820073365958,2486.0597968600605,29491.70924986787,19938.324343341337,129.84421849872663,4498.4486409794645,19999.999999875283,1419.9331372841636,1.0000000099642233e-08,7.318047150369296e-05,0.1155852100539252,0.015134931552744871,0.47369094800921424
437,-187.76033183090715,802373.3398968037,58801.307611855555,56763.31303000149,28636.015527128868,17224.755375163917,2430.2440671359623,29158.40184570573,23379.096882278274,157.92814463776824,7128.094055573057,595.3678167569688,1594.4065425942595,1.0000000046657344e-08,6.734838011842924e-05,0.13241938974719686,0.030865421352999654,0.5980559540287606
438,-197.5241419369481,825174.8486180869,56039.90375977181,53908.97709557392,23010.30899322016,17005.919518042578,2358.933556792384,30011.2961461272,18120.47077399225,155.72826606737667,6436.2215928695105,1465.7447305965884,1345.636837087428,1.0000000120432217e-08,6.992051530222169e-05,0.14775237997522808,0.028685446131293462,0.47668848060427493
439,-190.4163295921028,823128.5429209663,52949.860744756676,52256.62293570569,28788.677064924494,16229.580497826992,2464.772909901455,29575.613736923144,23496.72613596611,54.393145334348176,6746.181422041406,1101.4280495450134,1502.1258723866745,1.000000028428707e-08,5.7605856132380634e-05,0.10514794329289238,0.02589148847873407,0.5856289903917385
440,-140.61825755698072,764193.6866165823,53006.088826533574,51858.94512487304,20967.507426091433,17581.982666440792,2426.8182018603875,28363.243836272442,24627.869203580954,83.20826363287554,4780.120174794279,8030.197736225221,1442.5398197387901,1.0000000086214397e-08,7.718494458351451e-05,0.1302393716190832,0.0223822610737476,0.4674873915480056
441,-138.0784646951787,811906.9047064171,53344.02910706723,51833.358279529195,29351.778127893376,16751.222257396883,2463.149310912853,28374.700470373133,28020.975480187037,108.65604894821594,5843.312806848455,750.1103999814417,1525.9910806993353,1.0000000082791356e-08,6.381980392866609e-05,0.11827135325943369,0.02609772466212594,0.616194780492127
442,-155.75996216248728,776876.6604455542,55223.76280816113,54881.4762576051,32304.765987841274,16783.372686410432,2427.312952789711,28502.255851581114,19448.752118277796,30.425722462477808,8633.982891752252,1250.0846283628578,1451.5339933374078,1.0000000017922465e-08,5.352572584771802e-05,0.12017885108846472,0.009428430458577122,0.6833046991578254
443,-208.44655970051028,784975.9881361887,54255.769699251345,52884.63767005905,28484.970828605143,16742.96797666009,2399.062867402932,28063.364366444344,51418.51902715578,104.38978437550553,6560.331066330224,3433.877123757298,1557.052860980107,1.0000000147915407e-08,4.831517099652786e-05,0.1140589418187467,0.022095374546884088,0.5042125397532953
444,-100.18288435374228,804292.6458038293,56160.57844442095,54925.3326681134,26878.53236790873,16671.3998667654,2409.2502675045457,29912.569187662502,23577.23764512416,96.21690893668544,4155.463236121361,1634.328728807335,1571.916055664607,2.0974255654411425e-05,5.3861912258446516e-05,0.10876269440676428,0.017791554475379754,0.5903616520019703
445,-189.75649321408795,763153.0324533222,52078.76929003121,50862.77412347909,30227.623521094967,17723.98853440293,2457.6641512394112,26404.377400252386,61428.26634050855,97.18187141358598,5563.742948691993,2343.979426685322,1670.8474064515033,1.0000000063726926e-08,3.5639232546963804e-05,0.12706424909909633,0.019129855050182703,0.609725830413585
446,-104.02595068337119,837853.4502655012,53245.7313891683,51489.95425675773,24285.32858250871,16216.806664878535,2623.6326418017775,30954.672255994457,11155.220970174678,108.18101543400505,4382.884439871313,7289.460628552598,1370.7512734867007,4.7553236140277766e-05,8.372158450121889e-05,0.11075993755149073,0.021599663426766752,0.5284641503598099
447,-132.59736821911355,810353.9250735244,53744.94246269716,52389.95947337615,32907.97495752592,16178.153358123765,2276.5017479348694,28488.582105158912,42760.43808361282,108.1608493092912,6821.020909919204,1147.5169071613502,1649.811677100998,3.435468969461144e-06,4.020874687828739e-05,0.1282778549616309,0.018730105187094347,0.655047010479678
