sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_V_L
22,-640.1706211136112,794369.194324004,669891.6028761141,119718.82390267357,60489.76390537863,48000.000000000065,16983.72389536648,13324.949150948323,2669.2964029129703,3064.714080108595,163.44523437398175,232.27519947770375,835.8929588489223,55528.874653184605,3021.856864249393,439.4005861499633,9.223187019159853e-06,0.0004503391287968912,0.1045925590289117
23,-756.0640852794102,864626.5775759077,791712.9489918228,120725.88027575062,62528.78538933388,48000.0000002012,15854.641004148947,7240.90715862074,2801.0900343801254,3326.5433419105807,218.95362651976149,429.13235481568626,1142.56760329153,52042.33611744563,3372.248344090288,463.8175086497398,8.063027176188761e-06,0.0003986628884747475,0.1006094356413428
24,-554.7357076220185,851003.2702468194,616540.963850515,122566.38650792302,66004.2993347022,48000.00000006478,16326.137950020453,14350.660677313037,3035.222759646295,3253.4751447030917,344.6169209504367,561.4294099119423,1489.4751703627837,54971.38524082558,3432.701829956363,453.2773248833203,6.145751464172926e-06,0.0004335322546476568,0.0983699331335007
25,-737.3903482859143,826667.7443715115,589205.016244055,121628.99189977896,61721.21717577588,48000.000000000065,16433.96847793073,17116.04961664391,2605.573897951021,3041.676278563364,280.52429188607607,303.7084287788167,920.7349450358254,52199.260840643445,3234.7809273390367,450.2689477261547,7.577562156462883e-06,0.00043651289327783767,0.09973537068482918
26,-933.2319459302299,791144.351385333,611706.5082612156,119584.21654596449,58625.39579939085,48000.000000000065,17505.153973209435,11780.33539640021,2847.12588027179,3247.158088209115,200.66448282291242,149.14178131619644,744.206262874482,51459.61544778257,2981.3605559895987,437.60907596596013,7.2702486644616895e-06,0.00044304337730419213,0.11661374174811842
27,-618.5932705150258,814853.9661553694,620670.6195290119,124995.01111381775,67938.068129762,48000.000000000065,16714.68344751859,13551.56453809426,2967.0232084882514,3182.7640509917187,418.18964267441993,631.0971849949785,1271.8707519448456,47552.557370418515,3347.0922667970317,466.19262629262545,6.802543771731933e-06,0.0003947761739807534,0.09509141744174397
28,-737.9629648507437,770132.9058493061,626776.1527249368,123148.94609244508,62618.966172484164,48000.00000018236,17040.268837061456,12620.873641565255,2748.72746184656,3108.6446635593898,319.59546290050287,372.7720056799877,1145.7704754190786,49470.4169489877,3257.698557487752,475.77397348245347,8.015319372528283e-06,0.0004022650573849825,0.0644199924689539
29,-577.5385105494046,811934.7540465799,711115.8426581123,135860.85033720089,76915.53553821244,48000.000000377535,16409.566792579662,8523.813314500463,2846.423258963272,3124.387243290707,794.6249385158823,1034.5822357555835,1988.394287005861,55144.617964538,3343.8322720879955,466.15212267361596,7.667358156872996e-06,0.0003958607872735386,0.06688069605514729
30,-531.5321383044025,839059.1385147187,660026.8187427352,124710.69766175604,60412.91911926216,48000.000000023,16124.257351289958,11382.782852723896,3038.7504055476943,3253.685267221499,430.96740420854593,275.8680869012481,980.9708604778805,56711.52011042475,3071.1447431467786,442.68338232709823,7.10619928500209e-06,0.00045297947375817446,0.11845223899372764
31,-659.967976334897,852459.7583251211,652374.4665689502,119297.29123654889,58759.209712827695,48000.00000024162,15935.819406967568,12675.59668674563,2968.9022305227377,3197.737382842509,155.32590911527842,195.78013640794572,730.6352964057613,58023.41613341582,3179.683445395373,430.0866229458197,7.0579783247031235e-06,0.0004429731405145851,0.10182362161177534
32,-617.6331055993589,846450.616730229,668406.1452958438,120422.76549784078,61038.58815550644,48000.00000029329,15905.8974160326,14448.37663923354,2829.069917548772,3163.3768801799392,277.2143302338226,275.5819021813672,910.2555986979701,46897.86001788411,3550.2998419960113,496.6872844893175,7.02447822200998e-06,0.0003720717778808231,0.061218049286501965
33,-537.0284065604295,828514.9796361753,676879.4953620291,124385.99121372112,65163.541602672,48000.00000016326,16505.76408197712,11872.886426475454,2996.434393705924,3245.401736749461,410.68181445886086,568.5686589375707,1158.283738108253,49349.62797794541,3695.33791437871,483.3871014961895,7.473623854749709e-06,0.00038757979645155074,0.08366179980204376
34,-708.442794230755,842185.5882154439,645056.6494159463,119952.80904016297,60105.983928741785,48000.000000153625,16027.411594216908,13343.92822161132,2952.746237413347,3332.006226572973,164.10518219606007,204.61866086719402,889.0007403863217,50711.55579112956,3543.272627732332,484.0183594935049,6.713620132051167e-06,0.0003891246498673971,0.0854798621039635
35,-768.3902829764463,814502.1912370379,667645.2123972977,119121.35734166393,60267.11630097085,48000.00000024657,16545.687105207926,12751.631276057944,2598.4894225586977,3307.492886679274,134.6142361743496,200.35006308360616,836.276520567637,40476.492398680784,5004.388131868045,557.6397884109932,7.500373468672406e-06,0.0002866567457146903,0.061225944994537845
36,-616.7784988316738,820767.5448106959,751564.0583601524,118802.67504098137,61572.075214159704,48000.00000008559,16511.901962322325,7800.600423916311,2781.032315976602,3188.654246608986,138.8484478298341,363.1200771805443,1111.0790965043084,56935.78036997345,2936.589835754638,456.38394599515806,8.345468710474716e-06,0.00040851040909116535,0.09620197425731582
37,-581.5448078547772,833535.033072413,630246.9578508051,119287.257145945,64714.810981028,48000.000000254666,16678.353158819846,14737.535863156212,2897.265759235316,3173.2308691378466,179.9033295640382,502.8380727722427,1227.5725941660824,52817.73527387934,3931.522800359542,476.16312983464934,7.612616334131048e-06,0.00040284537730503073,0.08618112771668379
38,-602.959356829614,859967.411823309,643366.4309704995,129741.58244725449,64273.77385867192,48000.00000011065,16253.801651569114,13823.701409047788,2929.225739564284,3276.5481081213884,568.2805920844329,454.46601848476564,1406.7440455752135,60152.93676851519,2790.768281939206,400.95301457659616,6.607976834708804e-06,0.0004649320039135823,0.11293761581256953
39,-584.352616097741,791080.8656852957,595212.2982775301,122777.55488672553,63913.02392626944,48000.000000360225,17148.24606788303,12986.783740866738,2951.91263395664,3111.5130053864887,365.07345182587454,506.56878655115366,1172.3044990959702,56975.73315588244,3229.9646779201976,428.3226198765423,6.950610192490049e-06,0.00044421518835176065,0.10458460640181759
40,-536.7955556730402,856392.3234844903,658005.9916610304,119386.40598513694,62683.99405895114,48000.00000027982,16045.604123844194,22717.86304714605,2664.511419014933,2969.9233681973046,156.38544417475296,521.7013727859951,1069.0413583000195,45510.166634563844,3947.8541214441607,499.5887419969534,9.417236426107466e-06,0.00036141826780906476,0.08068088387674419
41,-758.7992440450989,822653.5395412231,599857.9830781504,125197.74553795873,63111.91120076476,48000.00000008814,16688.148464887014,15633.708248900872,2574.8988681039973,3106.1917342445868,455.20595438112167,382.46104930394466,999.8659992104593,46814.31409241568,3603.6670137063456,503.78598090746544,7.106769542466211e-06,0.0003716486018535377,0.07971538212748229
42,-717.3815970221218,794705.891863586,726096.4003282186,121933.58070761745,62152.78327446487,48000.00000011168,17075.091275595507,7778.710617350923,2998.8464546293476,3139.088735225514,284.59668124314896,333.6366779556974,1103.3091453834907,64894.35327778105,2925.7028940066416,408.94094151089774,8.697923779476853e-06,0.0004974932689432439,0.09676033786711265
43,-694.2448975594141,850862.2382952448,672387.7670211031,123587.73117619913,62664.10023604554,48000.0000001723,16382.462022499565,13694.61832422041,2928.3378624271913,3348.425005952504,348.58574983431487,335.80351943503354,1032.5561456608484,49901.820948039036,3677.601022728476,460.0312859309084,7.211371251373089e-06,0.000374915428385044,0.09594846885042844
44,-661.0443947899761,816842.4275479108,692231.0843697431,122143.23616846514,63980.459468928406,48000.000000005944,16643.106552264944,11865.877191957694,2693.8260366289587,3143.993544417074,254.2309853414833,462.16641141310646,1158.0834763915373,52618.36221139918,3445.91769289305,461.09982499387837,8.37516072088766e-06,0.00042176723105866404,0.09671584780209791
45,-780.3741365180647,800046.061113374,678603.625339296,120766.81701086377,62301.12983206738,48000.00000038819,16831.593728076965,11000.386484679753,2891.0376914655076,3166.205951906581,242.43902797951756,414.5620824931689,1100.4046843291878,50766.73484747057,3323.0989721571764,445.3181817175559,8.077737022940476e-06,0.00040841125781828367,0.07437558580539927
46,-680.8019776115354,792374.5569297856,626401.91083008,122647.86860717482,61507.68027454143,48000.00000002573,16740.2862204595,11234.39444299525,3117.846399181019,3266.9011021302877,342.67230195957757,291.38353000372365,879.2632708689674,48655.10282653056,3781.626729398735,496.190837090388,6.810452620441386e-06,0.0003742334056085183,0.05956649811138389
47,-903.0668831869995,769049.2205230275,661060.908766695,117801.75916204207,57428.28810741416,48000.00000002394,17497.681828914716,9062.612029034246,2656.57892738034,3107.4081085201537,95.87763670890313,84.61944250686653,698.8377162349739,62065.75832271383,2744.92409086061,398.79126654310096,8.24216189508669e-06,0.0004889900597363369,0.11186435351999123
48,-640.0103138381064,798006.8279239438,584509.9518502383,120018.74713866967,60374.2900798144,48000.000000077314,16930.134429389836,12648.20547980766,2795.316990993606,3161.9120514998062,203.99929569960753,256.7565113949415,862.381842787762,51730.203040474,3268.541536587574,405.0803930551826,5.864574093191684e-06,0.00046010048116969834,0.1152710230755729
49,-822.065890825713,831513.5059127153,693773.0978828081,120511.8900156397,67008.78294999523,48000.000000212545,16637.11351811237,15615.05012258745,2569.756410336614,3091.421209172507,183.3321237761977,496.46662595539937,1169.067779663376,53988.66491762028,3009.154555058007,464.7330035406862,8.876946041791756e-06,0.000433975896182872,0.09586087387324922
50,-770.6504412729605,853384.9498021641,678311.7863891122,126331.45163987108,65640.28764718116,48000.00000011875,16380.268051388368,15410.724974204772,2708.2810446314793,3188.197495470805,493.7577273091619,613.9154881208042,1499.6179409494382,47615.69900984985,4219.72965895529,499.2765260462088,8.139248385191875e-06,0.00038415896100596155,0.08776085342841575
51,-568.0092243607396,807670.2182658712,637674.3985715982,122849.81842100553,63815.52531413814,48000.00000089978,16878.642960632238,12206.941495130288,2825.3945791885685,3140.6313611246746,312.1271561747639,441.7978298114655,1054.247897880568,46485.756782074124,4005.764046737697,511.4580199165172,7.1338253348232025e-06,0.00036912540220189607,0.08585079004821337
52,-738.3318115032096,829407.0756464296,653635.1044644652,123722.56306891638,66553.52926620486,48000.00000009206,16132.57617196734,15498.899731998456,2574.7387907772168,3127.794294853254,409.14092776058607,594.5102508510076,1111.7994461554272,47194.01356907799,4286.396143285042,509.5940841501546,8.109631531338285e-06,0.00036127135493069153,0.08411513113534026
53,-654.1583823407893,807462.4956326782,700071.1895905781,126984.24517861992,69563.7844154905,48000.00000020879,17095.885962328724,9261.66224683718,2851.8855213981915,3232.4157666521555,550.395433217517,704.0118160358054,1568.9783990790033,67357.79742766556,2824.8265108529963,376.23243121650904,7.323057153932785e-06,0.0005159205025446655,0.10138548395350958
54,-582.4327895378659,839981.384532693,673656.4966477684,124218.9475412704,63616.75991123371,48000.00000002641,16466.569930951657,15344.71545706299,2801.4988070598365,3043.4437319078725,385.00541175760725,525.3103959391822,1149.8982439839124,50526.47550423163,3641.5251101766626,456.56240798313627,8.463253074768215e-06,0.00041214712331311994,0.10678352943993535
55,-573.9671862110173,825795.861028871,703927.7394263534,123448.90792435718,66028.67257354653,48000.00000016582,16393.291894417096,9459.216552003889,2999.766915287433,3455.3513223081454,332.04407819736053,461.2402362250767,994.0628809195041,54430.31971858563,3452.5667734831086,430.04568579915167,6.84712260559324e-06,0.00037280855585418714,0.08597798739741133
56,-690.4903732939129,825570.2353068839,598936.8590060436,126507.2161880743,69535.48316690794,48000.00000000254,16526.682266499392,14086.211534680599,2843.4453537159043,3169.789034643612,503.5361712034226,726.1257592608786,1468.1654322129395,57370.52459553554,3250.2749409011226,445.49912850206954,6.4270269275154505e-06,0.00043360557642349123,0.10225624378365315
57,-669.8205802740536,795890.7485386175,655934.1989807701,122541.85281024559,61615.992044175706,48000.000000059066,17276.0629329659,9378.05759193812,2977.597598263948,3316.279216430172,309.6064205278811,278.0433346568511,1061.920259579033,61556.76284487958,3047.725060586962,405.7080281753494,6.277844751181024e-06,0.0004482932693429248,0.08715164320983404
58,-554.1913081449889,825865.7072492823,704866.7244532665,119035.0714106248,63604.6559514608,48000.00000003272,16448.521418993034,11233.3130627627,2772.583826915354,3099.22633667637,143.99607280477463,417.7790730396116,1018.1637460960374,49374.910291717024,3744.3374877797496,468.4357508537609,8.606513933065376e-06,0.0004081740285781613,0.09117215756925508
59,-564.0470218637379,847455.7665129618,599721.9222367037,119739.5981408623,59221.448637047266,48000.00000017742,16156.792782802575,16021.643912882977,2925.569861340085,3188.637251326595,178.1202125223732,194.2120812371842,760.9956524913028,49674.51630223942,3337.1109296882673,463.54098853552324,6.529184629930655e-06,0.0003955395647094512,0.08850766818029505
60,-812.4918708980042,821712.4828983574,646805.5060243674,124258.63646367904,63202.01237198567,48000.00000021945,16393.507990005055,10366.950729353473,3126.544172648717,3386.065442358885,372.6104909868976,367.68363008890776,944.6657848637789,47787.431699408706,3687.111925122985,462.8777695017218,5.558749526404557e-06,0.0004049822691312669,0.0893177551883295
61,-580.2361563318238,873311.2619120514,828567.4358911209,123924.52473056313,65723.17540455023,48000.00000017955,15764.186633953037,8080.592760860765,2791.4035358161373,3255.7705128202606,342.54350269118567,555.0158621253457,1099.757352122653,59393.84447580481,3247.5339934843587,431.75732805791455,8.629730872756687e-06,0.0004670442956421326,0.09157017112311037
62,-576.6757318956128,858357.0070104606,741489.882360754,127273.36835098977,62928.36699396794,48000.00000003545,16053.24516806494,8871.615454211442,2996.748974268247,3321.319695123723,607.6118562283917,364.1954848881927,1135.3791260118483,59689.4672274341,3219.177237076248,416.10045115870025,6.605150779694087e-06,0.0004626742141849151,0.09384054558025577
63,-634.6111081566911,804053.3278461999,718534.1915682522,125584.94197130582,62416.7125108806,48000.00000033515,16759.261014167605,6749.270925516047,2831.416674399741,3289.9593177540164,503.0969882126754,375.68989755823094,1164.8140681363627,56121.003443350965,3368.4392982000318,447.591233237984,7.267139652981003e-06,0.00041388495314916165,0.09030297283384923
64,-448.27788845833993,863824.4727174073,732807.8636463251,122180.54709425342,61273.98125324866,48000.000000102555,15972.844265077583,12370.145383524441,2994.321587545048,3283.927981794241,306.08233678091716,270.6869158675413,1009.2189311052614,52663.33641868387,3479.587528546958,474.1609391836107,7.954171478863761e-06,0.0003817284481483772,0.09410869567613313
65,-774.4200905021685,773644.7327135047,657625.6100584116,119058.04370001428,61091.75486182834,48000.00000001192,17364.367563158332,10456.674995882342,2590.272851402675,3165.5038464896984,169.11213675836797,284.98832713078457,889.6052930539928,45655.38906004167,3897.5257196341413,494.5863468516759,8.420361324790184e-06,0.0003972659881762116,0.08564627775488978
66,-643.4896437242028,807356.0731771942,716638.060532289,121475.39572056288,60069.40656437532,48000.00000001626,16786.922902285372,8354.948433566266,2842.339854567732,3211.049524850615,265.1396538216367,227.54038590288283,897.8031442842641,50488.766275129994,3292.79232977829,468.88367441286846,7.637489989772128e-06,0.00039981207699751696,0.08972347671782548
67,-551.0043586528443,809302.4017061207,702281.4279642496,119280.96500100974,58753.80732162936,48000.00000015968,16853.459089360724,9832.940606923354,2792.8881412671158,3243.6085299868805,185.8928947797771,154.0763613205661,799.2127433698889,53678.32822593933,3122.09721795929,463.05479281219834,8.203192121910861e-06,0.0004056200067702505,0.09940311276937121
68,-703.1105138464035,839976.3034662358,597339.0993278489,119788.54264716769,61342.82635635231,48000.000000000065,16307.800966973145,13185.957452290071,2895.162269316588,3403.602837861137,212.47921283686966,264.1880665403616,1118.7029358524105,48032.20693520716,3543.959095486826,489.374944198091,4.787259246903582e-06,0.0004038582037024577,0.09481671515281068
69,-650.4426156417003,797992.6508954922,632286.7887784045,123798.64865048951,67611.49737590217,48000.00000029559,16774.13131479116,13764.328334216141,2789.688557592316,3073.6576851025943,368.2969640355165,647.2035300797006,1241.6708855203551,51785.453039216736,3280.027761538202,466.24170322356684,7.782455603755787e-06,0.00046655014109813614,0.08932245775689376
70,-762.0344589666662,761900.5167402332,648519.598435295,122061.15667325463,64308.58834070845,48000.000000000065,17416.842528718207,8191.592536186733,2795.12348221484,3249.9050721415015,307.38321038886806,503.1517047589647,967.7684883718027,50973.43218894949,3508.8512303705925,456.52944142416885,6.755818289246935e-06,0.00039704650415166314,0.07025038616226792
71,-566.844423571728,804926.123230584,692257.9508103913,122632.23226676237,60688.88754242832,48000.00000009556,16769.819857959887,18374.94091720563,2617.749425997176,2983.8166594422682,299.22631186575705,281.8912710966816,909.2504426733827,42394.397934726316,3864.4629399072774,546.275108430672,1.0109697517141425e-05,0.000345753868371535,0.0935846371146522
72,-638.1770347621531,786751.345305087,769075.5965646448,123765.75283856138,59322.60864971787,48000.0000004726,17517.542349557458,1631.5901113520663,2915.500757995083,3445.7969319842123,339.7573498994445,174.1528039987392,795.8152192029279,45366.42755271737,3742.311435636877,473.5426826634296,7.650178312362347e-06,0.00037333953640913655,0.0822338237567793
73,-661.1798000398292,815008.9542097691,725798.0266701326,129280.56054688522,78649.20343828417,48000.00000020035,16389.200986668184,11153.566072607715,2576.8093905475125,2985.034306575566,551.066352111779,1090.544686881927,1741.8915369670044,51038.13720744647,3819.6167326121868,483.6648253685988,8.962040684158323e-06,0.00038199852141548884,0.08106789042915877
74,-713.4096052526742,811215.1327873631,697045.9052481356,122280.34258898682,60075.45219939652,48000.00000041906,16626.929747208258,10148.376241264301,2798.395226367294,3191.1689800506833,324.13962188174423,226.15988343406886,911.6042127202609,55421.30801765036,3115.467974425402,434.46797526140983,7.968215560950682e-06,0.00044250590939369543,0.10178634953412093
75,-517.1957996932806,829685.5358428201,780087.5475594931,126702.55987582087,67420.39787997579,48000.00000004969,16310.539146145913,6085.093351087249,2861.6293304238447,3163.723605634978,479.0483748029876,638.0509665537593,1537.6295667833344,45005.77494680334,4290.867573635196,503.08277140688824,8.084539172931463e-06,0.00037089286740434805,0.0796430975374409
76,-745.2816650981575,797032.2842360735,713119.9729082199,129044.11902845843,68195.88285915152,48000.000000005864,16760.729382294063,6323.333661158311,2975.527829211022,3379.8256831105036,588.4552956595943,568.1752755237411,1648.0195879648124,48823.15558864381,3818.9921983898025,492.2059580876755,6.594406910579376e-06,0.00035147501578216504,0.06534840957762834
77,-742.1058606823542,813748.1534344386,634275.5109747654,124167.34822432374,66498.35707702424,48000.0000001538,16669.18387572243,14120.174742594994,2742.1894139994206,3069.269750604338,423.53051390715234,668.4863611024949,1124.6632109798416,57886.12728188033,3078.4418527477765,414.77875478681466,7.701475854538261e-06,0.00041538085693475885,0.0958550024522628
78,-609.3491629579635,832275.3296324697,626789.0212003072,121880.86753594546,62314.29107205614,48000.000000038264,15915.309697270432,13782.45814424403,2822.9425065121313,3170.1966914998115,276.46699789164694,344.70911343250174,1103.0463724272354,48332.85153019878,4123.753398278475,488.550793770439,6.473404276144879e-06,0.0003810328827470282,0.06590620384377166
79,-692.3326115832747,841571.7306966898,631873.3834524448,123643.31515806164,65478.59839250768,48000.00000000731,16315.785418286036,17011.842402064598,2568.643935889717,3106.964701238239,306.22695880270913,596.59850932502,1202.5053118410672,52770.63445514321,3408.1658727410577,437.09451010365376,7.65215763988504e-06,0.0004204875629805953,0.1019159581649117
80,-668.8235879678049,834919.4701597989,608829.2977174893,124064.40281848519,59743.513297673744,48000.00000004286,16389.998029942806,13876.572845418514,2792.5646088759527,3311.4142540086164,381.3121408762348,196.9656591511616,661.0029875209082,48399.16603034538,3469.5661929627727,473.92667213655744,6.086435775119449e-06,0.0003844101736695374,0.09731188286699391
81,-500.69498140105793,830187.4606704665,683773.9878730255,126364.33597304154,61481.87204010637,48000.000000459724,16380.206867588786,11857.301226367736,2938.487173855741,3298.1566856820514,545.5814102423116,313.7021763817977,936.246254439059,49743.54991466197,3643.920267452788,469.7281015037695,6.813798369994354e-06,0.00036455213738688304,0.08575932768690925
82,-732.817141098951,818899.5723769584,675449.6692440045,124971.78080922586,62419.00141726222,48000.000000413085,16740.367922328227,12137.704770900293,2770.2928731664406,3220.52005445562,519.9952031151602,392.93996837001674,1177.019393831334,49246.757670101484,3553.2980115571654,473.65766778672577,7.848577717343145e-06,0.00038722275850075965,0.08370791594967311
83,-658.9688762733972,826255.7917569878,714719.5352535738,126485.1383009005,63218.179235780786,48000.000000066655,16524.967842493887,8670.582867172116,2962.6399120177157,3242.7545852479184,485.8233125328206,400.66356142239147,1248.5648033545385,52699.07509602101,3553.7773173279647,459.6104124340313,7.254973761928127e-06,0.0004050084909273729,0.07809119297013525
84,-784.7180748531047,769687.0609465936,672585.7861388595,121588.66589789123,63783.54064612152,48000.00000002462,17134.21552932982,9683.845460840861,3047.416236626764,3130.6046831632016,312.36051303819903,497.76916902220336,1011.3423684898796,42908.55266585091,3777.291675092552,533.8295970757704,8.332463695019924e-06,0.0003476800110887371,0.06127862215768324
85,-598.7985984107303,817700.658415615,636348.061788383,119335.92011331757,62219.94211614664,48000.00000029073,16752.378250110065,13005.270467265935,2889.551140950695,3329.1217833453725,172.88862716274002,372.199916135761,1105.381840213883,52608.103054598985,3536.676312736288,451.88334206117884,6.870780651400572e-06,0.00040005702075432577,0.08511830224732236
86,-615.7485603840561,803779.4035172964,744536.6958027459,120630.33069920304,64619.63466644553,48000.000000127446,16628.166977568566,5967.175604303161,2705.047563955663,3266.7097838073937,217.63857422721512,428.4683050270887,907.2139846785736,53201.40497254755,3411.7843260623004,446.2636796519864,7.5971887219217336e-06,0.0004103846986255707,0.08704946516071119
87,-620.5201534008523,826289.4696605318,680196.3848892193,121473.98221442151,64966.429980863686,48000.000000000065,16405.982788441997,12459.818708622897,2724.752857111823,3171.3733689443607,266.02519258468817,459.8361490068413,1217.5743192259008,54570.65673674869,3545.634054082552,439.5651026189566,8.065749541384551e-06,0.00040272549638649977,0.08081912074963954
88,-595.0254491665003,793142.6315506594,635748.1183334304,123736.97186491481,62865.56261319416,48000.000000130945,16853.539167436942,9391.722725576472,2962.7224028359965,3334.0991476999566,405.790086723611,344.02049158243295,865.1179491696009,51975.93602356942,3497.056853133019,453.3935905832011,5.809835949596825e-06,0.00041643379353417355,0.08240846617426743
89,-663.462121477938,771533.8480123901,670433.7215112702,136961.5601838817,88269.1599649572,48000.00000035485,17308.57626690251,12492.220415502552,2607.843558918541,2790.1810437462486,1038.878512491312,1660.2943278143887,2700.772414167338,45181.623735368375,4172.750212172296,488.15451479518003,9.234796997993159e-06,0.0003347692020107208,0.07161562599475764
90,-574.8178705132548,755601.0634115627,635300.7085443005,124858.07414706287,67118.49152389627,48000.000000295084,17701.70342820824,8217.449666216897,2964.8111947978314,3153.7915412531192,412.247462907006,656.0735646410941,1534.7187654037357,43008.04810071365,4074.2145591094627,500.1732991813761,6.7356466982233915e-06,0.00037676670094738526,0.07557620462861142
91,-730.690159031125,782151.5217256973,672109.0343798694,120787.86179376132,62062.57275214982,48000.000000000065,16925.75091467978,9649.720795534564,2708.9408110909935,3240.879659479949,226.09905103205554,300.3403980570715,964.518298144344,54648.958483141345,3198.080437894016,425.3834735467659,7.879336185023681e-06,0.00042051588357823607,0.07511706250701948
92,-720.9206313761317,790121.2569446882,763151.0869871189,126164.2776197793,64102.85390882662,48000.0000000022,17006.43995169458,2544.134256858897,2793.137657914486,3219.5069484839996,446.85093327791367,356.990000135741,1033.5855251144892,49163.76632236033,3456.8128303219482,482.2498406715382,7.646472526005795e-06,0.00038841254962419,0.089431267623294
93,-696.350454897066,793469.292269945,704255.7381662243,121796.80784387686,62243.7679609719,48000.00000000339,17328.210043601182,6446.297980903419,3106.232707714506,3386.775308583854,276.0906255547408,433.1311435904745,1108.046255581726,73020.14912409088,2390.4681707823597,384.12868628578286,6.972174732114963e-06,0.0004901155834000888,0.1002410938135579
94,-684.139063679831,800266.6775645777,599524.8654541041,121918.16491252337,59810.79139400718,48000.000000081745,17165.348177611293,11680.137053877292,2978.1360605430586,3294.9298474528973,318.998863559859,202.75017077012146,878.2321182992821,59426.14017544897,2949.2779768075543,403.0619937602804,5.802598734758418e-06,0.0004467178137644924,0.09995062582881492
95,-682.7040872787308,769245.1641980839,658500.517222937,121846.72157307048,60707.561693030315,48000.00000046288,17490.166907659364,8556.674769404006,2968.9331616586423,3245.991118403691,294.88590642110034,256.8200182504446,886.7014747559178,52033.64818440772,3740.0879098584965,464.8905165920131,7.464472938971033e-06,0.0004153559890478641,0.07930847306016321
96,-625.5341993286277,828549.6920425245,631212.2535376594,120797.5791302777,61620.87223544317,48000.000000165644,16651.387196891974,14513.493717979862,2744.721988095948,3203.788004015823,202.60996906178033,310.09230226203937,1097.3706397754438,53087.76152709886,3247.8845814807396,457.37901109270774,7.5393597386776895e-06,0.0004188994413833612,0.09768734257519282
97,-865.4892629856308,861124.9135872072,646584.6537440311,127162.84139471859,66344.67405367138,48000.00000006342,16127.38307597348,14993.835146076048,2761.070097604041,3208.4563157493303,551.127157147978,544.0959777426169,1514.8221590401913,52314.9589512112,3513.134473961879,472.81396492864934,7.247464597206086e-06,0.0003920356243769228,0.09226858430692735
98,-601.0510906778321,777183.5570473059,633430.1374502793,122131.04750607029,62063.36729484238,48000.000000000065,17011.0613851331,9590.171239961173,2887.129002238386,3269.678804573453,231.30598142034373,288.8929175757175,854.0173368339363,61063.37829110596,2846.894832672752,379.35248033368566,6.5466190252249635e-06,0.00044191849892321505,0.08838525649762606
99,-595.5406790041993,812422.4712978402,635252.8672303057,128844.9060624404,63778.877646475004,48000.0000000114,16492.284095292514,11324.760900436122,2777.416761740048,3158.0675484624026,709.1473555893368,546.5381438459694,1214.4637004624622,43416.05461526885,4186.842867402714,520.2055130407247,6.224653853658339e-06,0.0003509261925136135,0.07780884909125074
100,-616.4543883012033,862548.502442772,660028.6253167931,121889.67416333046,63887.369809896045,48000.000000133245,16056.624271221737,17830.546308708224,2980.6391359537147,3163.5484241349745,319.50837168589504,402.1607013382537,1300.8880671884615,61442.26441801335,2948.7435035663216,440.60830569249725,7.911074457869857e-06,0.0004763631551360433,0.09395338725348935
101,-596.2380544549185,793467.0629936998,712613.4792968241,119980.46867000176,59354.66433537668,48000.00000017571,16753.041028711858,7636.461102107223,2847.0518278961827,3239.321289175134,181.01331148672014,189.69127941044917,804.7765792689328,48880.7701925434,3651.964639757941,462.16672999054884,8.142962932910256e-06,0.00037477356023018116,0.08907774211518084
102,-737.7313625325833,759506.0117317851,676768.6360521953,126487.24385586845,63068.63284826392,48000.00000045981,17279.658521569534,6416.341031095358,2875.5741114661278,3340.5819707409955,533.3291990152337,343.28580284185466,966.935320300838,44592.314134980006,4223.580083949177,478.33815830178213,6.680630084837735e-06,0.00036659517126558125,0.06942707882909498
103,-683.8501613258659,812430.1343164721,666856.239804816,120915.28116324083,58129.51218345434,48000.000000024025,16645.583802447007,9109.641599289456,2777.2558830047496,3359.298515543775,212.85934321535103,117.09366017902359,737.1562527886484,54075.793460760826,3007.339267377694,430.192731466529,6.685659654913603e-06,0.00043723432259938616,0.11095962919689717
104,-764.7941962303898,804794.2743237941,736006.3907635462,122386.35275697667,66098.07557503002,48000.000000350075,16633.86151847095,8908.600384367122,2752.4318619768383,3103.448136217498,278.8725921677203,572.248216938465,1056.4207763301774,46891.22678078929,4192.373792351307,484.5399077869413,8.577672295856927e-06,0.00035245727163985344,0.07718424155476508
105,-600.4936952469097,812718.178207593,722607.4123743151,124298.96962561042,59711.475274055265,48000.00000013478,16473.668774477665,6072.300586913008,3142.560982456279,3441.3552913923177,366.2247455555327,178.71803622208986,759.2249764058995,57881.71344485164,2961.0809588207208,386.46902904987684,6.439276870738838e-06,0.00048358983901063216,0.10182896700313249
106,-639.9656060637078,778557.4191868859,583032.9539833833,121242.09837792082,60973.07103776879,48000.000000214335,17077.200954239685,10803.563879289251,2931.8367869273834,3190.152123250569,281.11088860229796,260.31968395484665,1046.5059019065898,44054.2771135037,4538.58056512066,499.5527328229204,5.332397221418428e-06,0.00036988528201731236,0.09257934273361552
