sample,ll,T_NDH,T_ND,T_AWN,T_CV,N_Anc,N_H,N_ND,N_Den,N_N,N_Alt,N_Chag,N_Vin,p_S_D,p_H_N,p_H_WN,m_ND
433,-419.9104851346247,774597.8800684143,651069.422155748,129705.08365289963,63636.27855900536,16490.89017727689,28578.21233043181,6148.095474201203,3199.2583314456224,2661.039704144848,710.1321012467979,343.3131016052842,955.0685978909306,0.01902232847693886,0.051861774381228354,0.014509931919735106,4.474417014021852e-06
434,-318.10622310066316,766458.6596844355,717330.9466143727,121472.95230942765,63146.66987214527,16916.10916189641,28520.141365016345,2094.137177554016,3483.441380440314,2790.7851748039393,346.3985509256992,351.25327146259747,1018.9816119298539,0.009969183369873376,0.07626373324406883,0.00853488928627989,2.652026520515333e-06
435,-389.31895806579774,783030.3570805347,722904.0529044577,132777.09384582884,68402.03323798855,16562.326800658815,29607.200343780856,2645.6906965984153,3198.442497122486,2740.139384633684,950.2795053605938,755.9844388979003,1430.5734203710952,0.014040422346182626,0.053726757722140334,0.009231934654554621,3.930031349997397e-06
436,-339.90067555755195,800075.4500917494,745823.4084344286,124049.4172628609,59325.8798206009,16695.924667965748,29280.503397476758,2343.96428660652,3408.4136349034766,2811.091511973304,350.77032086893917,193.66490224492532,950.8881810350068,0.01210654159537152,0.06878289310329448,0.006210807695694556,4.094750864042766e-06
437,-310.42439204645484,780349.7171343883,745382.5713078933,124440.56178391147,60735.323593239154,16886.801489580146,28176.393362964773,1535.6099830156666,3281.148897868901,2748.5210370656773,379.3900452869733,239.6141193253861,773.4638938706983,0.005188076900547204,0.07263257662281739,0.012327945075090274,3.0921345934860275e-06
438,-426.2657539993692,749093.1914533334,688245.715367124,138217.16236952285,65409.640571633565,17192.809893677007,29050.01745656428,2752.890072169143,3321.8026864210187,2718.5844738226365,1410.1283452804726,462.53159589624073,1203.1275175657572,0.013821972304363923,0.045962865989111173,0.012822074356471477,3.584859138588369e-06
439,-270.3046256086764,745303.4329202209,728283.2566437417,120636.03702632758,62679.029852336935,17472.418403847132,27362.467568497468,1040.1937102478807,3049.2260851583314,2771.394592084863,233.56687769017717,394.46086256203006,1168.4264204194453,0.013486417980056828,0.047900077676319035,0.008742668907768515,5.675946929092593e-06
440,-447.2855123531299,746440.8613147514,635397.335647435,124227.1234751071,59605.10688590512,17212.59233449263,27762.673566119523,4650.714171962311,3329.8691416898646,2746.70352292347,446.4567670777526,200.19341775015243,782.6790150635064,0.008294852457118737,0.05743373897433019,0.012406995451261258,2.2891770675865787e-06
441,-295.78476371810444,770504.5020188902,705026.7655482342,117874.44434852457,62164.07373356442,17152.05981946912,29317.076400318656,4196.650670836776,3048.722394605707,2631.888334530838,138.306729398161,319.7268448502249,1083.46100758798,0.006367820611230839,0.06566436431096867,0.00684032662606286,6.17865017610439e-06
442,-306.92680914482776,772485.7479008415,733460.4544687206,122853.84073155839,61578.46059766575,17144.84368617281,28889.316369956647,1846.80022249098,3432.7026607218336,2877.644154149854,368.1668038791811,296.0758427227482,890.194290210389,0.011253778517803823,0.061889551288946014,0.007141617098899134,4.086200258969352e-06
443,-374.94355870665214,761126.273963364,619237.580172457,123987.08000138107,63676.445771249,17410.02010161461,29823.498636736193,4907.884164754774,3753.8145120679637,2930.7750750845426,709.423034606194,488.82205819232496,1115.7038135734756,0.01240009446821343,0.06197810157397028,0.011001636144956027,8.105882194594494e-07
444,-248.56823888622537,741863.2903672742,611665.009141603,141218.20316402605,66080.48183171447,17292.362614587102,28110.23659286057,4573.112888252017,3638.320421800077,2863.59873605423,1940.009663331758,626.8103159910925,1091.9229305470253,0.015446276185112632,0.04594907058149417,0.013857023974563312,1.000000000849946e-08
445,-385.6761564425486,731052.7920516204,587017.4962001127,134167.58442560898,62720.21749686654,17298.696082070746,27537.067629842953,5615.091268884874,3619.473128306014,3105.848379899963,1108.8959567317434,357.07295625603683,939.8036572113538,0.013620140719017702,0.04588196726606102,0.007128549260217057,1.0000000001929923e-08
446,-330.9916485564264,756317.6057307931,709704.5773799821,123125.60574665091,63228.38601291869,17080.891877852937,28770.80738545717,2228.2804894119354,3367.481023788167,2611.3240659832777,460.63152635802174,363.25710017030315,966.0247209280745,0.010329856553285449,0.06763448481005715,0.012175591338921602,4.286116864088922e-06
447,-281.89780770323193,736875.684804776,677648.4920863771,121751.70148969282,63494.347930977565,17251.370370304543,28831.57881339805,2523.483651704557,3381.4196990259225,2805.1935104637246,370.3746207109352,398.68186315181276,1070.7962225146525,0.009350144940843115,0.05153889411667968,0.01224148665479895,2.7738663378859533e-06
448,-372.48350274709344,768730.1461912125,705211.7226685178,128038.69325052097,62897.776555624245,16961.759999589158,28407.68563336,2462.950926093709,3624.4917658916747,2739.0857079256903,990.8062802654291,349.03867602641424,897.75765160024,0.008179662608633167,0.07039491800059679,0.015477455276934322,1.7760321569714807e-06
449,-374.63423745835973,765240.3205482678,692345.286749756,123192.3861158215,61060.439645592836,17123.715672044058,29466.483767212507,3787.419576625872,3141.0474968547123,2710.281403561223,502.8339758415571,237.5749272180283,904.1034409367821,0.020744065653280082,0.046445446733785894,0.015203038411682376,5.156440456870247e-06
450,-394.10169887616166,734338.7882377979,694375.2098609566,130332.73977979785,63999.1398175015,17445.621603787655,27372.927900487397,1725.396268081867,3341.458944090745,2816.135203335673,964.8950367554213,437.28472624300514,860.5727513867604,0.014176549441422685,0.05136970180566322,0.013354122219610116,2.671202851201822e-06
451,-459.2407213452102,765295.2439904886,714666.410221939,119006.87698541023,61755.934283214636,17312.357245676696,28656.896489678405,3121.162660163356,3144.200992749773,2835.678933475948,180.2590601026072,355.1510586079601,1011.8157717135826,0.025273777266277445,0.04399042316266348,0.009407563550402582,6.0265748195343264e-06
452,-347.316061341145,708467.1967903242,652697.7297050306,136943.10726991968,65319.728303384654,17686.260323692873,26854.327028761367,1888.9263705550923,3661.014610755524,2971.3289054751685,1401.4110251022205,429.61407242854483,1017.8636632161569,0.01841220558982328,0.05128827615599912,0.012891587568086726,1.0000000005651497e-08
453,-476.9351131240156,746816.4981056834,653119.8783378059,129789.92472570622,64683.89028488494,17420.949963823445,28805.780047655473,4722.498453371634,3329.1964935052333,2718.9792640883998,874.024036188803,392.37574788791215,863.2748855790542,0.006359750480891162,0.05462370038175266,0.013531710008053296,3.31215679028683e-06
454,-289.04781212162976,759710.0556532237,744705.3606236356,129730.78305279699,65729.69508451264,16931.987142153972,28559.113908814536,626.4961661470851,3696.1957240591755,2805.938053615051,1066.3142325553501,556.6282835509355,1195.1408021314705,0.008088400826593874,0.0593521314888314,0.01018181503954998,2.9259577289988513e-06
455,-273.87491463870913,816338.9731821672,777396.9537965427,119175.74794593584,63639.26047208591,16472.414957992052,29501.504860776025,1696.7996209798464,3569.5892695611988,2946.4844226510654,196.40566480264116,319.1477891507872,1130.8726352560748,0.007704856941406901,0.06381226467727578,0.004600155369582274,3.4988144709950478e-06
456,-329.4550261910611,764997.537169148,735819.3884617959,125124.3157077288,61547.68541421961,17395.96558216202,28667.960476297772,1838.3182961046105,3056.43708710537,2680.844692749156,462.34519429255477,273.01413407564195,845.0853709833159,0.007433216632264627,0.05183645417688646,0.01043812868209567,5.416563293975487e-06
457,-364.2189511754882,744608.27701544,641646.9704859346,118980.17097274069,63039.06921853265,17133.17283505253,27794.666172084482,5235.722870835406,3148.4505815047155,2669.9531042700214,228.87543685962214,352.0095647224601,845.8691024155028,0.016113764643839516,0.0606194006695323,0.010843792925449148,4.6300105057831896e-06
458,-373.3124854573483,749766.5928890579,588775.7133197475,126185.1148290781,66508.2209916991,17307.791112736508,27501.312314146468,6232.644896190425,3409.5786322627105,2781.5001388472633,714.9274587005747,431.7837847835756,981.7971273144295,0.007496380712760492,0.06635275975682857,0.01315220502649919,5.837859485687392e-07
459,-410.6742401082596,761569.6413138504,617650.3916366224,141413.02525649787,67849.57777363238,17052.045840758223,28259.840951324266,5013.145182658665,3543.4829258677564,2723.904491515183,2360.9565963888776,592.942901462902,1168.2387762428878,0.010257480660873907,0.058873344423466624,0.013757161808418138,1.0000000001474607e-08
460,-370.23971938944766,818699.6997174639,787384.3154529132,119788.13652206106,58601.07440261123,15809.645077114576,29663.563146261527,2258.0376296496584,2960.154143297714,2821.942092456729,233.35074169181013,126.57054794495038,631.4692698747599,0.014676401103553912,0.0333955933787841,0.012291786804465065,6.0339632899325395e-06
461,-285.28418322684104,778650.2209435026,732430.844007394,125610.54269707535,62087.01826303535,17328.432262736933,29106.867778289143,1998.7513900953013,3476.845758278928,2938.3081870095793,572.5136298437088,340.469791202299,930.7005482249824,0.0035805311568317226,0.06342761122244006,0.006852596998327701,2.6178133956687356e-06
462,-347.93996207414335,815908.1149516819,717446.0976684744,122809.37509965985,62002.094904144,16196.450933338525,30373.931606165934,5285.965547641356,3079.155113986297,2867.6950837958116,408.42460224937906,312.57216359825424,924.9897312474461,0.02212578561809748,0.04925529666774734,0.008798875591679708,4.819739719613019e-06
463,-376.7514190856905,746455.5433439044,729086.9250408661,135358.96843962173,63837.32034601507,17372.095953112228,27746.59375287405,627.8538932430041,3727.822753989735,2836.608476399478,1031.6267440097447,423.2501744208855,954.5327259555091,0.0017494095668823555,0.07311810396873943,0.0088769402918614,3.2252421188374323e-07
464,-263.54189600167643,755484.7165518958,634290.0019080449,117703.09563189346,63112.498725759346,17003.048861316383,26985.302840979337,5246.696879663053,3473.736544336974,2748.510668658192,112.7387348794823,363.6640330800467,926.3532434286232,0.011493234299546098,0.07143309035336368,0.005158105716970088,3.5100297439019417e-06
465,-341.0719654483486,740063.2330710207,729387.0902432911,117051.88739451575,60822.14269593875,17660.76154515924,28722.341259883622,484.22637604257346,3420.8486815024066,2658.4878344536705,83.55154941049271,319.4875265164812,931.5934120792576,0.010413018686446972,0.07747704640042226,0.00457506880041151,4.142948831515802e-06
466,-317.4763390180957,728207.4842198496,694972.073461063,125032.93284482934,60794.14247204157,17736.632187912244,27587.235571370726,1527.5783888459791,3278.7436750290863,2829.5855167444192,582.395750335374,261.4205083160138,898.4993504851903,0.011783008495126972,0.05704236076401307,0.012292363662004703,3.3013074023605375e-06
467,-425.1360404432428,813084.9325712599,699277.4162405462,135605.58986158416,64514.07906023647,16329.73625803213,28701.738373616794,3808.8613930345773,3861.827400658326,2860.375053013996,2090.1967375578624,347.52791144438356,970.582099287311,0.015915407769835604,0.06527418419444793,0.014857799293185633,1.000000002521544e-08
468,-375.42495882260016,749396.8450634516,683524.8900957188,125481.48904176359,62696.47251811643,17232.687545672932,27219.246654347455,3073.598508558823,3504.170162133505,2804.980495807233,482.08414827456727,304.8315794156933,860.517069405939,0.009728378474042124,0.0629382495024363,0.008298464232177024,2.8006725164699554e-06
469,-273.2746142229506,785309.3585827365,698089.641116593,124749.28358343588,63010.3736690516,16792.83328160622,29292.219509393726,3744.8952793926496,3193.916627658657,2858.487166265699,659.8545668901294,344.6847688095532,1049.153937929299,0.013063695818543887,0.05441526601770207,0.010832312937127152,3.3308510329804554e-06
470,-464.2644016770132,787347.1581121389,715585.7641801473,120821.4619787666,61526.90396338736,17032.254968507626,29748.644230495698,4683.947833600987,3174.8751662568134,2704.636999781462,318.21913358628206,288.08192945665604,1018.4225579572886,0.006884025486205025,0.05321737874967119,0.012181595384778076,5.7173013403651894e-06
471,-349.5839045334045,786291.1555437719,737840.6220069501,119648.5707382997,62464.8381857442,16763.111237620455,29160.30278978606,2084.883064275372,3601.9286786012667,2799.923846274171,233.7753923305396,405.334760621709,930.1143447714396,0.011729688172066138,0.07511773754329475,0.005725975314554758,3.21698639173295e-06
472,-390.87012498136676,763222.6205199198,725874.0856791172,130261.36638666246,61481.97593667439,17744.721561518625,28966.73687145994,1507.1218486793155,3515.8045531680086,2720.1752699592594,878.0717803277355,253.04733550636155,992.8118695516602,0.013651343704020422,0.0552994916938887,0.01663345209002054,3.119454486816796e-06
473,-317.67508290591564,798179.5048935212,727267.8969625268,123647.63406612484,62588.75011728095,16381.654507330417,29562.450003841488,4315.971745908429,2931.02582531574,2749.059883782923,458.2133043504592,310.491132594272,992.7759355038885,0.014578464526984745,0.0435497628217494,0.010560695720192047,5.108010197925555e-06
474,-436.19280662805176,761169.0869520531,732669.6820625555,117832.09285701258,61429.10171020094,16824.68725709957,28552.574818717916,1812.3285079929556,3023.435295688849,2796.7128574369813,118.1521870883439,270.05490264101263,785.1769232142406,0.011415027970522714,0.03833894907986723,0.007811403011247121,6.173297679870724e-06
475,-256.0161355335771,784307.3581068214,713893.39519906,128190.85682519145,61895.79058512607,16431.39750044401,28707.925174766326,3129.841708643663,3423.298852047246,2865.1119470469175,831.9395361894451,265.4956220496997,705.6166005523403,0.011980987433918806,0.04952468111442218,0.01049588113961117,3.000315108186702e-06
476,-330.675985866822,751713.1489204161,721461.3286415426,126269.30881813537,63413.289280404555,17321.377278713935,27981.3255181103,1304.2206108160926,3623.8632657489024,2976.5206363029965,601.801269089313,359.1793982327977,1012.3155121309384,0.017310460397652494,0.060768231333133894,0.00777905138178264,3.003461762272196e-06
477,-251.12064187659968,716077.5360940438,670791.2018372087,120402.70793657136,64994.49206531252,17911.524160611385,27252.951465552927,1945.8911629777244,3484.280232091926,2932.9223882401857,296.1105884573437,380.93941588296065,1082.8995152723567,0.008179875442096933,0.06352647757633406,0.0071361982679227064,2.6993181543420143e-06
478,-349.3989554891208,769568.5392494566,743170.8325389385,137607.0103365014,65168.54282686424,16931.50802924041,28887.397759855827,1116.1456344646556,3203.2001284125745,2541.684943458178,1657.0433544805112,426.8729387431828,1030.3712539326161,0.021179370890749477,0.0533204129333394,0.01832184543461558,3.361470383215541e-06
479,-349.1051823532361,760655.2071224095,753386.586176143,130272.51362133649,61845.8551759217,17178.938204304395,28199.296889170884,393.12399958163513,3241.6422296600185,2874.2880640029985,971.6239140739257,320.55793942369576,849.3769353155641,0.013756347123332199,0.036580330551336936,0.013269333091312433,4.525277450621134e-06
480,-358.35335131707336,752508.265462703,720577.6798426268,133869.06678870725,62856.302251323075,17064.536650403326,27666.88003152693,1119.0202956488606,3925.7356926676166,2855.8710484202793,1032.3921588236906,366.66820747392103,909.0080763879685,0.004328631538803191,0.0654671013503161,0.012209777120454804,4.5542811800396755e-07
481,-605.5771859015474,817089.4053184018,772440.2445383633,119303.19524572678,61397.12117975401,16203.319296407824,30241.803850197815,2282.5323190165786,3393.745545225958,2710.519178300644,226.57175549635184,275.4438784384016,818.8161188468184,0.01721113780767042,0.06622510658236883,0.010103975447280795,4.364520825349373e-06
482,-424.093787653518,750387.8935799049,687650.8482098831,131771.04040360308,60024.20559791104,17399.37186502147,27336.88969700994,2149.957516826211,3763.694384747592,2894.1357392923346,1019.6681223960701,174.22403444608602,762.2954554432312,0.005744979565081474,0.06627267264429505,0.010954592784349678,9.95707383540167e-08
483,-394.09950781588464,815166.9298274027,779198.4561939987,123338.3990120713,59746.1587417877,16175.931598166168,29794.174357811426,2129.840400850023,3261.129221433949,2696.6327944745835,431.2627571466721,156.05698522381778,752.0459540969225,0.012970440342320757,0.05251816345227214,0.012209208864445374,5.573284066267474e-06
484,-428.2269802881116,790247.3167941325,735136.3952631428,117198.13278397483,60576.03304372984,16595.42620904769,28906.42860235167,3229.4284178506778,3112.578606272881,2840.958545221657,108.79062966539837,252.02660824855778,777.8881255791237,0.009455419795422594,0.04809708885835359,0.01026499980818086,4.991791008585947e-06
485,-321.8377037465701,781914.0611528271,750305.1839345772,119358.76940000613,59985.17896736546,17169.092270734,28880.085647843993,1578.082743228259,3282.8070614311287,2800.7817151421023,245.49255916996225,215.9815093510901,787.1339825053835,0.007130855299794537,0.061399506109885774,0.010881089236444107,4.22787624905877e-06
486,-366.1742892410031,772374.7631170388,742459.7199237238,121922.20694895793,59215.08754892924,17028.39004165701,27735.351461102837,1644.2637366293634,3473.325531389581,2701.006277125723,401.3363892568969,166.64074714172747,778.4481026915939,0.008587240733067871,0.06469300769985471,0.008647115509517493,5.08137890409886e-06
487,-258.04677917174354,743732.2049120861,648111.9791314194,129977.72149270243,63352.274601577934,17618.267405302824,27795.2964408597,3815.3673126108633,3552.140527775963,3037.8153563768824,895.1030721702384,415.4472861396929,1050.8972601899088,0.012022905822728054,0.05454710455270158,0.008632663415098265,1.7385842584540105e-06
488,-348.41803192217867,786578.7749002436,733909.7834432047,127340.8722352001,61581.703113472206,16502.010925827166,28888.391413930985,2387.158857990141,3440.0257165700937,2873.243712746197,626.6673267338878,285.9213863731414,761.0730102070661,0.01110854178802072,0.04521206197862346,0.009833727678916705,3.619692374982565e-06
489,-283.00330674961674,796590.984081885,710012.5520494054,123217.72656179468,61329.39620466639,16678.28978854299,29225.366786224895,3495.308912293019,3390.12867275377,2685.0237647270765,333.46611298807125,259.02698708584234,779.5070280677271,0.008980091137370994,0.07981252072633616,0.010150813696571594,2.6800267545971367e-06
490,-269.8714876477477,752412.5915435858,642149.7040076948,139402.6882403533,65901.50567874251,17275.301536484265,29003.940524816753,3699.307693574638,3671.390029738524,2910.1398539345664,1362.6671570314531,583.7291652244824,1322.836878812709,0.015690340536210906,0.05986614332439607,0.013136671110856453,6.724006547266341e-08
491,-268.43340812377517,718087.5826276947,697782.3327676753,117977.26980555819,62902.08586312731,17742.21239753478,27517.48467608064,848.9256202608696,3371.279857370547,2754.421405998168,173.32253011712726,311.9841547547547,991.348224943921,0.015736710738553976,0.07147868478975834,0.013008316651141107,3.072198717956469e-06
492,-459.96160044654897,811769.5052358286,696511.5577874195,121025.55282814147,59780.42286195685,16557.420340251934,29552.319493817846,6571.241840411663,2796.513797731293,2562.174375141604,266.30061141981975,182.36459682530105,740.4597951959365,0.008088536255080162,0.07045757959597317,0.01443526839062272,5.36798046443685e-06
493,-269.3639711563076,766381.3061473267,684412.836782046,134873.53719760312,63389.21965801831,16725.204010187375,27874.632490300468,4022.719658839879,3083.334064772137,2774.5767267087203,1003.8265872099291,426.56850660346674,816.236167662891,0.01846643672042944,0.04068847421236752,0.012860998046852019,4.057126310532033e-06
494,-516.8875726034357,813713.9918005207,733787.1076649426,125500.45155678596,64300.6848433691,16259.542724318391,28426.185191230146,4442.275015440941,3173.755993294067,2651.099452353381,852.307230686216,459.39173751096854,1137.2367694329917,0.009471252862937613,0.056402341897726166,0.012496128322418627,5.051771514969883e-06
495,-424.5667339567992,745771.9556853942,623664.7600851967,131554.3914237374,62235.136021627506,17523.052528029166,28533.39018017686,4357.333923134919,3732.079520918428,3085.5012501638075,1035.6524847663254,280.44943973646565,971.2810719293294,0.015324817733994082,0.0565466967080613,0.007564872675835918,2.540146255265988e-07
496,-244.015506464345,736740.5165828004,652137.6084261934,124680.89174676847,64227.83672300827,17320.034797569617,29358.92434584655,3701.5916351847936,3132.0582704619387,2663.181168322757,420.18657921337274,457.44000189895996,965.4314147600132,0.02015548135676261,0.06676013788050066,0.01203205490523665,3.440107980541529e-06
497,-354.8833938454468,801758.6813569531,755664.080456518,136228.71302582737,60236.7725130616,16415.101884606043,29303.559628249943,1551.2982329327244,3966.466228805042,3062.7097751041247,2270.5376292043484,251.8712554908566,794.025200930561,0.010251907599572242,0.04802296040612253,0.015778575422327197,2.3284227045448735e-07
498,-294.94600201197505,750475.3610195908,711945.4745647869,118868.17541570222,61056.106365501575,17177.858767500373,28469.90360600116,2003.6609673042176,3135.6413461259312,2652.3610484458977,186.74899888889053,253.01895962872007,860.6672078271483,0.015374557257605035,0.05290211331696226,0.014299369683043583,4.844523486513692e-06
499,-370.0160650785807,786035.3879598818,716212.7409761559,117540.4366312677,60822.81140831266,16456.548359572877,29118.472387376372,4938.380784792049,2942.559011212538,2662.9344614081206,110.60601242517224,287.60406996668775,869.1551556252056,0.012182763784673126,0.043467218827457334,0.011269903205258357,6.696509959979692e-06
500,-374.0685831581077,726336.90292293,689638.7991080863,122018.43343242705,59684.3959638096,17641.792274996587,28968.26513995424,1875.571774691766,3367.9599978042047,2887.6486425023154,304.156964218239,225.90857715075,735.7378594270195,0.025650132000440928,0.0413302366136202,0.008148251000332278,4.88328050649805e-06
501,-280.511570317896,769496.7411472965,618860.2077991491,137334.54314782802,67066.83834483923,16898.67051491152,27688.80360043578,5484.185576279971,3802.5025551837994,2802.6254757529446,1508.7814358186326,562.5326445863166,1055.4224848051517,0.001446459751817955,0.05806286610525817,0.012594850925966485,1.0000000007357653e-08
502,-304.40357109342784,768658.0394038868,706009.8622010939,134337.371871716,64746.002344831,17145.330654203724,28758.509349766733,2500.155055039959,3350.817754613702,2808.08717275767,1300.326016755085,397.63385719900674,1077.6249028116542,0.012229232503394992,0.0499153173339203,0.01036271858753,2.770619529274814e-06
503,-417.472707444936,753767.4923294149,683909.5505767732,120642.01176902611,62395.2763559403,17232.387754161082,29373.711956460633,2632.794547595555,3693.18789425079,3036.3832076807844,253.16824269835124,399.1399424273515,982.6989311412735,0.011291735176343073,0.06571425955531318,0.007102964879712814,1.8018207997217663e-06
504,-346.1553391455293,779249.4564574187,734795.4090361176,121290.42944920433,61681.76952907415,16920.101712342333,28544.708715180663,1904.833821503043,3400.360933439526,2767.400521286466,331.9015182654381,225.7504671595094,788.5403730723615,0.010486478044738316,0.0680061333604093,0.011477178318033646,3.0779330887739424e-06
505,-339.82117058626636,718066.7246896146,658420.5448055536,126949.5339704199,62570.460956287396,17627.689407955597,26737.92851101623,2344.0163534282715,3463.223946879662,2934.6360973597166,817.7375948320082,375.75861386380336,1014.9656661611016,0.004045653944833914,0.0641786888700381,0.008176464172985405,9.452740061813572e-07
506,-315.7151223718921,771606.2627201695,695807.3318481006,121233.6697264034,63800.139720175095,16815.660890979078,27193.68299604863,4803.640416557371,2986.295856882866,2721.9610918250564,323.5274004802017,349.9190075121218,863.845802791404,0.005534293669914323,0.05509904394395706,0.01037618017420791,5.94980609103441e-06
507,-365.0178332017987,740194.6583634256,694809.4551623766,135493.62947746838,62050.92461159696,17358.98735002369,28086.417653301785,1661.7399707119957,3878.6120814183855,3098.7941206037685,1627.5929353194063,316.71729279727793,781.7214601157658,0.011769802402152404,0.04827961473738684,0.00995634825339695,4.469567955745936e-07
508,-261.6915979105128,705223.5267559068,653233.0097894629,120998.6864566051,58869.025069619,18020.631771291693,28136.921340272405,2786.4666913198453,3003.5703805152275,2927.575228420658,251.84097541914014,136.26450630749298,813.8401068475432,0.01811595448299994,0.02767150102223402,0.011660629553231343,5.129372934775129e-06
509,-372.9909163021016,761625.3250979066,730345.7614845359,121241.10232106266,58324.91294722693,17086.403704270946,28828.79642408028,1855.3543595437432,3092.3813147823953,2800.8487146318303,342.1989368812153,108.60185257539497,638.3530988737258,0.016041623322845627,0.037541451417493474,0.012758408361885019,5.4249210969769405e-06
