ll,T_NDH,T_ND,T_AltWN,T_ChaVin,N_Anc,N_Yor,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,m_AD,T_pHN,p_HN
-134.4769611361643,762895.7968112541,706359.3223486677,126805.23907103571,83654.12166165082,16319.341731324395,26261.79050110744,2023.814408325248,3836.733294012492,2916.879735012405,559.1012837401055,194.15003619537543,1456.752706802279,1.4455712979189227e-05,311096.0727077964,0.1251246547405931
-205.80728000250008,756182.0497078587,699603.6536766198,126259.24090122912,88180.01131333316,16463.189741816946,26111.563589475376,2132.553223289316,3545.3838226613843,2880.532686988652,543.3790743355302,333.3607215110772,1549.4229042924617,1.7736570452981863e-05,298668.34983313695,0.1315912098512963
-160.361153163226,743925.186711121,722191.5198188276,146422.59932664843,107165.88701857733,16322.247823275422,26466.073408346823,816.833408164755,3971.70792517113,2598.361210754076,1545.903522712887,1605.8210231741486,2408.5900393166107,4.425206727210654e-06,276178.39151975414,0.1004213899624985
-181.80167954161809,779971.0133922736,718471.576711113,125431.3194718076,86213.96329484806,16081.554272011732,26400.95754751718,2196.203344964138,3695.6934010009177,2889.977282242992,529.9141408676363,271.1195221483688,1549.2501058212677,1.6777734621281482e-05,289127.2672753643,0.1201321556914389
-167.7827380035105,748716.3954102609,697173.8741996827,124848.47523852694,84701.53207699906,16596.625569116797,26510.120823320347,1835.218547816012,3624.573443905735,2886.432462926271,414.2807289328109,197.82061877863663,1579.5134966550636,2.1196675448477215e-05,269136.6428752036,0.1050819286822282
-114.2420527136465,784462.0250476246,737969.8759349671,127491.0017595285,84387.09952551329,15996.781605351243,27527.984584537666,1651.888337940978,3894.119400157024,3243.512071538012,647.3716354604416,178.31731341342976,1421.6751031043525,1.1810281977733832e-05,331979.3739874016,0.1122599278179502
-170.87340379792863,735549.4314490526,685912.2058017727,123779.10215213388,81920.4783122361,16842.997722313263,26446.1115073262,1913.589332270744,3556.5914159391123,3092.796297596798,420.3320852026002,76.93108308783185,1540.1850585195152,2.853183560311348e-05,287794.5211906013,0.0941426548716019
-165.4764635641071,770893.6497115724,719875.4828253611,123839.19168055191,86774.31698685703,16470.995321521626,27995.285701935733,1919.853534758948,3484.873460133645,2775.0435298959846,333.58170557642114,294.8355777741433,1762.5844494693094,2.6139663506963895e-05,237094.87364331709,0.0862602026339662
-203.71775556244603,750806.6122270536,728090.2263483717,117802.2208085029,84245.95658357663,16629.975988656995,27649.87287905212,882.2570271381243,3474.996993567064,2845.4963212488715,189.37344625216855,182.99789211229063,1393.1281534957775,5.731730498689764e-05,230446.19344813647,0.0777405874376107
-218.89393677729817,808640.4840185249,739811.6541476981,128975.32056915692,85052.94422974861,16134.462229676354,28246.51590890251,2263.690178982447,4098.237914219887,3105.848623459564,720.8278655201511,247.13098063567355,1456.1380406656874,1.3937654122036942e-05,336756.1441626892,0.144849559040403
